Drexel ID,Last Name,First Name,Middle Name,Date of Birth,Chosen Name,Personal Pronouns,Email,Department,Gender,Marital Status,Ethnicity,Race,Living Address,Mailing Address,Phone Number,Role
elb497,Bush,Edna,Lucille,10/15/1957,Edna,She/Her/Hers,elb497@drexel.edu,Sociology,F,Single,Non Hispanic,Native,7800 River Mist Avenue,1238 Roanwood Way,544-503-8489,Deputy Director
egg27,Green,Eunice,Glenda,6/22/1988,Eunice,She/Her/Hers,egg27@drexel.edu,History,F,Widow,Hispanic or Latino,Other,6716 South Mariposa Lane,6716 South Mariposa Lane,506-567-2581,Research Professor
hmp46,Pace,Hillary,Mary,8/2/1991,Hillary,She/Her/Hers,hmp46@drexel.edu,"Biodiversity, Earth & Environmental Science",F,Divorced,Non Hispanic,Other,2708 Mabel Street,2708 Mabel Street,914-466-5452,Designer
atd84,Drewes,Ashli,Teresa,7/7/1954,Ashli,She/Her/Hers,atd84@drexel.edu,"Biodiversity, Earth & Environmental Science",F,Divorced,Non Hispanic,Native,12091 Mierkey Road,20375 Wisteria Street,312-889-2737,Clinician
jgc81,Cabral,John,George,11/17/1974,John,He/Him/His,jgc81@drexel.edu,Biology,M,Widow,Non Hispanic,Asian,1352 Purdue Street,1352 Purdue Street,207-532-5982,Professor
jjp88,Pearson,Justin,Jeffrey,3/10/1962,Justin,He/Him/His,jjp88@drexel.edu,Communication,M,Widow,Non Hispanic,African American/Black,30451 Servilla Place,30451 Servilla Place,367-760-7699,Administrative Coordinator
lra97,Adens,Lauri,Roseanna,10/15/1950,Lauri,She/Her/Hers,lra97@drexel.edu,Materials Science and Engineering,F,Widow,Non Hispanic,White,1234 Carmel Street,1234 Carmel Street,275-633-6550,Research Manager
sag496,Gallegos,Steve,Andres,3/21/1951,Steve,He/Him/His,sag496@drexel.edu,"Civil, Architectural and Environmental Engineering",M,Widow,Non Hispanic,African American/Black,49548 Road 200,49548 Road 200,621-730-7496,Science Librarian
rsm70,Marston,Robert,Sylvester,1/15/1975,Robert,He/Him/His,rsm70@drexel.edu,Sociology,M,Widow,Non Hispanic,White,314 Mesa Street,2064 West Columbia Way,960-335-5884,Professor
ltm13,Mazza,Luis,Thomas,9/26/1976,Luis,He/Him/His,ltm13@drexel.edu,"Biodiversity, Earth & Environmental Science",M,Divorced,Non Hispanic,Other,3388 Thomasson Lane,3388 Thomasson Lane,810-607-2727,Payroll Administrator
lwm81,Milford,Larry,Wayne,3/10/1970,Larry,He/Him/His,lwm81@drexel.edu,Psychological and Brain Sciences,M,Divorced,Non Hispanic,African American/Black,129 Grant Street,129 Grant Street,323-830-9379,Program Coordinator
cwm74,Matthew,Clay,Walter,10/6/1979,Clay,He/Him/His,cwm74@drexel.edu,History,M,Widow,Non Hispanic,Other,1300 Lemos Lane,2902 Flint Street,901-393-9125,Science Librarian
jkh31,Holbrook,Jonathan,Kevin,9/21/1976,Jonathan,He/Him/His,jkh31@drexel.edu,,M,Single,Non Hispanic,Asian,42223 Edgewood Street,1013 Balboa Avenue,838-557-2335,Public Safety Officer
jab43,Brush,Janice,Alice,8/13/1970,Janice,She/Her/Hers,jab43@drexel.edu,,F,Widow,Non Hispanic,Asian,2500 Medallion Drive,2500 Medallion Drive,599-738-4865,Public Safety Officer
seb73,Burns,Shirley,Elease,6/17/1955,Shirley,She/Her/Hers,seb73@drexel.edu,Electrical and Computer Engineering,F,Seperated,Non Hispanic,Native,90 Via Verde,90 Via Verde,355-649-4540,Senior Advisor
ard45,Denham,Allen,Ronald,6/23/1977,Allen,He/Him/His,ard45@drexel.edu,History,M,Single,Hispanic or Latino,White,90 Via Verde,90 Via Verde,508-807-9179,Designer
wmb78,Bruns,Walter,Matthew,11/7/1986,Walter,He/Him/His,wmb78@drexel.edu,Sociology,M,Seperated,Non Hispanic,Asian,310 12th Avenue,310 12th Avenue,391-880-1268,Professor
mjh592,Howard,Morton,Juan,8/16/1977,Morton,He/Him/His,mjh592@drexel.edu,Chemistry,M,Seperated,Non Hispanic,White,3115 North Lake Boulevard,18789 Crane Avenue,350-408-6943,Payroll Administrator
ajb85,Bettencourt,Ariel,Joanne,9/10/1954,Ariel,She/Her/Hers,ajb85@drexel.edu,Sociology,F,Divorced,Hispanic or Latino,African American/Black,1725 Oxford Street,1725 Oxford Street,228-328-2108,Adjunct Instructor
jeo42,Ortiz,Jose,Earl,3/26/1972,Jose,He/Him/His,jeo42@drexel.edu,Electrical and Computer Engineering,M,Seperated,Non Hispanic,African American/Black,4253 San Juan Avenue,4253 San Juan Avenue,299-490-8881,Deputy Director
pvw27,Winegarden,Pamela,Virginia,3/27/1983,Pamela,She/Her/Hers,pvw27@drexel.edu,Electrical and Computer Engineering,F,Married,Non Hispanic,Native,15557 Sutter Creek Road,553 South Arlington Road,441-939-3422,Human Resources
mcn20,Nuzback,Maggie,Carolyn,11/15/1966,Maggie,She/Her/Hers,mcn20@drexel.edu,English & Philosophy,F,Married,Hispanic or Latino,White,2640 8th Avenue,1497 Greenbrier Road,465-888-9468,Psychologist
alh975,Hoover,Ashley,Linda,6/4/1970,Ashley,She/Her/Hers,alh975@drexel.edu,,F,Single,Non Hispanic,Asian,26466 Mockingbird Lane,29104 Quartz Lane,705-278-8659,Financial Aid Officer
jly176,Yancey,John,Leo,1/21/1965,John,He/Him/His,jly176@drexel.edu,Communication,M,Divorced,Non Hispanic,White,2337 Nebraska Avenue,2337 Nebraska Avenue,545-133-1645,Research Coordinator
jnl15,Luttrell,Janice,Nina,5/9/1989,Janice,She/Her/Hers,jnl15@drexel.edu,History,F,Single,Hispanic or Latino,Native,3115 North Lake Boulevard,2807 Huxley Place,541-543-2463,Program Coordinator
crp783,Phillips,Cesar,Robert,7/3/1954,Cesar,He/Him/His,crp783@drexel.edu,,M,Divorced,Non Hispanic,Asian,3318 East Woodbine Road,3318 East Woodbine Road,612-212-2443,Financial Aid Officer
nnf515,Fletcher,Nancy,Nicole,8/3/1976,Nancy,She/Her/Hers,nnf515@drexel.edu,History,F,Divorced,Hispanic or Latino,White,31 Yosemite Avenue,31 Yosemite Avenue,393-802-1634,Academic Advisor
lrw32,Wai,Louis,Randy,6/10/1992,Louis,He/Him/His,lrw32@drexel.edu,Communication,M,Seperated,Hispanic or Latino,White,4231 Miramonte Way,4231 Miramonte Way,469-400-4427,Administrative Coordinator
rrg252,Gonzales,Randy,Robert,5/4/1962,Randy,He/Him/His,rrg252@drexel.edu,Politics,M,Seperated,Non Hispanic,Native,22538 6th Street,5130 Morris Way,297-526-1036,Human Resources
srj96,Jones,Samuel,Robert,4/16/1992,Samuel,He/Him/His,srj96@drexel.edu,Mechanical Engineering and Mechanics,M,Married,Hispanic or Latino,Native,441 Merritt Avenue,441 Merritt Avenue,479-271-5441,Senior Advisor
gjs38,Smith,Gary,Jesus,9/25/1984,Gary,He/Him/His,gjs38@drexel.edu,,M,Married,Non Hispanic,White,6420 Via Baron,6420 Via Baron,328-258-4820,Janitor
bmm70,Monroe,Bobby,Marcus,2/1/1990,Bobby,He/Him/His,bmm70@drexel.edu,"Civil, Architectural and Environmental Engineering",M,Seperated,Non Hispanic,African American/Black,43626 Bryant Street,43626 Bryant Street,340-307-4833,Research Manager
jvj13,Johnston,Janet,Vicky,4/26/1974,Janet,She/Her/Hers,jvj13@drexel.edu,Mathematics,F,Widow,Non Hispanic,Asian,29 Vista Flores,29 Vista Flores,253-595-2167,Senior Advisor
hap85,Petch,Hortense,Adela,5/28/1958,Hortense,She/Her/Hers,hap85@drexel.edu,English & Philosophy,F,Widow,Hispanic or Latino,Asian,1818 Bay Street,1818 Bay Street,387-438-4903,Talent Acquistion Consultant
nfb33,Bradley,Nancy,Frankie,3/13/1973,Nancy,She/Her/Hers,nfb33@drexel.edu,Electrical and Computer Engineering,F,Divorced,Non Hispanic,Other,20930 Todd Valley Road,20930 Todd Valley Road,878-867-1300,Program Coordinator
ltk48,Karpinen,Laura,Thelma,10/19/1954,Laura,She/Her/Hers,ltk48@drexel.edu,Chemical and Biological Engineering,F,Married,Non Hispanic,African American/Black,3827 West Chapman Avenue,3827 West Chapman Avenue,601-327-4334,Adjunct Instructor
ngn95,Nugent,Nellie,Georgina,9/23/1977,Nellie,She/Her/Hers,ngn95@drexel.edu,Electrical and Computer Engineering,F,Seperated,Non Hispanic,Asian,1004 Bellflower Street,1004 Bellflower Street,652-454-1821,Learning Specialist
njt87,Turner,Nancy,Janice,7/1/1970,Nancy,She/Her/Hers,njt87@drexel.edu,Mathematics,F,Divorced,Non Hispanic,African American/Black,2747 68th Avenue,2747 68th Avenue,529-109-2905,Finance Coordinator
jhp89,Parham,John,Harry,4/10/1994,John,He/Him/His,jhp89@drexel.edu,,M,Married,Non Hispanic,Native,918 Cheryl Ann Circle,918 Cheryl Ann Circle,326-513-9468,Public Safety Officer
oes86,Seneker,Olga,Enid,11/8/1976,Olga,She/Her/Hers,oes86@drexel.edu,Mathematics,F,Single,Non Hispanic,White,7725 Ney Avenue,330 Michell Court,705-358-5086,Professor
jmd44,Donovan,Jamie,Molly,2/8/1956,Jamie,She/Her/Hers,jmd44@drexel.edu,Sociology,F,Seperated,Non Hispanic,Asian,1528 Stafford Avenue,1076 Foster Street,876-561-7561,Professor
sjb35,Barrett,Sammie,Jean,2/25/1992,Sammie,She/Her/Hers,sjb35@drexel.edu,Global Studies and Modern Languages,F,Single,Non Hispanic,White,38252 Farwell Drive,2641 Heather Lane,777-528-5488,Systems Analyst
smc25,Cates,Sandra,Merle,4/24/1975,Sandra,She/Her/Hers,smc25@drexel.edu,Mathematics,F,Widow,Non Hispanic,Other,1954 Wilson Court,1954 Wilson Court,374-204-6294,Payroll Administrator
ejj23,Johnson,Eugene,James,9/3/1953,Eugene,He/Him/His,ejj23@drexel.edu,Chemical and Biological Engineering,M,Married,Hispanic or Latino,White,3610 Story Road,7800 River Mist Avenue,902-874-8318,Research Coordinator
smp247,Pavlas,Scott,Morgan,9/8/1968,Scott,He/Him/His,smp247@drexel.edu,Electrical and Computer Engineering,M,Seperated,Non Hispanic,Asian,8934 Arrowrock Trail,26466 Mockingbird Lane,973-962-2004,Research Coordinator
ash31,Hartly,Arlene,Shirley,2/3/1990,Arlene,She/Her/Hers,ash31@drexel.edu,,F,Divorced,Non Hispanic,Asian,158 Euclid Avenue,158 Euclid Avenue,544-866-1217,Public Safety Officer
ljc76,Cunningham,Linda,Jennifer,2/15/1959,Linda,She/Her/Hers,ljc76@drexel.edu,,F,Single,Non Hispanic,Native,5472 Sunstar Common,3008 Russell Street,253-794-9430,Drexel Central Coordinator
psd75,Daniels,Priscilla,Sonja,4/16/1963,Priscilla,She/Her/Hers,psd75@drexel.edu,,F,Seperated,Hispanic or Latino,White,14285 Wycliff Way,14285 Wycliff Way,289-575-7465,Drexel Central Coordinator
csm805,Moret,Conrad,Steven,12/10/1983,Conrad,He/Him/His,csm805@drexel.edu,Mechanical Engineering and Mechanics,M,Married,Non Hispanic,Native,3388 Thomasson Lane,3388 Thomasson Lane,477-464-8373,Adjunct Instructor
jah94,Harris,Jeannine,Audry,3/25/1995,Jeannine,She/Her/Hers,jah94@drexel.edu,Materials Science and Engineering,F,Single,Hispanic or Latino,Native,22207 Quinterno Court,22207 Quinterno Court,559-209-4234,Administrative Coordinator
jgs805,Salazar,John,Gerald,1/15/1982,John,He/Him/His,jgs805@drexel.edu,Psychological and Brain Sciences,M,Married,Non Hispanic,White,1701 Atlantic Street,1701 Atlantic Street,821-629-1076,Research Manager
jww33,Whitting,John,Walter,3/2/1961,Lin,They/Them/Theirs,jww33@drexel.edu,"Civil, Architectural and Environmental Engineering",F,Seperated,Non Hispanic,White,7435 East Tulare Avenue,7435 East Tulare Avenue,598-289-9633,Executive Director
aks77,Snell,Amy,Karen,10/21/1983,Amy,She/Her/Hers,aks77@drexel.edu,Physics,F,Seperated,Non Hispanic,African American/Black,1061 Sumatra Street,4876 Norris Road,663-811-1665,Accountant
lsm93,Mcgough,Larry,Shawn,6/6/1993,Larry,He/Him/His,lsm93@drexel.edu,Engineering Leadership and Society,M,Single,Non Hispanic,White,2807 Huxley Place,2807 Huxley Place,343-291-5800,Payroll Administrator
ama32,Adams,Amanda,Marie,10/14/1963,Amanda,She/Her/Hers,ama32@drexel.edu,Materials Science and Engineering,F,Seperated,Non Hispanic,White,30451 Servilla Place,30451 Servilla Place,201-881-7290,Payroll Administrator
cmb83,Bohnet,Christine,Melanie,2/28/1958,Christine,She/Her/Hers,cmb83@drexel.edu,Global Studies and Modern Languages,F,Seperated,Non Hispanic,African American/Black,826 Webster Street,1 Portsmouth Road,973-830-7291,Payroll Administrator
acr96,Romie,Alfred,Calvin,3/6/1962,Alfred,He/Him/His,acr96@drexel.edu,Global Studies and Modern Languages,M,Seperated,Non Hispanic,White,1358 Scenic Avenue,1358 Scenic Avenue,392-486-2009,Event Services Specialist
ntn453,Nichols,Nettie,Teresa,4/11/1983,Nettie,She/Her/Hers,ntn453@drexel.edu,Sociology,F,Divorced,Non Hispanic,Asian,20097 Butterfield Drive,20097 Butterfield Drive,389-444-7215,Adjunct Instructor
jpg21,Gordon,Jeff,Paul,9/15/1990,Jeff,He/Him/His,jpg21@drexel.edu,Criminology & Justice Studies,M,Married,Non Hispanic,African American/Black,310 12th Avenue,310 12th Avenue,315-641-7425,Program Coordinator
cth13,Hillian,Charles,Thomas,11/1/1994,Charles,He/Him/His,cth13@drexel.edu,"Civil, Architectural and Environmental Engineering",M,Divorced,Non Hispanic,White,3538 Mendenhall Court,1937 Carleton Street,927-685-3930,Research Coordinator
rjc597,Coleman,Rudolph,John,11/9/1968,Rudolph,He/Him/His,rjc597@drexel.edu,Global Studies and Modern Languages,M,Married,Non Hispanic,White,835 Shiloh Court,835 Shiloh Court,457-669-3073,Senior Advisor
fpc53,Chien,Frances,Patty,1/3/1974,Frances,She/Her/Hers,fpc53@drexel.edu,,F,Widow,Non Hispanic,Native,12156 Oslo Drive,12156 Oslo Drive,461-861-3630,Drexel Central Coordinator
rwt99,Tillett,Ray,Wayne,5/7/1993,Ray,He/Him/His,rwt99@drexel.edu,Biology,M,Single,Non Hispanic,White,28250 Dickens Avenue,28250 Dickens Avenue,559-765-6311,Psychologist
cil165,Lanzilotta,Carolyn,Isabel,3/10/1989,Carolyn,She/Her/Hers,cil165@drexel.edu,Biology,F,Widow,Non Hispanic,Other,26334 Adrian Avenue,26334 Adrian Avenue,600-603-4140,Finance Coordinator
ado757,Olson,Andrew,Douglas,1/9/1977,Andrew,He/Him/His,ado757@drexel.edu,Psychological and Brain Sciences,M,Married,Hispanic or Latino,White,2522 Fountain Avenue,2522 Fountain Avenue,585-918-9625,Payroll Administrator
mms21,Stoskopf,Mary,Margaret,12/11/1952,Mary,She/Her/Hers,mms21@drexel.edu,Biology,F,Widow,Hispanic or Latino,Asian,2632 Jackson Street East,2632 Jackson Street East,641-871-4425,Research Professor
fma40,Adames,Frankie,Maria,3/28/1987,Frankie,She/Her/Hers,fma40@drexel.edu,Chemical and Biological Engineering,F,Divorced,Non Hispanic,White,5715 Saint Matthew Drive,5715 Saint Matthew Drive,366-529-9159,Research Professor
mcs904,Sheldon,Mary,Carla,7/6/1983,Mary,She/Her/Hers,mcs904@drexel.edu,Criminology & Justice Studies,F,Seperated,Hispanic or Latino,Native,637 Laurelwood Circle,637 Laurelwood Circle,778-348-2608,Research Professor
dro407,Okajima,David,Rick,4/16/1965,David,He/Him/His,dro407@drexel.edu,,M,Married,Non Hispanic,Native,1234 Carmel Street,1234 Carmel Street,409-534-9727,Financial Aid Officer
ehm40,Melton,Elsie,Holly,12/26/1995,Elsie,She/Her/Hers,ehm40@drexel.edu,Electrical and Computer Engineering,F,Married,Non Hispanic,Asian,3835 Oakes Drive,3835 Oakes Drive,759-330-6154,Human Resources
cbg97,Greenwell,Cynthia,Bethel,11/24/1956,Cynthia,She/Her/Hers,cbg97@drexel.edu,Global Studies and Modern Languages,F,Seperated,Non Hispanic,Native,2641 Heather Lane,2641 Heather Lane,493-512-8090,Finance Coordinator
lcc31,Clark,Lisa,Carol,11/18/1984,Lisa,She/Her/Hers,lcc31@drexel.edu,Mechanical Engineering and Mechanics,F,Married,Non Hispanic,Asian,20930 Todd Valley Road,30544 Whitmore Road,842-126-7336,Event Services Specialist
rlc84,Churchill,Renee,Laura,7/12/1981,Renee,She/Her/Hers,rlc84@drexel.edu,Biology,F,Divorced,Hispanic or Latino,African American/Black,129 Grant Street,129 Grant Street,732-606-4255,Program Coordinator
sej829,Jones,Salena,Emilia,1/27/1986,Salena,She/Her/Hers,sej829@drexel.edu,Global Studies and Modern Languages,F,Single,Hispanic or Latino,Other,1300 Lemos Lane,37675 Fremont Boulevard,372-702-2340,Adjunct Instructor
rbb31,Bess,Rodrick,Brent,9/16/1972,Rodrick,He/Him/His,rbb31@drexel.edu,Physics,M,Divorced,Non Hispanic,Other,2064 West Columbia Way,2064 West Columbia Way,509-101-5005,Designer
prr45,Rojas,Preston,Robert,4/3/1965,Preston,He/Him/His,prr45@drexel.edu,Psychological and Brain Sciences,M,Widow,Non Hispanic,Native,37600 Sycamore Street,37600 Sycamore Street,746-282-8440,Administrative Coordinator
nmf344,Fronczak,Nathan,Mario,6/21/1984,Nathan,He/Him/His,nmf344@drexel.edu,"Civil, Architectural and Environmental Engineering",M,Seperated,Non Hispanic,White,22709 Canyon Terrace Drive,22709 Canyon Terrace Drive,244-825-4602,Professor
ajt44,Thomas,Adam,James,12/25/1989,Adam,He/Him/His,ajt44@drexel.edu,Mechanical Engineering and Mechanics,M,Widow,Hispanic or Latino,Native,16502 South Main Street,16502 South Main Street,939-515-8647,Professor
ash81,Holmes,April,Sandra,11/21/1974,April,She/Her/Hers,ash81@drexel.edu,"Civil, Architectural and Environmental Engineering",F,Married,Non Hispanic,Asian,3388 Thomasson Lane,3388 Thomasson Lane,554-410-3661,Clinician
mer66,Ronn,Michael,Edward,12/20/1978,Michael,He/Him/His,mer66@drexel.edu,Global Studies and Modern Languages,M,Widow,Non Hispanic,African American/Black,26466 Mockingbird Lane,26466 Mockingbird Lane,626-348-5009,Program Coordinator
jjs25,Sims,Jesus,Joseph,4/27/1993,Jesus,He/Him/His,jjs25@drexel.edu,Global Studies and Modern Languages,M,Divorced,Non Hispanic,African American/Black,800 California 116,2685 California Street,778-891-6413,Science Librarian
pam79,Matchett,Patricia,Anne,4/15/1960,Patricia,She/Her/Hers,pam79@drexel.edu,Sociology,F,Single,Hispanic or Latino,African American/Black,6716 South Mariposa Lane,6716 South Mariposa Lane,388-213-5148,Research Manager
dhl51,Lockhart,Debra,Heather,8/18/1981,Debra,She/Her/Hers,dhl51@drexel.edu,Materials Science and Engineering,F,Seperated,Non Hispanic,African American/Black,954 Dowler Drive,954 Dowler Drive,966-424-1715,Professor
sef93,Fulcher,Shannon,Elizabeth,12/11/1959,Shannon,She/Her/Hers,sef93@drexel.edu,Chemistry,F,Married,Non Hispanic,White,2732 Humboldt Avenue,1736 81st Avenue,369-874-1808,Payroll Administrator
hjs32,Silva,Harry,James,5/2/1978,Harry,He/Him/His,hjs32@drexel.edu,Global Studies and Modern Languages,M,Single,Non Hispanic,Other,39247 Sundale Drive,39247 Sundale Drive,765-669-7554,Technician
nld96,Davis,Nathan,Leonard,4/12/1958,Nathan,He/Him/His,nld96@drexel.edu,Criminology & Justice Studies,M,Single,Non Hispanic,Asian,1209 Parker Street,1209 Parker Street,862-645-2244,Event Services Specialist
jbj20,Jenkins,Jillian,Barbara,11/10/1981,Jillian,She/Her/Hers,jbj20@drexel.edu,Mechanical Engineering and Mechanics,F,Single,Non Hispanic,Native,680 Quintana Road,680 Quintana Road,638-839-3519,Science Librarian
ajh141,Hanks,Alise,Janet,2/18/1962,Alise,She/Her/Hers,ajh141@drexel.edu,Criminology & Justice Studies,F,Single,Non Hispanic,Asian,4016 Doane Street,4016 Doane Street,956-597-4590,Assistant Professor
kpc225,Crate,Kathy,Patti,2/2/1967,Kathy,She/Her/Hers,kpc225@drexel.edu,Communication,F,Seperated,Non Hispanic,White,1937 Carleton Street,4438 Maine Avenue,848-735-9433,Finance Coordinator
mts731,Smith,Mary,Theresa,1/24/1982,Mary,She/Her/Hers,mts731@drexel.edu,Electrical and Computer Engineering,F,Divorced,Hispanic or Latino,African American/Black,5410 McLean Drive,5410 McLean Drive,968-295-8461,Academic Advisor
gnl32,Lizarraga,Gordon,Normand,8/26/1989,Gordon,He/Him/His,gnl32@drexel.edu,Politics,M,Married,Hispanic or Latino,Asian,31250 Courthouse Drive,31250 Courthouse Drive,773-927-2113,Software Engineer
rgd32,Dodds,Russell,George,4/20/1962,Russell,He/Him/His,rgd32@drexel.edu,Global Studies and Modern Languages,M,Married,Non Hispanic,Native,31130 Meadowbrook Avenue,14347 Corvallis Street,265-877-2888,Research Professor
rrb295,Briley,Ralph,Robert,6/11/1987,Ralph,He/Him/His,rrb295@drexel.edu,Communication,M,Widow,Hispanic or Latino,African American/Black,4981 Shirley Way,4981 Shirley Way,868-373-5414,Senior Advisor
ddb496,Benitez,Derrick,David,8/15/1989,Derrick,He/Him/His,ddb496@drexel.edu,,M,Married,Non Hispanic,Other,2313 Vegas Avenue,2313 Vegas Avenue,640-155-2228,Financial Aid Officer
naa81,Andersen,Neil,Andrew,12/26/1993,Neil,He/Him/His,naa81@drexel.edu,Mathematics,M,Single,Non Hispanic,Asian,3415 Brookdale Drive,3415 Brookdale Drive,445-668-6021,Research Professor
dad62,Dubie,Dorthy,Amy,7/22/1982,Dorthy,She/Her/Hers,dad62@drexel.edu,Criminology & Justice Studies,F,Divorced,Non Hispanic,White,31130 Meadowbrook Avenue,31130 Meadowbrook Avenue,910-186-7072,Senior Advisor
seb91,Byars,Sharron,Ester,7/3/1986,Sharron,She/Her/Hers,seb91@drexel.edu,,F,Widow,Non Hispanic,Asian,2703 Woolsey Street,1780 142nd Avenue,875-951-2221,Public Safety Officer
nkc88,Calaf,Nadine,Kristin,2/11/1958,Nadine,She/Her/Hers,nkc88@drexel.edu,Psychological and Brain Sciences,F,Married,Non Hispanic,Asian,512 Tennyson Road,512 Tennyson Road,655-353-3973,Psychologist
jwc82,Cager,Joseph,William,7/9/1979,Joseph,He/Him/His,jwc82@drexel.edu,Engineering Leadership and Society,M,Widow,Hispanic or Latino,African American/Black,1937 Carleton Street,1937 Carleton Street,561-708-7499,Talent Acquistion Consultant
ans22,Stevens,Alice,Naomi,3/13/1982,Alice,She/Her/Hers,ans22@drexel.edu,Chemistry,F,Widow,Hispanic or Latino,Native,4300 Soquel Drive,4300 Soquel Drive,377-578-9223,Professor
mar25,Ramos,Mary,Audrey,6/19/1994,Mary,She/Her/Hers,mar25@drexel.edu,"Civil, Architectural and Environmental Engineering",F,Single,Non Hispanic,White,5130 Morris Way,5130 Morris Way,268-303-9471,Finance Coordinator
rjl26,Lee,Rosemary,Janet,2/16/1966,Rosemary,She/Her/Hers,rjl26@drexel.edu,,F,Widow,Non Hispanic,Asian,637 Laurelwood Circle,637 Laurelwood Circle,400-259-5906,Janitor
mdf93,Franks,Maria,Diane,12/3/1969,Maria,She/Her/Hers,mdf93@drexel.edu,Mathematics,F,Married,Non Hispanic,Asian,25538 Calaroga Avenue,25538 Calaroga Avenue,297-775-8010,Research Director
dmj86,Jones,Dolores,Mary,1/2/1983,Dolores,She/Her/Hers,dmj86@drexel.edu,History,F,Divorced,Non Hispanic,African American/Black,201 Juniper Springs Drive,201 Juniper Springs Drive,506-342-4077,Adjunct Instructor
tmr18,Rowan,Tara,Michelle,10/25/1966,Tara,She/Her/Hers,tmr18@drexel.edu,Chemical and Biological Engineering,F,Single,Non Hispanic,Native,461 Alder Street,461 Alder Street,767-532-2309,Program Coordinator
hcp99,Paparo,Heather,Claudia,12/22/1966,Heather,She/Her/Hers,hcp99@drexel.edu,Engineering Leadership and Society,F,Divorced,Hispanic or Latino,White,158 Euclid Avenue,158 Euclid Avenue,903-322-4650,Professor
ckd21,Davis,Cassondra,Karen,1/15/1983,Cassondra,She/Her/Hers,ckd21@drexel.edu,Electrical and Computer Engineering,F,Single,Non Hispanic,African American/Black,37608 2nd Street,222 Quince Street,220-172-3262,Payroll Administrator
esc63,Caldwell,Elaine,Stella,8/13/1954,Elaine,She/Her/Hers,esc63@drexel.edu,Sociology,F,Single,Hispanic or Latino,White,2807 Huxley Place,2807 Huxley Place,465-913-1530,Payroll Administrator
jsb556,Bennett,Jerry,Steven,10/11/1973,Jerry,He/Him/His,jsb556@drexel.edu,"Civil, Architectural and Environmental Engineering",M,Married,Non Hispanic,Other,4770 Balboa Way,4770 Balboa Way,453-562-5214,Program Coordinator
rek31,Krause,Robert,Edwin,2/6/1984,Robert,He/Him/His,rek31@drexel.edu,Chemical and Biological Engineering,M,Divorced,Hispanic or Latino,White,158 Euclid Avenue,514 Flower Lane,707-292-3204,Research Manager
lcl703,Lafave,Lance,Calvin,6/26/1984,Lance,He/Him/His,lcl703@drexel.edu,Politics,M,Widow,Non Hispanic,Other,20375 Wisteria Street,20375 Wisteria Street,495-116-2775,Human Resources
kbw51,Wright,Karen,Beverly,8/6/1960,Karen,She/Her/Hers,kbw51@drexel.edu,Biology,F,Seperated,Non Hispanic,Asian,45430 Lauri Lane,45430 Lauri Lane,345-375-6760,Academic Advisor
lgd93,Donofrio,Lester,Glen,7/26/1982,Lester,He/Him/His,lgd93@drexel.edu,Mathematics,M,Married,Hispanic or Latino,African American/Black,7144 Marlborough Terrace,7144 Marlborough Terrace,811-941-8060,Finance Coordinator
jsr74,Rodgers,Jennifer,Stephanie,11/8/1987,Jennifer,She/Her/Hers,jsr74@drexel.edu,Chemical and Biological Engineering,F,Divorced,Non Hispanic,White,32532 Jean Drive,1515 Excelsior Avenue,818-484-3295,Finance Coordinator
cwb19,Bennett,Carolyn,Wanda,9/13/1965,Carolyn,She/Her/Hers,cwb19@drexel.edu,Physics,F,Divorced,Non Hispanic,Asian,1870 A Street,1870 A Street,931-633-5511,Learning Specialist
mfg95,Gibson,Marilyn,Flora,1/4/1957,Marilyn,She/Her/Hers,mfg95@drexel.edu,,F,Married,Hispanic or Latino,Native,7725 Ney Avenue,7725 Ney Avenue,663-311-5828,Public Safety Officer
mrs79,Strother,Matthew,Robert,10/17/1994,Matthew,He/Him/His,mrs79@drexel.edu,Mathematics,M,Seperated,Non Hispanic,Asian,6420 Via Baron,6420 Via Baron,515-557-8866,Accountant
jrj34,Jones,Joan,Ruby,12/6/1976,Joan,She/Her/Hers,jrj34@drexel.edu,Electrical and Computer Engineering,F,Divorced,Non Hispanic,Asian,18687 County Road 97,18687 County Road 97,981-470-3465,Designer
csh38,Hise,Carrie,Susan,8/9/1964,Carrie,She/Her/Hers,csh38@drexel.edu,Mechanical Engineering and Mechanics,F,Divorced,Non Hispanic,Asian,2409 Park Street,2409 Park Street,383-227-1200,Clinician
djs93,Simpson,Donald,James,7/16/1979,Donald,He/Him/His,djs93@drexel.edu,Materials Science and Engineering,M,Widow,Non Hispanic,African American/Black,2335 Orchard View Lane,2641 Heather Lane,208-949-4546,Designer
fjf19,Formella,Faye,Jessica,6/20/1979,Faye,She/Her/Hers,fjf19@drexel.edu,"Biodiversity, Earth & Environmental Science",F,Divorced,Non Hispanic,Native,1357 Addison Street,3115 North Lake Boulevard,983-816-9159,Finance Coordinator
krl387,Lieb,Kenneth,Reinaldo,3/7/1974,Kenneth,He/Him/His,krl387@drexel.edu,,M,Seperated,Non Hispanic,Native,1528 Stafford Avenue,1528 Stafford Avenue,663-102-7252,Drexel Central Coordinator
djb52,Barrera,Daniel,John,6/9/1958,Daniel,He/Him/His,djb52@drexel.edu,English & Philosophy,M,Single,Hispanic or Latino,Other,3388 Thomasson Lane,3388 Thomasson Lane,433-585-3559,Professor
