Drexel ID,Last Name,First Name,Middle Name,Date of Birth,Chosen Name,Personal Pronouns,Email,Department,Gender,Marital Status,Ethnicity,Race,Living Address,Mailing Address,Phone Number,Role
rjd66,Davis,Robert,Jack,9/15/1983,Robert,He/Him/His,rjd66@drexel.edu,,M,Widow,Non Hispanic,Asian,36043 Soapberry Commons,36043 Soapberry Commons,669-610-7447,Janitor
aps24,Saska,Arthur,Paul,4/12/1952,Arthur,He/Him/His,aps24@drexel.edu,Chemistry,M,Seperated,Hispanic or Latino,Other,43949 South Moray Street,560 Penstock Drive,869-387-1950,Professor
hks63,Schlagel,Helen,Kenna,9/27/1987,Helen,She/Her/Hers,hks63@drexel.edu,Engineering Leadership and Society,F,Seperated,Hispanic or Latino,Other,701 Mussel Slough Road,701 Mussel Slough Road,500-920-6085,Research Director
maw67,Wilson,Mary,Alberta,7/13/1952,Mary,She/Her/Hers,maw67@drexel.edu,Criminology & Justice Studies,F,Married,Non Hispanic,White,1 Portsmouth Road,1 Portsmouth Road,882-243-9311,Designer
jrf80,Flory,Justin,Rolando,7/23/1967,Justin,He/Him/His,jrf80@drexel.edu,Engineering Leadership and Society,M,Seperated,Non Hispanic,African American/Black,1314 89th Avenue,1314 89th Avenue,401-230-5379,Research Director
nrb424,Blalock,Nicholas,Rodney,11/17/1980,Nicholas,He/Him/His,nrb424@drexel.edu,Chemistry,M,Divorced,Non Hispanic,African American/Black,328 17th Street,328 17th Street,342-189-8642,Psychologist
tfo291,Ovalle,Terry,Frankie,4/8/1969,Terry,He/Him/His,tfo291@drexel.edu,Electrical and Computer Engineering,M,Married,Hispanic or Latino,Other,3365 Wyndham Drive,3365 Wyndham Drive,431-337-6164,Receptionist/Scheduler
kja341,Avery,Kenneth,Jeffrey,9/19/1992,Kenneth,He/Him/His,kja341@drexel.edu,Sociology,M,Seperated,Hispanic or Latino,Other,3600 Pennsylvania Avenue,3600 Pennsylvania Avenue,559-240-3045,Senior Advisor
gaa42,Asberry,George,Anthony,1/9/1960,George,He/Him/His,gaa42@drexel.edu,Engineering Leadership and Society,M,Single,Hispanic or Latino,White,835 Shiloh Court,7573 National Drive,396-793-8737,Senior Advisor
jjm15,Moore,Joseph,John,12/14/1954,Joseph,He/Him/His,jjm15@drexel.edu,Physics,M,Widow,Hispanic or Latino,Other,2400 Easy Street,2400 Easy Street,329-171-7789,Reference Librarian
mjs84,Suhr,Mary,Judith,1/9/1972,Mary,She/Her/Hers,mjs84@drexel.edu,Communication,F,Married,Non Hispanic,African American/Black,238 La Salle Avenue,238 La Salle Avenue,822-917-5057,Clinician
aed85,Deltoro,Alan,Edward,1/4/1980,Alan,He/Him/His,aed85@drexel.edu,Criminology & Justice Studies,M,Married,Non Hispanic,Other,4444 Hansen Avenue,238 La Salle Avenue,736-776-9169,Reference Librarian
kak51,Knudtson,Karen,Adah,2/6/1966,Karen,She/Her/Hers,kak51@drexel.edu,,F,Single,Non Hispanic,Native,430 Fig Street,430 Fig Street,729-768-5833,Financial Aid Officer
els33,Sherman,Ellen,Laveta,5/21/1975,Ellen,She/Her/Hers,els33@drexel.edu,Communication,F,Single,Hispanic or Latino,African American/Black,18687 County Road 97,430 Fig Street,232-457-8423,Research Manager
srw23,Webster,Soledad,Ruth,11/25/1973,Soledad,She/Her/Hers,srw23@drexel.edu,,F,Seperated,Hispanic or Latino,Asian,14524 Lodestar Drive,14524 Lodestar Drive,455-500-3953,Janitor
cmm53,Mitchell,Clifford,Mose,9/4/1961,Clifford,He/Him/His,cmm53@drexel.edu,Criminology & Justice Studies,M,Widow,Non Hispanic,Native,406 Ashwood Court,4444 Central Avenue,411-834-1427,Assistant Professor
mde13,Espinosa,Margot,Dianne,5/6/1976,Margot,She/Her/Hers,mde13@drexel.edu,Biology,F,Married,Non Hispanic,African American/Black,46710 Crawford Street,46710 Crawford Street,742-453-8092,Accountant
rel69,Lancaster,Roger,Elijah,1/22/1951,Roger,He/Him/His,rel69@drexel.edu,,M,Single,Non Hispanic,Native,954 Dowler Drive,19416 Barclay Road,908-702-6432,Public Safety Officer
dts85,Szczesny,Donald,Thomas,4/17/1976,Donald,He/Him/His,dts85@drexel.edu,Sociology,M,Divorced,Non Hispanic,Other,1797 Pasatiempo Drive,3415 Brookdale Drive,376-519-5043,Professor
djz42,Zemlicka,Daniel,Javier,11/14/1976,Willa,She/Her/Hers,djz42@drexel.edu,Psychological and Brain Sciences,F,Single,Non Hispanic,Other,11522 Country Spring Court,11522 Country Spring Court,354-816-9210,Research Professor
car256,Reed,Carolyn,April,8/2/1984,Carolyn,She/Her/Hers,car256@drexel.edu,Politics,F,Seperated,Non Hispanic,White,3600 Pennsylvania Avenue,3600 Pennsylvania Avenue,211-339-2338,Software Engineer
sjw851,Watkins,Sonny,John,9/24/1961,Sonny,He/Him/His,sjw851@drexel.edu,Sociology,M,Single,Non Hispanic,African American/Black,1761 Thousand Oaks Boulevard,430 Fig Street,646-525-8708,Professor
gjc60,Cortez,Glen,Jason,8/26/1962,Glen,He/Him/His,gjc60@drexel.edu,Materials Science and Engineering,M,Seperated,Non Hispanic,White,11 Alden Court,11 Alden Court,608-685-9466,Human Resources
lmv371,Vincent,Laurel,Mary,5/5/1953,Laurel,She/Her/Hers,lmv371@drexel.edu,Communication,F,Single,Non Hispanic,Native,1011 Devon Drive,1011 Devon Drive,318-757-8688,Systems Analyst
grm79,Mccomb,Gerald,Robert,3/22/1984,Gerald,He/Him/His,grm79@drexel.edu,Biology,M,Widow,Hispanic or Latino,Other,3318 East Woodbine Road,3318 East Woodbine Road,397-686-1553,Learning Specialist
ddg69,Grubb,Donald,David,11/1/1989,Donald,He/Him/His,ddg69@drexel.edu,Communication,M,Divorced,Non Hispanic,Native,2511 Hearst Avenue,2511 Hearst Avenue,392-606-5997,Program Coordinator
jrb76,Bussey,James,Robert,3/4/1992,James,He/Him/His,jrb76@drexel.edu,,M,Married,Non Hispanic,Asian,11150 Sun Valley Drive,11150 Sun Valley Drive,831-722-8212,Drexel Central Coordinator
hjr76,Russell,Hipolito,Jessie,12/27/1954,Hipolito,He/Him/His,hjr76@drexel.edu,Mechanical Engineering and Mechanics,M,Widow,Non Hispanic,Native,1013 Balboa Avenue,1013 Balboa Avenue,612-901-2165,Systems Analyst
rcr16,Robb,Roger,Clinton,5/9/1986,Roger,He/Him/His,rcr16@drexel.edu,"Biodiversity, Earth & Environmental Science",M,Single,Hispanic or Latino,White,2640 8th Avenue,2640 8th Avenue,559-889-2131,Senior Advisor
ddw467,Weiner,Donald,Daniel,12/4/1994,Donald,He/Him/His,ddw467@drexel.edu,Electrical and Computer Engineering,M,Seperated,Non Hispanic,Asian,3072 The Alameda,654 Laurette Place,957-388-3435,Accountant
ebh62,Hayden,Evon,Britney,8/11/1983,Evon,She/Her/Hers,ebh62@drexel.edu,History,F,Divorced,Non Hispanic,Native,2348 Cantalise Drive,2348 Cantalise Drive,457-812-7162,Research Coordinator
slt715,Tran,Shawn,Louis,11/4/1960,Shawn,He/Him/His,slt715@drexel.edu,"Biodiversity, Earth & Environmental Science",M,Single,Hispanic or Latino,White,210 Beachcomber Drive,3578 Galindo Street,836-549-9318,Senior Advisor
mpr18,Reed,Mary,Patricia,3/7/1985,Mary,She/Her/Hers,mpr18@drexel.edu,Criminology & Justice Studies,F,Single,Non Hispanic,Asian,2515 60th Avenue,4511 Sloat Road,213-952-2438,Technician
mhj85,Jones,Michael,Harvey,4/22/1973,Michael,He/Him/His,mhj85@drexel.edu,Physics,M,Widow,Hispanic or Latino,Asian,5792 Owl Hill Avenue,5792 Owl Hill Avenue,302-786-5376,Systems Analyst
cjh49,Helzer,Carly,Jennie,6/15/1954,Carly,She/Her/Hers,cjh49@drexel.edu,,F,Single,Non Hispanic,Asian,2409 Park Street,2409 Park Street,369-439-6427,Dean
rsd15,Dixon,Ralph,Seth,11/25/1964,Ralph,He/Him/His,rsd15@drexel.edu,,M,Divorced,Non Hispanic,Asian,4770 Balboa Way,4770 Balboa Way,318-134-2933,Public Safety Officer
dgj557,Jones,Diana,Grace,11/25/1981,Diana,She/Her/Hers,dgj557@drexel.edu,Psychological and Brain Sciences,F,Seperated,Non Hispanic,African American/Black,222 Quince Street,222 Quince Street,871-184-1059,Psychologist
erf931,Farmer,Ellen,Rosa,1/18/1976,Ellen,She/Her/Hers,erf931@drexel.edu,Communication,F,Widow,Non Hispanic,African American/Black,16910 Alpine Drive,16910 Alpine Drive,351-433-6540,Receptionist/Scheduler
els41,Smith,Edward,Lonnie,9/28/1985,Edward,He/Him/His,els41@drexel.edu,,M,Married,Hispanic or Latino,Other,2704 McGee Avenue,2704 McGee Avenue,772-568-5234,Public Safety Officer
res81,Stramel,Ruth,Eileen,5/4/1988,Ruth,She/Her/Hers,res81@drexel.edu,Biology,F,Widow,Non Hispanic,Other,1358 Scenic Avenue,3072 The Alameda,979-533-7085,Adjunct Instructor
tjm79,Mestad,Tammy,Judy,12/24/1975,Tammy,She/Her/Hers,tjm79@drexel.edu,Chemical and Biological Engineering,F,Single,Non Hispanic,African American/Black,4770 Balboa Way,1732 27th Avenue,371-703-2837,Finance Coordinator
ijg90,Gilley,Ingeborg,Jennifer,1/23/1964,Ingeborg,She/Her/Hers,ijg90@drexel.edu,Engineering Leadership and Society,F,Married,Hispanic or Latino,African American/Black,3365 Wyndham Drive,16502 South Main Street,967-328-3334,Science Librarian
tsp61,Petty,Thomas,Simon,11/3/1983,Thomas,He/Him/His,tsp61@drexel.edu,Criminology & Justice Studies,M,Divorced,Non Hispanic,White,6145 East Castro Valley Boulevard,6145 East Castro Valley Boulevard,811-670-3311,Talent Acquistion Consultant
sdh43,Hardnett,Stephanie,Diane,6/2/1953,Stephanie,She/Her/Hers,sdh43@drexel.edu,Mechanical Engineering and Mechanics,F,Divorced,Non Hispanic,Native,40700 Penn Lane,40700 Penn Lane,241-686-9200,Program Coordinator
mcc251,Castillo,Michael,Craig,2/15/1984,Michael,He/Him/His,mcc251@drexel.edu,,M,Widow,Non Hispanic,Other,1061 Sumatra Street,1061 Sumatra Street,553-879-1115,Janitor
mtg91,Gilmore,Margaret,Tereasa,11/11/1983,Margaret,She/Her/Hers,mtg91@drexel.edu,Engineering Leadership and Society,F,Divorced,Hispanic or Latino,Asian,22709 Canyon Terrace Drive,22709 Canyon Terrace Drive,780-925-1694,Receptionist/Scheduler
jsy563,Yu,Jasmine,Shan,1/4/1995,Aaron,They/Them/Theirs,jsy563@drexel.edu,,M,Divorced,Non Hispanic,Asian,145 Grau Drive,145 Grau Drive,758-464-4743,Public Safety Officer
saw50,White,Stephen,Arthur,2/20/1969,Stephen,He/Him/His,saw50@drexel.edu,Sociology,M,Married,Non Hispanic,Asian,6452 El Camino Real,1643 Oxford Street,403-356-4443,Talent Acquistion Consultant
njh434,Howland,Norma,Josephine,6/12/1961,Norma,She/Her/Hers,njh434@drexel.edu,Engineering Leadership and Society,F,Single,Non Hispanic,African American/Black,1536 North Main Street,461 Alder Street,287-106-9551,Clinician
mjk238,Kennedy,Monica,Jill,9/6/1982,Monica,She/Her/Hers,mjk238@drexel.edu,Mathematics,F,Divorced,Non Hispanic,Other,2348 Cantalise Drive,2348 Cantalise Drive,979-107-2004,Program Director
ajc85,Culnane,Anna,Josephine,2/13/1958,Anna,She/Her/Hers,ajc85@drexel.edu,Criminology & Justice Studies,F,Single,Hispanic or Latino,White,1 Portsmouth Road,1 Portsmouth Road,307-211-3879,Payroll Administrator
mgg44,Gallagher,Mary,Georgia,6/24/1989,Mary,She/Her/Hers,mgg44@drexel.edu,,F,Widow,Non Hispanic,Native,40700 Penn Lane,40700 Penn Lane,938-203-6055,Dean
lnf72,Farmer,Lisa,Nicole,4/24/1959,Lisa,She/Her/Hers,lnf72@drexel.edu,,F,Married,Non Hispanic,White,33655 5th Street,33655 5th Street,363-941-1980,Dean
bas65,Steffensmeier,Betty,Alice,3/10/1965,Betty,She/Her/Hers,bas65@drexel.edu,Biology,F,Married,Non Hispanic,Other,1300 Lemos Lane,1300 Lemos Lane,620-181-4404,Talent Acquistion Consultant
esh58,Hatfield,Eleanor,Sherry,8/13/1960,Eleanor,She/Her/Hers,esh58@drexel.edu,History,F,Divorced,Hispanic or Latino,Other,1521 159th Avenue,169 Avenida Drive,256-267-5045,Payroll Administrator
dmw24,Wilson,Della,Mary,1/28/1956,Della,She/Her/Hers,dmw24@drexel.edu,Engineering Leadership and Society,F,Widow,Non Hispanic,Other,1013 Balboa Avenue,10881 Northforde Drive,945-376-7166,Systems Analyst
ajw69,Woody,Ann,Judy,2/13/1972,Ann,She/Her/Hers,ajw69@drexel.edu,"Biodiversity, Earth & Environmental Science",F,Divorced,Hispanic or Latino,Asian,1108 Slater Street,1108 Slater Street,818-891-9520,Professor
ddl47,Lachiatto,David,Daniel,4/10/1956,Barbara,She/Her/Hers,ddl47@drexel.edu,,F,Seperated,Non Hispanic,Native,20375 Wisteria Street,20375 Wisteria Street,454-439-3240,Drexel Central Coordinator
aop10,Precourt,Angela,Ok,1/26/1967,Angela,She/Her/Hers,aop10@drexel.edu,Physics,F,Divorced,Hispanic or Latino,White,11 Alden Court,11 Alden Court,217-532-2182,Reference Librarian
mls911,Spurling,Milton,Leroy,8/15/1990,Milton,He/Him/His,mls911@drexel.edu,Chemical and Biological Engineering,M,Single,Hispanic or Latino,Other,1679 Frederick Michael Way,1679 Frederick Michael Way,812-197-1399,Research Coordinator
laf495,Flanagan,Leslie,Adeline,11/16/1969,Leslie,She/Her/Hers,laf495@drexel.edu,Criminology & Justice Studies,F,Single,Non Hispanic,African American/Black,7725 Ney Avenue,32512 Christine Drive,924-955-1643,Talent Acquistion Consultant
ljc67,Cirilo,Lewis,John,5/28/1989,Lewis,He/Him/His,ljc67@drexel.edu,"Civil, Architectural and Environmental Engineering",M,Seperated,Non Hispanic,White,514 Flower Lane,514 Flower Lane,266-773-2643,Talent Acquistion Consultant
pft94,Trax,Pamela,Frances,6/5/1959,Pamela,She/Her/Hers,pft94@drexel.edu,"Biodiversity, Earth & Environmental Science",F,Seperated,Non Hispanic,Other,24647 Patricia Court,24647 Patricia Court,429-349-3765,Finance Coordinator
tew13,Winchester,Tyrone,Erik,9/16/1977,Tyrone,He/Him/His,tew13@drexel.edu,Biology,M,Seperated,Non Hispanic,Other,8934 Arrowrock Trail,8934 Arrowrock Trail,408-751-4100,Science Librarian
jrs96,Stalker,Jennifer,Ruby,10/4/1969,Jennifer,She/Her/Hers,jrs96@drexel.edu,Communication,F,Single,Hispanic or Latino,Other,238 La Salle Avenue,61 Callahan Way,799-524-2440,Psychologist
kjm86,Moore,Kimberly,Joan,9/27/1976,Kimberly,She/Her/Hers,kjm86@drexel.edu,Criminology & Justice Studies,F,Divorced,Non Hispanic,Asian,1772 150th Avenue,1772 150th Avenue,658-360-9919,Systems Analyst
jcg39,Griffin,Jane,Christina,1/14/1981,Jane,She/Her/Hers,jcg39@drexel.edu,Communication,F,Widow,Non Hispanic,African American/Black,16910 Alpine Drive,5397 Wentworth Avenue,853-626-1054,Assistant Professor
atv87,Vasquez,Andrew,Timothy,7/24/1954,Andrew,He/Him/His,atv87@drexel.edu,Sociology,M,Widow,Non Hispanic,Native,1209 Parker Street,38676 Greenwich Circle,922-933-4167,Senior Advisor
ves18,Sloan,Vergie,Elizabeth,12/26/1969,Vergie,She/Her/Hers,ves18@drexel.edu,Physics,F,Widow,Non Hispanic,Other,1797 Pasatiempo Drive,1797 Pasatiempo Drive,322-829-6834,Professor
rmp24,Perez,Roland,Matthew,12/13/1955,Roland,He/Him/His,rmp24@drexel.edu,Mathematics,M,Single,Hispanic or Latino,African American/Black,1194 Cragmont Avenue,1194 Cragmont Avenue,274-442-9087,Professor
lae53,Ellis,Larry,Adam,11/27/1988,Larry,He/Him/His,lae53@drexel.edu,Chemistry,M,Divorced,Hispanic or Latino,Other,1497 Greenbrier Road,1497 Greenbrier Road,365-201-3322,Administrative Coordinator
itt70,Totman,Irving,Theodore,7/6/1955,Irving,He/Him/His,itt70@drexel.edu,Psychological and Brain Sciences,M,Single,Hispanic or Latino,White,28250 Dickens Avenue,565 Amber Isle,215-834-4629,Accountant
fmp29,Pepin,Frank,Michael,3/16/1983,Frank,He/Him/His,fmp29@drexel.edu,Chemistry,M,Divorced,Non Hispanic,Asian,24647 Patricia Court,45430 Lauri Lane,343-859-4244,Adjunct Instructor
lsw59,Winburn,Leta,Sonia,4/18/1955,Leta,She/Her/Hers,lsw59@drexel.edu,Biology,F,Seperated,Non Hispanic,African American/Black,281 MacArthur Boulevard,281 MacArthur Boulevard,539-816-7104,Professor
wbb76,Bible,Wanda,Brenda,7/17/1973,Wanda,She/Her/Hers,wbb76@drexel.edu,"Biodiversity, Earth & Environmental Science",F,Divorced,Non Hispanic,Native,8063 Regency Drive,8063 Regency Drive,610-558-7905,Program Coordinator
njm33,Medina,Nick,John,6/13/1964,Nick,He/Him/His,njm33@drexel.edu,,M,Divorced,Non Hispanic,Other,856 Milton Street,856 Milton Street,698-765-4178,Financial Aid Officer
jdw53,Weldon,John,Daniel,7/7/1984,John,He/Him/His,jdw53@drexel.edu,Psychological and Brain Sciences,M,Married,Non Hispanic,White,1679 Frederick Michael Way,1679 Frederick Michael Way,731-374-6387,Event Services Specialist
hje74,Ennis,Harold,Jorge,5/28/1973,Harold,He/Him/His,hje74@drexel.edu,Criminology & Justice Studies,M,Widow,Non Hispanic,Asian,46710 Crawford Street,169 Avenida Drive,509-685-6405,Administrative Coordinator
lsm30,Mooney,Louis,Stanley,1/24/1969,Louis,He/Him/His,lsm30@drexel.edu,Biology,M,Married,Non Hispanic,Asian,16910 Alpine Drive,16910 Alpine Drive,606-602-3660,Finance Coordinator
rdl51,Lawson,Ryan,Dominic,11/13/1976,Ryan,He/Him/His,rdl51@drexel.edu,,M,Single,Non Hispanic,Asian,22538 6th Street,5397 Wentworth Avenue,325-694-6914,Drexel Central Coordinator
njd80,Doiron,Nicholas,James,4/10/1965,Nicholas,He/Him/His,njd80@drexel.edu,,M,Married,Non Hispanic,Other,20375 Wisteria Street,2522 Fountain Avenue,593-962-8216,Janitor
jel33,Lucas,Julie,Eva,11/10/1976,Julie,She/Her/Hers,jel33@drexel.edu,English & Philosophy,F,Married,Non Hispanic,White,3027 Badger Drive,2902 Flint Street,771-955-3087,Talent Acquistion Consultant
ely34,Yamasaki,Elizabeth,Lisa,6/2/1952,Elizabeth,She/Her/Hers,ely34@drexel.edu,Communication,F,Seperated,Non Hispanic,Native,1515 Excelsior Avenue,1890 Orchard View Road,558-147-7052,Designer
wrk84,Kindred,Walter,Rick,1/3/1954,Walter,He/Him/His,wrk84@drexel.edu,Sociology,M,Married,Hispanic or Latino,Native,3600 Pennsylvania Avenue,3600 Pennsylvania Avenue,765-428-4965,Research Professor
skb48,Bowen,Summer,Kimberly,12/21/1955,Summer,She/Her/Hers,skb48@drexel.edu,Engineering Leadership and Society,F,Divorced,Non Hispanic,Native,441 Merritt Avenue,441 Merritt Avenue,218-180-8931,Deputy Director
dgh16,Hodson,Dean,Glen,12/19/1955,Dean,He/Him/His,dgh16@drexel.edu,,M,Divorced,Non Hispanic,African American/Black,2755 Country Drive,1194 Cragmont Avenue,250-856-7946,Dean
kdf425,Fleck,Kathy,Debbie,5/11/1973,Kathy,She/Her/Hers,kdf425@drexel.edu,,F,Widow,Non Hispanic,Native,32512 Christine Drive,7144 Marlborough Terrace,943-678-2173,Public Safety Officer
sdc57,Cuadras,Shery,Della,6/16/1974,Shery,She/Her/Hers,sdc57@drexel.edu,Global Studies and Modern Languages,F,Divorced,Non Hispanic,African American/Black,15267 Hesperian Boulevard,15267 Hesperian Boulevard,667-911-3147,Payroll Administrator
eak39,Kessler,Eli,Alan,4/4/1986,Eli,He/Him/His,eak39@drexel.edu,Mechanical Engineering and Mechanics,M,Married,Non Hispanic,Native,43626 Bryant Street,43626 Bryant Street,473-227-4213,Program Coordinator
rjh14,Hendley,Roy,Jeff,3/4/1966,Roy,He/Him/His,rjh14@drexel.edu,Biology,M,Divorced,Hispanic or Latino,African American/Black,236 Alden Road,236 Alden Road,496-872-6169,Psychologist
fhp97,Phillips,Francisca,Harriett,4/26/1984,Francisca,She/Her/Hers,fhp97@drexel.edu,History,F,Divorced,Non Hispanic,African American/Black,2531 Prestwick Avenue,2531 Prestwick Avenue,892-904-1418,Talent Acquistion Consultant
eal874,Lara,Eddie,Arthur,11/14/1960,Eddie,He/Him/His,eal874@drexel.edu,Chemistry,M,Widow,Non Hispanic,Native,37675 Fremont Boulevard,37675 Fremont Boulevard,535-600-2895,Deputy Director
wdh76,Hasenberg,William,David,5/22/1952,William,He/Him/His,wdh76@drexel.edu,"Biodiversity, Earth & Environmental Science",M,Married,Hispanic or Latino,Asian,2685 California Street,8063 Regency Drive,774-326-8798,Clinician
gmm26,Moreno,Gilbert,Mark,11/5/1967,Gilbert,He/Him/His,gmm26@drexel.edu,History,M,Single,Non Hispanic,African American/Black,4329 Howe Street,6630 MacArthur Boulevard,260-351-2593,Finance Coordinator
tsm99,Moisan,Tarsha,Susan,5/2/1972,Tarsha,She/Her/Hers,tsm99@drexel.edu,Mathematics,F,Widow,Non Hispanic,African American/Black,2337 Nebraska Avenue,2337 Nebraska Avenue,916-729-2939,Human Resources
csd76,Dixon,Chandra,Sherry,8/16/1993,Chandra,She/Her/Hers,csd76@drexel.edu,History,F,Single,Hispanic or Latino,Native,4231 Miramonte Way,970 Old Oak Road,730-398-3840,Reference Librarian
lml44,Lamont,Larry,Michael,8/13/1964,Larry,He/Him/His,lml44@drexel.edu,History,M,Single,Non Hispanic,Other,3526 Sutton Loop,3526 Sutton Loop,766-315-1189,Event Services Specialist
sjl95,Littlejohn,Scott,Joseph,8/10/1967,Scott,He/Him/His,sjl95@drexel.edu,Mathematics,M,Seperated,Non Hispanic,African American/Black,5410 McLean Drive,37675 Fremont Boulevard,523-507-4558,Payroll Administrator
dds99,Scholz,Delphine,Donna,4/26/1951,Eliseo,They/Them/Theirs,dds99@drexel.edu,Criminology & Justice Studies,M,Single,Non Hispanic,Other,5472 Sunstar Common,5472 Sunstar Common,346-106-2600,Professor
djr15,Rose,Dustin,James,10/16/1968,Dustin,He/Him/His,djr15@drexel.edu,Electrical and Computer Engineering,M,Single,Non Hispanic,African American/Black,1358 Scenic Avenue,849 East Victoria Street,642-904-6081,Software Engineer
pmw22,Wilcox,Patrick,Michael,9/21/1958,Patrick,He/Him/His,pmw22@drexel.edu,English & Philosophy,M,Single,Non Hispanic,Native,10881 Northforde Drive,10881 Northforde Drive,969-905-5294,Psychologist
jrh52,Havlik,John,Richard,9/2/1992,John,He/Him/His,jrh52@drexel.edu,,M,Single,Non Hispanic,Native,152 Teddy Drive,775 47th Street,271-416-9420,Financial Aid Officer
psh73,Hayes,Phyllis,Sandra,9/12/1984,Phyllis,She/Her/Hers,psh73@drexel.edu,Mathematics,F,Widow,Non Hispanic,White,6148 Avon Avenue,6148 Avon Avenue,279-410-7473,Science Librarian
amk58,Kilpatrick,Amy,Mary,1/9/1971,Amy,She/Her/Hers,amk58@drexel.edu,Mechanical Engineering and Mechanics,F,Single,Non Hispanic,White,6925 Lariat Lane,6925 Lariat Lane,980-605-8960,Research Manager
sso267,Ott,Steve,Stephen,5/17/1952,Steve,He/Him/His,sso267@drexel.edu,Chemistry,M,Widow,Hispanic or Latino,Other,1234 Carmel Street,1870 A Street,292-756-5738,Professor
mpr72,Rhoda,Michael,Peter,5/1/1972,Michael,He/Him/His,mpr72@drexel.edu,Physics,M,Married,Hispanic or Latino,White,1265 Xavier Avenue,1265 Xavier Avenue,223-642-9634,Adjunct Instructor
rgr47,Roberts,Rigoberto,Gregory,8/22/1991,Rigoberto,He/Him/His,rgr47@drexel.edu,Mathematics,M,Single,Non Hispanic,African American/Black,2335 Orchard View Lane,915 Sacramento Street,354-245-2624,Academic Advisor
cbp881,Pickens,Connie,Barbara,3/17/1953,Connie,She/Her/Hers,cbp881@drexel.edu,Communication,F,Married,Non Hispanic,White,2522 Fountain Avenue,2522 Fountain Avenue,454-653-8297,Administrative Coordinator
oka507,Adair,Ollie,Karen,10/10/1995,Ollie,She/Her/Hers,oka507@drexel.edu,Mathematics,F,Single,Hispanic or Latino,Asian,152 Teddy Drive,152 Teddy Drive,907-402-9713,Assistant Professor
adw159,Walker,Anthony,Donald,2/18/1966,Anthony,He/Him/His,adw159@drexel.edu,Materials Science and Engineering,M,Married,Non Hispanic,Asian,12283 Thomas Lane,47634 Kato Road,778-629-3068,Software Engineer
tlp29,Parker,Terri,Lilly,3/12/1972,Terri,She/Her/Hers,tlp29@drexel.edu,History,F,Widow,Hispanic or Latino,White,1358 Scenic Avenue,1528 Spruce Street,988-287-2138,Professor
jhj36,Jackson,Julio,Howard,12/8/1992,Julio,He/Him/His,jhj36@drexel.edu,,M,Single,Non Hispanic,Other,72 Salmon Road,72 Salmon Road,626-819-6773,Drexel Central Coordinator
sad606,Donner,Susanne,Anna,11/21/1981,Susanne,She/Her/Hers,sad606@drexel.edu,Chemistry,F,Single,Non Hispanic,White,849 East Victoria Street,849 East Victoria Street,693-842-9491,Payroll Administrator
mar43,Russell,Matthew,Aubrey,9/13/1960,Connie,She/Her/Hers,mar43@drexel.edu,Mechanical Engineering and Mechanics,F,Seperated,Non Hispanic,White,6148 Avon Avenue,6148 Avon Avenue,373-487-1256,Administrative Coordinator
smr37,Roderick,Susie,Mary,7/2/1953,Susie,She/Her/Hers,smr37@drexel.edu,Global Studies and Modern Languages,F,Married,Non Hispanic,Asian,4500 Margalo Avenue,4500 Margalo Avenue,788-951-8561,Research Professor
jkr24,Roesser,Joshua,Kent,9/24/1993,Joshua,He/Him/His,jkr24@drexel.edu,,M,Widow,Hispanic or Latino,White,36043 Soapberry Commons,36043 Soapberry Commons,272-974-8932,Dean
jdm50,Morris,Josephine,Deann,5/13/1972,Josephine,She/Her/Hers,jdm50@drexel.edu,Sociology,F,Widow,Non Hispanic,Asian,36360 Beech Place,29104 Quartz Lane,793-308-5797,Research Manager
svt18,Tuley,Sherley,Veronica,12/24/1962,Sherley,She/Her/Hers,svt18@drexel.edu,Biology,F,Widow,Hispanic or Latino,White,918 Cheryl Ann Circle,2064 West Columbia Way,784-493-4571,Accountant
jrh29,Harris,James,Robert,5/12/1965,James,He/Him/His,jrh29@drexel.edu,Psychological and Brain Sciences,M,Widow,Hispanic or Latino,Other,1725 Oxford Street,6214 Herzog Street,244-479-3306,Psychologist
mbl83,Lapuerta,Michael,Brandon,8/3/1951,Michael,He/Him/His,mbl83@drexel.edu,Electrical and Computer Engineering,M,Widow,Non Hispanic,Other,3959 Fairlands Drive,3959 Fairlands Drive,488-384-7549,Psychologist
cwg89,Gold,Charles,William,12/17/1981,Charles,He/Him/His,cwg89@drexel.edu,Psychological and Brain Sciences,M,Seperated,Non Hispanic,White,266 South J Street,12283 Thomas Lane,663-922-2508,Research Professor
ddh34,Hill,Denis,David,7/23/1973,Denis,He/Him/His,ddh34@drexel.edu,Communication,M,Single,Non Hispanic,Asian,15557 Sutter Creek Road,15557 Sutter Creek Road,518-184-6547,Talent Acquistion Consultant
mmg57,Gehringer,Mildred,Michelle,10/18/1989,Mildred,She/Her/Hers,mmg57@drexel.edu,"Civil, Architectural and Environmental Engineering",F,Married,Non Hispanic,Native,701 Mussel Slough Road,701 Mussel Slough Road,530-565-8351,Senior Advisor
hkt108,Tatsch,Helen,Kristal,2/4/1994,Helen,She/Her/Hers,hkt108@drexel.edu,Mathematics,F,Divorced,Hispanic or Latino,African American/Black,826 Webster Street,826 Webster Street,866-134-8683,Academic Advisor
