drexelID,name,action,system,date,time
blu19,Brent Upright,logged-in,PuTTY,2022-06-02,14:03:00
dbk23,Dawn Kirby,logged-in,PuTTY,2022-06-02,14:32:50
bkw469,Blanche Williams,logged-in,Tux,2022-06-02,14:55:27
svs50,Stacey Sims,logged-in,Degree Works,2022-06-02,16:22:46
rrb31,Robert Blocker,accessed,Zoom,2022-06-02,17:56:25
cjl83,Cynthia Lugo,logged-in,Degree Works,2022-06-02,21:25:57
cmc65,Cynthia Collura,accessed,Zoom,2022-06-03,00:29:31
eff824,Esther Falcon,logged-in,McGraw-Hill Connect,2022-06-03,02:21:03
rcr342,Ronald Renninger,logged-in,Blackboard Learn,2022-06-03,05:13:35
jjl754,Jermaine Lawson,logged-in,Tux,2022-06-03,06:47:38
kpw32,Kevin Washington,logged-in,PuTTY,2022-06-03,10:45:48
llo20,Larae Olson,logged-in,PuTTY,2022-06-03,12:54:29
tcl90,Tony Luma,logged-in,PuTTY,2022-06-03,16:40:26
cbw63,Charlotte Weeks,logged-in,McGraw-Hill Connect,2022-06-03,20:26:20
srd594,Shane Dennis,logged-in,Blackboard Learn,2022-06-03,22:18:33
kcl80,Katie Landon,logged-in,Blackboard Learn,2022-06-03,22:55:09
dtd63,David Dull,logged-in,PuTTY,2022-06-03,23:12:47
dsc47,Deloris Chipps,logged-in,PuTTY,2022-06-04,00:39:01
cmh98,Carlotta Holloway,logged-in,PuTTY,2022-06-04,02:30:27
flp568,Francisco Page,logged-in,Blackboard Learn,2022-06-04,05:46:52
arw48,Antonio Wiseman,logged-in,PuTTY,2022-06-04,07:36:04
mah749,Mark Hershberger,logged-in,Blackboard Learn,2022-06-04,11:22:27
lrf577,Larry Freyman,logged-in,Blackboard Learn,2022-06-04,11:49:10
alb84,Anton Best,logged-in,McGraw-Hill Connect,2022-06-04,12:00:24
jjd20,John Delangel,logged-in,PuTTY,2022-06-04,13:35:27
rln19,Rachel Nageotte,logged-in,Blackboard Learn,2022-06-04,16:27:21
sgs14,Shelton Stepnoski,logged-in,McGraw-Hill Connect,2022-06-04,19:11:47
hmr11,Helen Reynolds,logged-in,Blackboard Learn,2022-06-04,21:15:40
rlw67,Ruth Wolfe,logged-in,Tux,2022-06-04,23:56:59
cgg81,Crystal Gehl,logged-in,Tux,2022-06-05,00:24:31
dtm94,David Mitchell,logged-in,Blackboard Learn,2022-06-05,01:11:17
gjb58,Gonzalo Burroughs,logged-in,Tux,2022-06-05,01:41:59
hgm452,Horace Murray,logged-in,PuTTY,2022-06-05,05:38:55
bpg39,Bobbi George,logged-in,Degree Works,2022-06-05,07:45:46
rdb25,Robert Balding,accessed,Zoom,2022-06-05,10:50:21
tph92,Thomas Hunking,logged-in,McGraw-Hill Connect,2022-06-05,11:07:11
agb60,Anastasia Brittain,accessed,Zoom,2022-06-05,13:29:05
mmc91,Margaret Cole,logged-in,Blackboard Learn,2022-06-05,13:59:26
pnt225,Priscilla Talley,logged-in,Tux,2022-06-05,15:20:04
dvf48,David Forrest,logged-in,Blackboard Learn,2022-06-05,18:09:12
bhk84,Beverly Kingston,created-room,Zoom,2022-06-05,20:05:02
kmc74,Kenneth Casey,logged-in,McGraw-Hill Connect,2022-06-05,21:51:48
jrb19,John Burrell,logged-in,PuTTY,2022-06-06,00:58:43
als754,Amber Severin,accessed,Zoom,2022-06-06,02:13:57
rjh85,Rosalie Hamilton,logged-in,McGraw-Hill Connect,2022-06-06,04:18:46
rjt18,Roman Thurston,logged-in,PuTTY,2022-06-06,06:57:56
dsm55,David Mayberry,logged-in,PuTTY,2022-06-06,10:25:34
cfp82,Christinia Phelps,accessed,Zoom,2022-06-06,11:54:49
bmt80,Brian Thibodeaux,logged-in,McGraw-Hill Connect,2022-06-06,12:56:09
fdt26,Francis Taylor,logged-in,Degree Works,2022-06-06,16:45:14
adt53,Annie Thomas,accessed,Zoom,2022-06-06,19:49:04
mmk152,Marian Kerby,logged-in,McGraw-Hill Connect,2022-06-06,19:52:50
lrz54,Lyle Zubiate,logged-in,Tux,2022-06-06,21:38:33
pjw25,Patricia Wickstrom,logged-in,Tux,2022-06-06,22:43:10
acm77,Andrew Mcnicholas,logged-in,McGraw-Hill Connect,2022-06-07,00:22:22
ncl85,Norma Lee,logged-in,Blackboard Learn,2022-06-07,01:18:28
gfh96,Gladys Hood,logged-in,PuTTY,2022-06-07,02:09:39
wpk37,William Kellems,logged-in,Degree Works,2022-06-07,06:08:06
slc99,Sharon Clifford,accessed,Zoom,2022-06-07,06:11:39
jgb75,James Brawley,logged-in,Blackboard Learn,2022-06-07,07:14:13
ypv32,Yvonne Vergara,logged-in,Tux,2022-06-07,08:06:42
hsm64,Harvey Myrick,logged-in,PuTTY,2022-06-07,10:45:05
psm48,Pamela Meeks,logged-in,Blackboard Learn,2022-06-07,11:37:15
shh43,Suzette Harrison,logged-in,McGraw-Hill Connect,2022-06-07,12:34:54
jbs61,Jayme Steier,logged-in,PuTTY,2022-06-07,14:05:06
niw998,Nana Wallace,logged-in,Blackboard Learn,2022-06-07,14:20:23
tph18,Tommie Hansen,logged-in,Tux,2022-06-07,17:12:12
mta838,Matthew Andrews,logged-in,Blackboard Learn,2022-06-07,19:25:04
dbr52,David Roberts,accessed,Zoom,2022-06-07,19:53:40
ljw48,Lina Webb,logged-in,PuTTY,2022-06-07,23:17:31
ktw18,Kelly Walker,logged-in,Blackboard Learn,2022-06-08,00:12:09
rdt45,Ryan Turner,logged-in,Tux,2022-06-08,00:38:18
ldh73,Leslie Heredia,logged-in,McGraw-Hill Connect,2022-06-08,03:34:01
rjc83,Robert Collier,logged-in,PuTTY,2022-06-08,05:18:21
sjc13,Steve Calbert,logged-in,Blackboard Learn,2022-06-08,07:44:13
dtb11,Dee Brown,logged-in,PuTTY,2022-06-08,07:48:03
pmk276,Paul Kendall,logged-in,Tux,2022-06-08,09:44:07
nks97,Nancy Shelby,logged-in,McGraw-Hill Connect,2022-06-08,12:09:06
njj20,Nicholas James,logged-in,Blackboard Learn,2022-06-08,13:46:47
rmc74,Richard Cox,logged-in,Tux,2022-06-08,17:43:08
wfn74,Willie Neely,logged-in,PuTTY,2022-06-08,21:14:22
jrc65,Jeff Colarusso,logged-in,Degree Works,2022-06-08,21:15:58
ldc79,Larry Chapman,logged-in,McGraw-Hill Connect,2022-06-09,00:45:56
bhb44,Blanca Bova,logged-in,Degree Works,2022-06-09,01:57:53
msg57,Monica Gass,logged-in,Degree Works,2022-06-09,02:00:41
ppm42,Patricia Mcardle,logged-in,Blackboard Learn,2022-06-09,05:20:16
jar45,James Roberts,logged-in,PuTTY,2022-06-09,08:36:28
mrm76,Mary Moss,logged-in,Degree Works,2022-06-09,10:33:37
bdf56,Billy Fitzgerald,logged-in,Degree Works,2022-06-09,11:56:05
oew29,Omar Whitehead,logged-in,Tux,2022-06-09,15:48:47
jjw11,James Walker,logged-in,Degree Works,2022-06-09,16:33:07
pgk13,Patrick Kelly,logged-in,PuTTY,2022-06-09,18:31:17
emc90,Eloise Carpenter,created-room,Zoom,2022-06-09,21:45:06
pdm37,Pamela Martin,logged-in,PuTTY,2022-06-10,00:02:08
mlk267,Michelle Kleeb,accessed,Zoom,2022-06-10,02:03:15
ans926,Alex Smith,logged-in,Degree Works,2022-06-10,05:32:02
nls65,Nancy Steigerwalt,logged-in,Blackboard Learn,2022-06-10,05:53:40
mnw78,Margaret Waldon,logged-in,Tux,2022-06-10,06:24:06
sjm69,Sarah Moorer,accessed,Zoom,2022-06-10,07:46:51
nst38,Nancy Touhey,accessed,Zoom,2022-06-10,08:55:35
mmb867,Melanie Brown,logged-in,Degree Works,2022-06-10,11:54:54
ebm38,Eleanore Measheaw,logged-in,PuTTY,2022-06-10,15:17:18
pmb41,Patricia Beatty,accessed,Zoom,2022-06-10,15:51:45
mre74,Micheal Easter,logged-in,Blackboard Learn,2022-06-10,19:25:24
brc92,Bruce Cook,logged-in,PuTTY,2022-06-10,23:17:58
ejh37,Erin Hogan,logged-in,Blackboard Learn,2022-06-11,01:48:30
mrw686,Margaret Waldrup,logged-in,McGraw-Hill Connect,2022-06-11,05:33:09
mlb13,Margaret Burkhart,logged-in,McGraw-Hill Connect,2022-06-11,07:58:27
mes78,Marylin Steele,accessed,Zoom,2022-06-11,10:44:32
tms42,Tamera Smallwood,logged-in,Blackboard Learn,2022-06-11,14:01:50
ccl497,Christine Limbo,logged-in,Tux,2022-06-11,16:05:25
abs233,Audrey Smith,logged-in,Tux,2022-06-11,17:33:29
jmj82,Jose Jackson,logged-in,Degree Works,2022-06-11,19:19:57
mlr55,Marjorie Rodarte,logged-in,Blackboard Learn,2022-06-11,21:39:54
reb51,Richard Brown,logged-in,Degree Works,2022-06-11,21:51:36
lmm73,Lillian Marable,logged-in,PuTTY,2022-06-12,00:12:22
tbm739,Thomas Myers,logged-in,PuTTY,2022-06-12,04:11:25
skj72,Steven Juares,logged-in,PuTTY,2022-06-12,06:39:48
hdf10,Henry Friedman,logged-in,Tux,2022-06-12,08:00:56
gjt49,Geoffrey Tefft,logged-in,Blackboard Learn,2022-06-12,09:09:29
ajn33,Angela Niss,logged-in,Blackboard Learn,2022-06-12,09:46:18
jdq64,Jon Quintana,logged-in,Blackboard Learn,2022-06-12,11:24:07
djr32,Deborah Rohrbacher,accessed,Zoom,2022-06-12,12:16:43
nam114,Nicole Matzke,accessed,Zoom,2022-06-12,13:46:22
rlg86,Rebecca Gerrald,logged-in,PuTTY,2022-06-12,14:25:15
rdp21,Ronald Peabody,logged-in,PuTTY,2022-06-12,15:17:43
sbf29,Sharon Flemings,logged-in,Tux,2022-06-12,19:01:21
rcj66,Roger Juett,logged-in,Blackboard Learn,2022-06-12,21:18:07
abc50,Alice Cassidy,logged-in,McGraw-Hill Connect,2022-06-12,22:24:41
bnr29,Brandon Rybowiak,logged-in,McGraw-Hill Connect,2022-06-13,01:33:15
mcv732,Martha Valenzvela,logged-in,PuTTY,2022-06-13,01:36:16
pjd70,Philip Difonzo,logged-in,PuTTY,2022-06-13,04:19:33
ftb97,Frank Benton,logged-in,Blackboard Learn,2022-06-13,05:51:01
jmm77,Joseph Miller,logged-in,Tux,2022-06-13,07:25:38
lsp33,Ladonna Pack,logged-in,Blackboard Learn,2022-06-13,11:16:34
rls61,Rebecca Sample,logged-in,Tux,2022-06-13,14:13:38
gda47,Guillermo Alfano,logged-in,PuTTY,2022-06-13,17:31:47
rew82,Ryan Wilson,logged-in,PuTTY,2022-06-13,18:50:03
rhk649,Richard King,logged-in,Degree Works,2022-06-13,21:11:29
clb38,Christina Butler,accessed,Zoom,2022-06-14,00:29:27
sco17,Sandra Osborne,logged-in,Blackboard Learn,2022-06-14,02:32:52
sll77,Samuel Lockett,logged-in,Degree Works,2022-06-14,06:15:42
jhm16,Jan Moore,logged-in,PuTTY,2022-06-14,06:30:16
mkh91,Michael Haney,accessed,Zoom,2022-06-14,09:03:42
mmt326,Michael Thomas,created-room,Zoom,2022-06-14,09:36:23
jaa90,Joanne Anderson,accessed,Zoom,2022-06-14,12:28:59
frj44,Frederick Johnson,logged-in,Degree Works,2022-06-14,13:38:24
mkt13,Marlene Tuggle,accessed,Zoom,2022-06-14,15:18:55
mar158,Marlene Richardson,logged-in,McGraw-Hill Connect,2022-06-14,16:58:40
ajc13,Arthur Colon,accessed,Zoom,2022-06-14,19:28:00
jcw68,John Warrior,logged-in,PuTTY,2022-06-14,20:00:38
tjm13,Tony Meissner,logged-in,McGraw-Hill Connect,2022-06-14,22:57:42
eak83,Esther Kennedy,logged-in,Tux,2022-06-15,01:04:11
aps52,Albert Smith,logged-in,Degree Works,2022-06-15,03:12:43
lrb79,Leo Burns,logged-in,Tux,2022-06-15,06:26:29
swb45,Sharon Bates,accessed,Zoom,2022-06-15,10:02:24
lav74,Linda Vagliardo,logged-in,Blackboard Learn,2022-06-15,12:16:08
scp70,Stephen Price,logged-in,Tux,2022-06-15,15:00:15
aks20,Alan Slaton,accessed,Zoom,2022-06-15,15:18:01
sjm83,Steven Morales,logged-in,Degree Works,2022-06-15,18:04:48
jrb66,John Bousquet,logged-in,Degree Works,2022-06-15,18:23:26
kjw48,Keri Woolum,logged-in,PuTTY,2022-06-15,18:58:47
bmt11,Beth True,accessed,Zoom,2022-06-15,22:53:45
cma70,Carolyn Alexander,logged-in,Blackboard Learn,2022-06-16,01:57:59
era622,Eleanor Ackerson,logged-in,Blackboard Learn,2022-06-16,04:22:55
mrc95,Michael Cotton,created-room,Zoom,2022-06-16,05:05:34
bsk71,Barbara Kelly,logged-in,PuTTY,2022-06-16,06:07:07
cbp21,Carla Paullin,logged-in,PuTTY,2022-06-16,08:22:47
mns80,Michelle Smith,accessed,Zoom,2022-06-16,10:06:40
wwb76,William Baxter,logged-in,McGraw-Hill Connect,2022-06-16,14:04:52
jag55,James Gourley,accessed,Zoom,2022-06-16,15:43:20
mgg79,Michael Gates,logged-in,Degree Works,2022-06-16,16:21:00
jgs82,Jose Smith,logged-in,McGraw-Hill Connect,2022-06-16,18:55:23
fmc846,Fred Cannady,accessed,Zoom,2022-06-16,21:36:20
jjm46,James Mccallum,accessed,Zoom,2022-06-17,01:12:57
bss334,Brandy Sisson,logged-in,Degree Works,2022-06-17,02:23:23
mmc11,Mary Crooks,logged-in,Tux,2022-06-17,03:04:31
rms365,Ruby Spencer,logged-in,McGraw-Hill Connect,2022-06-17,05:03:46
krm422,Keith Murawski,logged-in,Tux,2022-06-17,08:25:00
dlb731,Douglas Booth,logged-in,Tux,2022-06-17,09:18:58
sjk92,Sandra Kindl,logged-in,PuTTY,2022-06-17,12:26:16
jjr96,Jimmy Rodriguez,logged-in,McGraw-Hill Connect,2022-06-17,13:24:01
cfg86,Carolyn Gleason,logged-in,McGraw-Hill Connect,2022-06-17,15:10:26
tme661,Thomas Evans,logged-in,Blackboard Learn,2022-06-17,15:44:14
amn35,Andre Nava,logged-in,Tux,2022-06-17,18:18:19
ecf73,Elizabeth Ferguson,logged-in,Degree Works,2022-06-17,21:38:18
asp95,Anthony Peterson,logged-in,Blackboard Learn,2022-06-17,22:36:10
fto31,Frederick Oun,accessed,Zoom,2022-06-18,00:11:47
rml63,Robert Lindstrom,logged-in,PuTTY,2022-06-18,03:52:43
sjp31,Shaun Parsons,logged-in,Tux,2022-06-18,04:07:34
tnj84,Tanya Jester,logged-in,PuTTY,2022-06-18,05:50:42
cle657,Carol Enloe,logged-in,McGraw-Hill Connect,2022-06-18,09:05:54
msr72,Mary Rausch,logged-in,PuTTY,2022-06-18,11:36:48
lew11,Lauren Wiemer,logged-in,Blackboard Learn,2022-06-18,14:59:16
mjm435,Mui Matthews,logged-in,PuTTY,2022-06-18,15:53:41
apg26,Ann Garcia,logged-in,Degree Works,2022-06-18,19:30:25
ekj92,Eugene Johnson,logged-in,Blackboard Learn,2022-06-18,19:57:09
mgj87,Mary Johnson,logged-in,PuTTY,2022-06-18,21:34:40
aeg116,Andre Gregory,logged-in,Degree Works,2022-06-18,23:49:01
pah97,Patrick Horton,logged-in,Tux,2022-06-19,01:41:46
blg58,Bonnie Grogan,logged-in,Blackboard Learn,2022-06-19,04:02:54
jms76,Justina Satchell,logged-in,Tux,2022-06-19,07:14:06
spr95,Sherri Redman,logged-in,Blackboard Learn,2022-06-19,10:19:03
jac27,Joshua Cotton,logged-in,PuTTY,2022-06-19,10:59:25
adc151,Arlene Collett,logged-in,McGraw-Hill Connect,2022-06-19,12:30:33
dcs77,Deborah Spigner,logged-in,Blackboard Learn,2022-06-19,16:06:53
dof849,David France,logged-in,McGraw-Hill Connect,2022-06-19,18:17:24
agb60,Anastasia Brittain,logged-in,Blackboard Learn,2022-06-19,19:02:37
abd534,Anthony Davis,logged-in,PuTTY,2022-06-19,19:42:39
pjh917,Peggy Handy,accessed,Zoom,2022-06-19,23:41:51
dpk18,Daniel Keirnan,logged-in,McGraw-Hill Connect,2022-06-20,01:08:23
wms78,Willie Smith,logged-in,Blackboard Learn,2022-06-20,03:55:46
mbd33,Marylee Delang,accessed,Zoom,2022-06-20,06:08:06
mjc23,Melissa Crawford,logged-in,Blackboard Learn,2022-06-20,08:17:01
cjj79,Charity Janicki,logged-in,McGraw-Hill Connect,2022-06-20,12:10:07
dah302,Dionne Herron,logged-in,PuTTY,2022-06-20,14:55:42
rkn68,Richard Nichols,logged-in,McGraw-Hill Connect,2022-06-20,16:34:06
mwc108,Micheal Colbert,accessed,Zoom,2022-06-20,16:58:30
akb408,Amanda Bell,logged-in,Degree Works,2022-06-20,19:49:02
rdp32,Rickey Pledger,logged-in,Tux,2022-06-20,22:56:56
drb20,David Bruce,logged-in,Degree Works,2022-06-20,23:34:05
cjr188,Chris Richmond,logged-in,Tux,2022-06-20,23:50:44
lfm46,Lindsay Mangrum,logged-in,McGraw-Hill Connect,2022-06-21,03:09:55
zdb40,Zachariah Boyd,logged-in,Blackboard Learn,2022-06-21,04:52:17
pem447,Phoebe Morales,logged-in,McGraw-Hill Connect,2022-06-21,07:04:58
jpb78,James Beauchesne,logged-in,Tux,2022-06-21,07:15:29
gkl42,Gordon Land,logged-in,Tux,2022-06-21,09:54:23
che634,Christopher Engel,logged-in,PuTTY,2022-06-21,11:58:48
rkb507,Robert Benford,logged-in,Blackboard Learn,2022-06-21,13:08:06
djs823,David Sonderegger,logged-in,PuTTY,2022-06-21,14:17:36
smm11,Sandra Mccatty,logged-in,Degree Works,2022-06-21,15:43:48
nno36,Nicolas Oberry,logged-in,McGraw-Hill Connect,2022-06-21,17:23:09
cjm84,Carl Moore,logged-in,Tux,2022-06-21,21:08:57
ljm94,Luther Moczygemba,logged-in,Degree Works,2022-06-21,22:54:25
jrs83,Jeanette Scanlon,created-room,Zoom,2022-06-22,00:14:45
cjb61,Caleb Brown,logged-in,Degree Works,2022-06-22,01:36:14
cms36,Caitlin Schertz,logged-in,PuTTY,2022-06-22,03:45:45
sne37,Shirley Edmondson,accessed,Zoom,2022-06-22,07:06:39
tas47,Tomeka Sirois,accessed,Zoom,2022-06-22,07:16:54
mfc516,Manuel Chatman,accessed,Zoom,2022-06-22,07:46:50
acn55,Ariel Nielsen,logged-in,Blackboard Learn,2022-06-22,08:06:32
def67,Delores Freuden,logged-in,Degree Works,2022-06-22,09:48:23
thb26,Tina Bonner,logged-in,Tux,2022-06-22,13:31:44
bkm80,Brittanie Montoya,logged-in,PuTTY,2022-06-22,16:39:50
jjt13,John Turner,logged-in,Degree Works,2022-06-22,20:16:54
mgd92,Milton Delgado,logged-in,Degree Works,2022-06-22,23:40:09
pth15,Paul Harris,logged-in,McGraw-Hill Connect,2022-06-23,02:19:45
hem163,Haydee Mcewen,logged-in,Blackboard Learn,2022-06-23,03:30:22
jpd99,James Duval,logged-in,Blackboard Learn,2022-06-23,04:11:06
dck36,Diane Kaylor,logged-in,Blackboard Learn,2022-06-23,04:42:58
drc76,Derrick Curtis,logged-in,Tux,2022-06-23,05:20:45
lmr71,Lucille Rogers,logged-in,McGraw-Hill Connect,2022-06-23,05:48:01
mdw89,Melissa Wheeler,logged-in,Blackboard Learn,2022-06-23,09:23:25
mdw68,Marco Watson,logged-in,Blackboard Learn,2022-06-23,09:57:30
tmt46,Tammy Tasson,logged-in,Tux,2022-06-23,13:27:15
dmc50,Denis Crawford,logged-in,PuTTY,2022-06-23,15:13:24
bac124,Bernard Cropp,logged-in,Tux,2022-06-23,18:22:59
jdp775,Jennifer Prewitt,logged-in,Tux,2022-06-23,22:22:23
rer96,Richard Roeber,logged-in,PuTTY,2022-06-24,00:18:03
nae594,Nancie Every,logged-in,PuTTY,2022-06-24,01:28:25
tel64,Thelma Little,logged-in,Degree Works,2022-06-24,02:48:39
jlr34,Judith Roberts,logged-in,Degree Works,2022-06-24,05:28:25
eew51,Erica Whitlock,logged-in,McGraw-Hill Connect,2022-06-24,07:34:19
ajk47,Andrew Keepers,logged-in,Tux,2022-06-24,09:12:17
kdp382,Kenneth Park,logged-in,McGraw-Hill Connect,2022-06-24,09:48:10
bdc89,Brian Cuningham,logged-in,McGraw-Hill Connect,2022-06-24,12:18:22
rpz42,Ryan Zepeda,logged-in,McGraw-Hill Connect,2022-06-24,13:33:38
feg422,Frank Ginder,logged-in,McGraw-Hill Connect,2022-06-24,15:03:24
msh117,Maria Hawkes,logged-in,Tux,2022-06-24,18:20:34
clk93,Christina Kimrey,logged-in,Degree Works,2022-06-24,20:19:01
mmw44,Mark Wade,accessed,Zoom,2022-06-24,23:33:00
jrb507,John Berg,logged-in,Blackboard Learn,2022-06-25,02:21:40
rds15,Rebecca Spencer,logged-in,McGraw-Hill Connect,2022-06-25,06:19:10
ksg39,Kenneth Garcia,accessed,Zoom,2022-06-25,06:51:43
jmn96,Jean Newman,logged-in,PuTTY,2022-06-25,09:58:37
brt56,Brenda Tell,logged-in,Degree Works,2022-06-25,11:20:58
ash356,Aimee Hoffmann,logged-in,Degree Works,2022-06-25,13:25:48
mcd18,Myra Dykes,logged-in,Blackboard Learn,2022-06-25,14:07:21
dsc26,David Campbell,accessed,Zoom,2022-06-25,16:46:09
gdm55,George Montoya,logged-in,Degree Works,2022-06-25,20:33:00
mpa374,Martha Anderson,logged-in,McGraw-Hill Connect,2022-06-25,20:47:57
aac86,Audrey Clay,logged-in,Blackboard Learn,2022-06-25,22:31:54
gtr657,Gretchen Rodriguez,logged-in,Tux,2022-06-26,01:13:44
rac42,Rachel Collett,logged-in,Tux,2022-06-26,04:36:39
eja50,Edna Abeyta,accessed,Zoom,2022-06-26,07:39:13
emt896,Erica Thomas,created-room,Zoom,2022-06-26,08:19:47
xom93,Xavier Mccutcheon,logged-in,McGraw-Hill Connect,2022-06-26,08:58:09
ejf27,Elmer Farley,logged-in,PuTTY,2022-06-26,12:12:57
gsh134,Gail Harrington,created-room,Zoom,2022-06-26,14:18:58
ctd39,Cindy Davis,logged-in,Blackboard Learn,2022-06-26,18:08:31
mcp66,Michelle Porter,logged-in,Degree Works,2022-06-26,18:34:35
ktp21,Kristen Pratt,logged-in,PuTTY,2022-06-26,19:27:55
erm664,Edmund Marinez,logged-in,Blackboard Learn,2022-06-26,21:00:43
njb40,Nancy Bedford,logged-in,PuTTY,2022-06-26,21:23:26
jbm59,Jeffrey Mcintosh,logged-in,Degree Works,2022-06-27,01:21:46
gth986,Giselle Harward,accessed,Zoom,2022-06-27,04:04:41
deg51,Donna Gates,logged-in,Blackboard Learn,2022-06-27,07:50:46
ljr21,Laura Ross,logged-in,Blackboard Learn,2022-06-27,10:54:36
bvb77,Bianca Bringle,logged-in,Tux,2022-06-27,12:47:49
sjb65,Stephany Brown,logged-in,Tux,2022-06-27,15:38:46
rtt549,Robert Thomas,logged-in,Tux,2022-06-27,18:44:10
dba15,Dennis Addison,logged-in,PuTTY,2022-06-27,20:49:05
eoh32,Edwardo Huggins,logged-in,PuTTY,2022-06-27,23:05:01
lsp12,Len Parker,logged-in,McGraw-Hill Connect,2022-06-28,01:34:32
mnb437,Mary Branche,logged-in,Degree Works,2022-06-28,01:59:58
jmt97,Jerry Taylor,accessed,Zoom,2022-06-28,04:29:45
kjj26,Kevin Jamerson,logged-in,Tux,2022-06-28,06:08:10
wat63,William Tipton,logged-in,Blackboard Learn,2022-06-28,06:59:26
mkb789,Michael Bilodeau,logged-in,PuTTY,2022-06-28,10:32:30
fjb48,Franklin Burmeister,logged-in,PuTTY,2022-06-28,13:31:46
irg18,Irene Gonzalez,logged-in,Degree Works,2022-06-28,17:20:14
akd25,Angelina Debonis,logged-in,McGraw-Hill Connect,2022-06-28,17:53:34
jpd99,James Duval,logged-in,Blackboard Learn,2022-06-28,19:39:30
cme12,Cody Engelken,logged-in,Tux,2022-06-28,23:11:00
jja56,Jose Ames,logged-in,Tux,2022-06-29,00:25:31
rjd747,Rosario Dean,logged-in,PuTTY,2022-06-29,02:03:14
mip928,Mireya Petersen,accessed,Zoom,2022-06-29,05:05:33
rag22,Robert Gonzalez,logged-in,Degree Works,2022-06-29,06:16:41
anc34,Alexis Collins,logged-in,Degree Works,2022-06-29,06:24:14
bdb29,Bobby Bird,logged-in,McGraw-Hill Connect,2022-06-29,09:57:21
ljh35,Lucas Hayes,logged-in,McGraw-Hill Connect,2022-06-29,12:16:35
arb29,Anthony Berg,logged-in,PuTTY,2022-06-29,14:14:25
jbh12,John Harris,logged-in,Degree Works,2022-06-29,14:54:11
saw62,Sally Washburn,logged-in,PuTTY,2022-06-29,17:07:00
mpf55,Mary Friedly,logged-in,PuTTY,2022-06-29,19:29:15
afs51,Aurelia Shah,logged-in,Blackboard Learn,2022-06-29,21:10:28
ecp25,Effie Peterson,logged-in,PuTTY,2022-06-29,22:16:51
tcj87,Terry James,accessed,Zoom,2022-06-29,22:40:56
mdc369,Mary Carrol,accessed,Zoom,2022-06-29,22:56:05
jms21,Janie Sabo,logged-in,Tux,2022-06-30,02:34:50
csc75,Christy Candelaria,logged-in,PuTTY,2022-06-30,03:36:40
cyj43,Carol Johnson,logged-in,Blackboard Learn,2022-06-30,07:26:02
lls42,Latisha Squires,logged-in,Degree Works,2022-06-30,08:51:13
mps19,Margaret Stoneback,logged-in,Degree Works,2022-06-30,11:44:37
trs235,Timothy Shattuck,logged-in,Blackboard Learn,2022-06-30,15:17:42
jjd716,James Douglas,logged-in,McGraw-Hill Connect,2022-06-30,15:23:22
lmk88,Linda Kubat,logged-in,Tux,2022-06-30,18:02:33
rjs25,Rashad Southerland,accessed,Zoom,2022-06-30,19:00:55
trj83,Timothy Jefferson,accessed,Zoom,2022-06-30,22:28:18
bfs96,Betty Slane,logged-in,McGraw-Hill Connect,2022-07-01,00:19:09
kah24,Kenneth Hammett,logged-in,Degree Works,2022-07-01,01:22:44
vcp377,Violet Payton,logged-in,Tux,2022-07-01,03:24:25
mkt13,Marlene Tuggle,logged-in,Blackboard Learn,2022-07-01,04:02:51
jbh12,John Harris,logged-in,Degree Works,2022-07-01,04:05:56
dtc58,Donnie Cantrell,logged-in,Tux,2022-07-01,05:33:38
jsj61,Justin Jones,logged-in,McGraw-Hill Connect,2022-07-01,06:16:43
rws57,Robert Sapp,logged-in,Blackboard Learn,2022-07-01,09:36:15
gsh74,Gladys Hankins,logged-in,Degree Works,2022-07-01,13:24:05
gnc88,Gracie Cough,accessed,Zoom,2022-07-01,16:16:32
jep62,John Peterson,accessed,Zoom,2022-07-01,17:59:59
lew77,Linda Westfield,logged-in,Tux,2022-07-01,20:18:44
rkr97,Roland Ratliff,created-room,Zoom,2022-07-01,21:48:05
sms91,Sharon Shoemaker,logged-in,Blackboard Learn,2022-07-02,00:25:40
wcm43,William Miguel,logged-in,Tux,2022-07-02,02:19:48
ces38,Christopher Sims,accessed,Zoom,2022-07-02,05:39:45
tbw26,Terri Webster,logged-in,Tux,2022-07-02,07:13:15
ssr54,Steven Rowland,logged-in,Tux,2022-07-02,07:52:42
dwp78,David Parkins,logged-in,Tux,2022-07-02,07:55:21
odp75,Olen Pettiford,logged-in,Blackboard Learn,2022-07-02,08:13:50
baw75,Brooke White,logged-in,Tux,2022-07-02,08:41:01
agr50,Anne Riester,logged-in,Degree Works,2022-07-02,12:13:22
sdw60,Stephen Whetstone,logged-in,Tux,2022-07-02,14:33:48
pds40,Paul Skinner,logged-in,Tux,2022-07-02,16:13:17
dmb97,Donald Barnett,logged-in,Degree Works,2022-07-02,17:21:42
rmt657,Roger Turner,logged-in,McGraw-Hill Connect,2022-07-02,19:05:45
bjd27,Bessie Davis,logged-in,Degree Works,2022-07-02,22:44:54
bcm12,Brenda Marcos,logged-in,McGraw-Hill Connect,2022-07-03,00:06:14
csc43,Christine Carroll,logged-in,Tux,2022-07-03,00:44:24
dgb15,David Burton,logged-in,Degree Works,2022-07-03,04:04:36
cbm91,Cameron Merrifield,logged-in,Blackboard Learn,2022-07-03,06:22:21
