drexelID,name,action,location,date,time
rmb18,Roseline Buck,scanned in to,Drexel Recreation Center,2022-09-03,23:24:01
akk39,Angie Knecht,scanned in to,Drexel Recreation Center,2022-09-04,00:47:20
spc13,Sadie Cunningham,scanned in to,Drexel Recreation Center,2022-09-04,02:54:36
jgj83,Jeanie James,scanned in to,Drexel Recreation Center,2022-09-04,04:55:37
csg842,Carol Gray,scanned in to,Drexel Recreation Center,2022-09-04,08:23:56
cjg963,Clarence Gupta,scanned in to,Drexel Recreation Center,2022-09-04,09:03:11
kaa86,Katherine Abbasi,scanned in to,Drexel Recreation Center,2022-09-04,11:55:31
lmc121,Lisa Camp,scanned in to,Drexel Recreation Center,2022-09-04,13:53:07
sjw732,Steven White,scanned in to,Drexel Recreation Center,2022-09-04,14:31:45
cdb36,Chris Brandt,scanned in to,Drexel Recreation Center,2022-09-04,16:58:41
tnl79,Theresa Levine,scanned in to,Drexel Recreation Center,2022-09-04,19:50:38
cjm23,Clifford Mcmillan,scanned in to,Drexel Recreation Center,2022-09-04,20:36:01
gkh36,Genevieve Hernandez,scanned in to,Drexel Recreation Center,2022-09-04,21:05:19
amm142,Antonio Massenburg,scanned in to,Drexel Recreation Center,2022-09-05,00:49:16
wjm45,William Martin,scanned in to,Drexel Recreation Center,2022-09-05,02:22:36
mkh79,Michele Highfill,scanned in to,Drexel Recreation Center,2022-09-05,04:10:05
jnm10,Jean Ma,scanned in to,Drexel Recreation Center,2022-09-05,04:15:41
jdd82,Johnny Durnin,scanned in to,Drexel Recreation Center,2022-09-05,05:24:45
mrh23,Misty Hilton,scanned in to,Drexel Recreation Center,2022-09-05,07:23:54
srs56,Suzanne Spenser,scanned in to,Drexel Recreation Center,2022-09-05,08:18:46
ams54,Annamaria Smith,scanned in to,Drexel Recreation Center,2022-09-05,11:11:41
msg57,Monica Gass,scanned in to,Drexel Recreation Center,2022-09-05,12:15:12
gnv27,Gail Vance,scanned in to,Drexel Recreation Center,2022-09-05,13:06:09
kcq61,Kevin Quinn,scanned in to,Drexel Recreation Center,2022-09-05,17:02:55
hrs60,Herman Snider,scanned in to,Drexel Recreation Center,2022-09-05,20:34:22
jjp892,Joseph Pena,scanned in to,Drexel Recreation Center,2022-09-05,20:41:30
egb787,Edith Baker,scanned in to,Drexel Recreation Center,2022-09-05,22:45:08
jas292,Janice Smith,scanned in to,Drexel Recreation Center,2022-09-05,23:01:54
mtm83,Moises Miller,scanned in to,Drexel Recreation Center,2022-09-06,02:29:28
lew33,Lee White,scanned in to,Drexel Recreation Center,2022-09-06,04:42:50
mhb62,Mary Brown,scanned in to,Drexel Recreation Center,2022-09-06,05:01:19
msw819,Michael Walden,scanned in to,Drexel Recreation Center,2022-09-06,06:10:32
vmr94,Verna Randolph,scanned in to,Drexel Recreation Center,2022-09-06,08:27:08
cec66,Craig Chapman,scanned in to,Drexel Recreation Center,2022-09-06,10:30:48
jjh20,Jessica Hayes,scanned in to,Drexel Recreation Center,2022-09-06,13:56:21
ddd35,Delora Davis,scanned in to,Drexel Recreation Center,2022-09-06,14:18:33
ajo43,Alyssa Owczarzak,scanned in to,Drexel Recreation Center,2022-09-06,17:32:37
tts84,Thomas Santiago,scanned in to,Drexel Recreation Center,2022-09-06,19:08:42
jjr15,Jeanne Roberson,scanned in to,Drexel Recreation Center,2022-09-06,20:18:53
mra16,Michael Anderson,scanned in to,Drexel Recreation Center,2022-09-06,23:56:41
tad89,Trevor Driscoll,scanned in to,Drexel Recreation Center,2022-09-07,01:06:48
jaj386,Joyce Johnson,scanned in to,Drexel Recreation Center,2022-09-07,01:36:31
ckb65,Christopher Bennett,scanned in to,Drexel Recreation Center,2022-09-07,04:26:57
tme661,Thomas Evans,scanned in to,Drexel Recreation Center,2022-09-07,07:16:47
djm367,David Mcquillen,scanned in to,Drexel Recreation Center,2022-09-07,07:31:20
eac839,Eunice Cathey,scanned in to,Drexel Recreation Center,2022-09-07,08:19:13
bcp20,Brian Phelan,scanned in to,Drexel Recreation Center,2022-09-07,09:11:51
trs29,Thomas Sullivan,scanned in to,Drexel Recreation Center,2022-09-07,11:02:44
hjm34,Howard Mcree,scanned in to,Drexel Recreation Center,2022-09-07,12:20:05
cwc56,Cynthia Cover,scanned in to,Drexel Recreation Center,2022-09-07,16:07:46
dpw35,Debbie Wakefield,scanned in to,Drexel Recreation Center,2022-09-07,19:23:45
jjc866,John Clifford,scanned in to,Drexel Recreation Center,2022-09-07,19:32:59
mah56,Manuel Hassenfritz,scanned in to,Drexel Recreation Center,2022-09-07,20:07:21
htz57,Hugo Zeller,scanned in to,Drexel Recreation Center,2022-09-07,22:29:38
svd57,Sharon Dawson,scanned in to,Drexel Recreation Center,2022-09-08,00:21:01
rjb67,Richard Burke,scanned in to,Drexel Recreation Center,2022-09-08,03:55:16
jes916,James Strickland,scanned in to,Drexel Recreation Center,2022-09-08,04:07:39
tbt207,Thomas Trudell,scanned in to,Drexel Recreation Center,2022-09-08,05:21:25
jlr34,Judith Roberts,scanned in to,Drexel Recreation Center,2022-09-08,07:07:03
bmd577,Brett Dixon,scanned in to,Drexel Recreation Center,2022-09-08,07:44:21
mrw38,Marcus Wood,scanned in to,Drexel Recreation Center,2022-09-08,09:35:48
ggw11,Gene Weller,scanned in to,Drexel Recreation Center,2022-09-08,12:45:05
hsm64,Harvey Myrick,scanned in to,Drexel Recreation Center,2022-09-08,16:42:27
rww125,Regina Williams,scanned in to,Drexel Recreation Center,2022-09-08,18:23:09
bwl66,Barry Lacy,scanned in to,Drexel Recreation Center,2022-09-08,18:55:23
lcs91,Lisa Smith,scanned in to,Drexel Recreation Center,2022-09-08,18:58:02
erg73,Edward Gallion,scanned in to,Drexel Recreation Center,2022-09-08,19:13:35
rcl903,Riley Lucero,scanned in to,Drexel Recreation Center,2022-09-08,19:51:22
dmw33,Danial Wibbens,scanned in to,Drexel Recreation Center,2022-09-08,21:30:13
eas22,Erwin Stevens,scanned in to,Drexel Recreation Center,2022-09-08,22:31:17
dwh29,Donald Hedgespeth,scanned in to,Drexel Recreation Center,2022-09-09,00:34:24
rcs40,Renee Stinser,scanned in to,Drexel Recreation Center,2022-09-09,04:07:32
cct12,Charles Todd,scanned in to,Drexel Recreation Center,2022-09-09,06:00:12
jml39,Juan Laford,scanned in to,Drexel Recreation Center,2022-09-09,09:53:53
bvc411,Blanca Coons,scanned in to,Drexel Recreation Center,2022-09-09,11:01:47
lpc12,Louise Coleman,scanned in to,Drexel Recreation Center,2022-09-09,13:56:23
cdj75,Coral Johnson,scanned in to,Drexel Recreation Center,2022-09-09,14:54:07
jsk14,June Kilday,scanned in to,Drexel Recreation Center,2022-09-09,17:57:59
bcm51,Brandi Muncie,scanned in to,Drexel Recreation Center,2022-09-09,19:17:37
sef44,Sherri Flowers,scanned in to,Drexel Recreation Center,2022-09-09,21:36:18
pdp54,Phillip Patterson,scanned in to,Drexel Recreation Center,2022-09-09,23:15:08
rna399,Robert Anderson,scanned in to,Drexel Recreation Center,2022-09-10,00:05:58
gch35,Gary Held,scanned in to,Drexel Recreation Center,2022-09-10,02:37:34
crg728,Carolyn Gonzalez,scanned in to,Drexel Recreation Center,2022-09-10,06:23:16
mcb57,Martin Boggan,scanned in to,Drexel Recreation Center,2022-09-10,07:26:42
eew51,Erica Whitlock,scanned in to,Drexel Recreation Center,2022-09-10,09:56:18
ges35,Gerald Shafer,scanned in to,Drexel Recreation Center,2022-09-10,11:43:38
hrc83,Henriette Caldwell,scanned in to,Drexel Recreation Center,2022-09-10,14:05:23
cmd52,Crystal Deanda,scanned in to,Drexel Recreation Center,2022-09-10,17:50:32
kjf29,Karin Flowers,scanned in to,Drexel Recreation Center,2022-09-10,19:34:40
jdk137,Jackie Klima,scanned in to,Drexel Recreation Center,2022-09-10,21:12:15
ecd37,Edward Dean,scanned in to,Drexel Recreation Center,2022-09-11,00:29:08
dcw61,Daniel Warner,scanned in to,Drexel Recreation Center,2022-09-11,03:09:07
jjl754,Jermaine Lawson,scanned in to,Drexel Recreation Center,2022-09-11,07:07:59
rhp26,Ricky Pirtle,scanned in to,Drexel Recreation Center,2022-09-11,10:51:02
tla49,Tiffani Aguirre,scanned in to,Drexel Recreation Center,2022-09-11,12:41:59
djp614,David Price,scanned in to,Drexel Recreation Center,2022-09-11,15:06:31
dlc38,Dovie Connor,scanned in to,Drexel Recreation Center,2022-09-11,16:37:26
jrh236,Jeffrey Handley,scanned in to,Drexel Recreation Center,2022-09-11,19:48:37
wmm65,Wanda Moran,scanned in to,Drexel Recreation Center,2022-09-11,23:25:58
ccd42,Cory Davis,scanned in to,Drexel Recreation Center,2022-09-12,00:03:22
brm762,Brent Mason,scanned in to,Drexel Recreation Center,2022-09-12,02:37:26
sjr46,Steven Rens,scanned in to,Drexel Recreation Center,2022-09-12,02:41:43
gwm60,George Moore,scanned in to,Drexel Recreation Center,2022-09-12,06:39:26
gfw77,Gerald Winslett,scanned in to,Drexel Recreation Center,2022-09-12,08:46:24
ccr41,Corey Raley,scanned in to,Drexel Recreation Center,2022-09-12,12:35:00
nac34,Nicole Claudio,scanned in to,Drexel Recreation Center,2022-09-12,14:54:13
kes29,Kathryn Stevens,scanned in to,Drexel Recreation Center,2022-09-12,18:25:00
kdh69,Kathleen Haas,scanned in to,Drexel Recreation Center,2022-09-12,18:44:17
kat94,Kristin Turcotte,scanned in to,Drexel Recreation Center,2022-09-12,20:42:13
dbm52,David Mason,scanned in to,Drexel Recreation Center,2022-09-12,23:43:53
lmd311,Leonard Dixon,scanned in to,Drexel Recreation Center,2022-09-13,02:36:05
edp85,Edward Patterson,scanned in to,Drexel Recreation Center,2022-09-13,04:25:44
rmw68,Randy Wilson,scanned in to,Drexel Recreation Center,2022-09-13,05:15:26
mar51,Max Reynolds,scanned in to,Drexel Recreation Center,2022-09-13,06:38:49
jmt22,Juan Taylor,scanned in to,Drexel Recreation Center,2022-09-13,10:18:01
ctm61,Claudio Martin,scanned in to,Drexel Recreation Center,2022-09-13,12:33:56
ces665,Charles Shaw,scanned in to,Drexel Recreation Center,2022-09-13,13:32:40
jgm11,Jeffrey Mcbride,scanned in to,Drexel Recreation Center,2022-09-13,15:17:30
ejw42,Edward Wilson,scanned in to,Drexel Recreation Center,2022-09-13,15:32:28
pwm26,Peggy Mobley,scanned in to,Drexel Recreation Center,2022-09-13,17:44:44
isb50,Inge Bowen,scanned in to,Drexel Recreation Center,2022-09-13,19:55:41
esb34,Eddie Bevan,scanned in to,Drexel Recreation Center,2022-09-13,20:50:25
mtb81,Mary Butler,scanned in to,Drexel Recreation Center,2022-09-13,21:17:21
cav32,Cesar Vo,scanned in to,Drexel Recreation Center,2022-09-14,00:23:19
fsb58,Frances Bernd,scanned in to,Drexel Recreation Center,2022-09-14,04:00:35
bdd51,Bernard Dickinson,scanned in to,Drexel Recreation Center,2022-09-14,07:58:48
bhj23,Billy Jamerson,scanned in to,Drexel Recreation Center,2022-09-14,10:25:17
knf792,Kenneth Fisher,scanned in to,Drexel Recreation Center,2022-09-14,11:43:33
csk37,Crystal Kochan,scanned in to,Drexel Recreation Center,2022-09-14,15:29:58
mmh56,Monika Hiott,scanned in to,Drexel Recreation Center,2022-09-14,15:45:03
mks925,Martha Shadle,scanned in to,Drexel Recreation Center,2022-09-14,19:36:46
pmp53,Peter Polo,scanned in to,Drexel Recreation Center,2022-09-14,22:23:08
dab196,Dorothy Barber,scanned in to,Drexel Recreation Center,2022-09-15,01:01:16
pjv136,Patricia Voss,scanned in to,Drexel Recreation Center,2022-09-15,03:32:52
wds31,William Stanton,scanned in to,Drexel Recreation Center,2022-09-15,04:05:51
ghg65,George Gregory,scanned in to,Drexel Recreation Center,2022-09-15,05:19:58
bno99,Billy Ortega,scanned in to,Drexel Recreation Center,2022-09-15,06:05:41
cfh63,Corinne Hampton,scanned in to,Drexel Recreation Center,2022-09-15,06:48:05
gdr702,Gina Rooks,scanned in to,Drexel Recreation Center,2022-09-15,06:55:04
ren74,Ronald North,scanned in to,Drexel Recreation Center,2022-09-15,07:46:22
fmr47,Francisco Rodriguez,scanned in to,Drexel Recreation Center,2022-09-15,08:11:10
mbw26,Michele Wofford,scanned in to,Drexel Recreation Center,2022-09-15,10:51:42
drl69,David Liner,scanned in to,Drexel Recreation Center,2022-09-15,12:20:31
prn14,Peter Norris,scanned in to,Drexel Recreation Center,2022-09-15,12:52:06
wag676,William Grimes,scanned in to,Drexel Recreation Center,2022-09-15,13:04:52
jjd57,John Dunaway,scanned in to,Drexel Recreation Center,2022-09-15,16:21:19
tmc58,Teresa Carlson,scanned in to,Drexel Recreation Center,2022-09-15,17:55:11
pby17,Paula Young,scanned in to,Drexel Recreation Center,2022-09-15,18:37:21
lrr55,Lorenzo Rodvold,scanned in to,Drexel Recreation Center,2022-09-15,18:57:12
jrp49,Jacob Pulliam,scanned in to,Drexel Recreation Center,2022-09-15,21:43:50
emd142,Edward Davis,scanned in to,Drexel Recreation Center,2022-09-16,00:45:39
omg53,Odessa Gore,scanned in to,Drexel Recreation Center,2022-09-16,00:49:03
hss13,Henry Sosa,scanned in to,Drexel Recreation Center,2022-09-16,02:38:22
ddf562,Dorothy Fulton,scanned in to,Drexel Recreation Center,2022-09-16,03:44:49
cma70,Carolyn Alexander,scanned in to,Drexel Recreation Center,2022-09-16,06:46:23
dcm65,David Miles,scanned in to,Drexel Recreation Center,2022-09-16,09:50:46
aap31,Ann Price,scanned in to,Drexel Recreation Center,2022-09-16,10:13:26
tcm83,Thomas Mitchell,scanned in to,Drexel Recreation Center,2022-09-16,12:46:44
dco67,Daniel Ortiz,scanned in to,Drexel Recreation Center,2022-09-16,15:22:15
lkb42,Lenny Blevins,scanned in to,Drexel Recreation Center,2022-09-16,16:54:35
mbk517,Marcus Key,scanned in to,Drexel Recreation Center,2022-09-16,18:44:09
jkt71,Jessica Tiburcio,scanned in to,Drexel Recreation Center,2022-09-16,22:39:26
khg81,Kent Goolsby,scanned in to,Drexel Recreation Center,2022-09-16,23:13:19
tfm61,Terry Malloy,scanned in to,Drexel Recreation Center,2022-09-17,00:44:54
eag125,Eliza Gulick,scanned in to,Drexel Recreation Center,2022-09-17,02:15:12
khb61,Kenneth Bigham,scanned in to,Drexel Recreation Center,2022-09-17,04:44:55
jrj87,Jamison Johnson,scanned in to,Drexel Recreation Center,2022-09-17,08:25:09
jjd70,John Dekany,scanned in to,Drexel Recreation Center,2022-09-17,09:02:51
rrw38,Ralph Wooldridge,scanned in to,Drexel Recreation Center,2022-09-17,12:37:07
jtb26,June Brown,scanned in to,Drexel Recreation Center,2022-09-17,13:50:17
rjb62,Rose Ball,scanned in to,Drexel Recreation Center,2022-09-17,17:39:06
jsy99,John Yates,scanned in to,Drexel Recreation Center,2022-09-17,21:01:10
ajb107,Alida Baptiste,scanned in to,Drexel Recreation Center,2022-09-18,00:32:19
mrf42,Miguel Finklea,scanned in to,Drexel Recreation Center,2022-09-18,02:22:57
abc16,Aubrey Caruso,scanned in to,Drexel Recreation Center,2022-09-18,04:13:30
lcw32,Lynn Wilson,scanned in to,Drexel Recreation Center,2022-09-18,04:51:07
daf77,Dorothy Fraga,scanned in to,Drexel Recreation Center,2022-09-18,05:07:02
smd49,Stephany Dean,scanned in to,Drexel Recreation Center,2022-09-18,07:03:14
kls18,Kevin Shepard,scanned in to,Drexel Recreation Center,2022-09-18,07:24:20
cbr55,Cynthia Runyon,scanned in to,Drexel Recreation Center,2022-09-18,09:35:43
eab49,Eileen Baker,scanned in to,Drexel Recreation Center,2022-09-18,10:45:21
mkh60,Marsha Hillis,scanned in to,Drexel Recreation Center,2022-09-18,11:43:10
trd58,Troy Diaz,scanned in to,Drexel Recreation Center,2022-09-18,13:25:53
ssc34,Steven Clouser,scanned in to,Drexel Recreation Center,2022-09-18,15:27:46
sjr12,Shelia Rojas,scanned in to,Drexel Recreation Center,2022-09-18,17:55:49
jmn37,Jennifer Nowak,scanned in to,Drexel Recreation Center,2022-09-18,19:32:03
rlc87,Rafael Coney,scanned in to,Drexel Recreation Center,2022-09-18,23:02:24
dkh49,Damaris Heim,scanned in to,Drexel Recreation Center,2022-09-19,01:38:35
gjs64,Gerald Smith,scanned in to,Drexel Recreation Center,2022-09-19,03:34:34
ewh256,Eva Hall,scanned in to,Drexel Recreation Center,2022-09-19,03:57:32
rwb37,Ray Brown,scanned in to,Drexel Recreation Center,2022-09-19,04:15:35
kld44,Kathy Dean,scanned in to,Drexel Recreation Center,2022-09-19,04:45:00
wko77,William Otero,scanned in to,Drexel Recreation Center,2022-09-19,07:29:10
dmc36,Dana Coburn,scanned in to,Drexel Recreation Center,2022-09-19,09:55:38
mmd21,Malissa Depierre,scanned in to,Drexel Recreation Center,2022-09-19,11:28:13
mbl484,Marlon Luong,scanned in to,Drexel Recreation Center,2022-09-19,14:03:08
sep32,Shirley Pagel,scanned in to,Drexel Recreation Center,2022-09-19,16:50:59
cop649,Cheryl Porter,scanned in to,Drexel Recreation Center,2022-09-19,20:45:21
djf611,Dana Foster,scanned in to,Drexel Recreation Center,2022-09-20,00:03:05
iwb301,Ian Bellocchio,scanned in to,Drexel Recreation Center,2022-09-20,00:51:26
dcb138,Desmond Boren,scanned in to,Drexel Recreation Center,2022-09-20,02:45:01
rjh23,Rebecca Headley,scanned in to,Drexel Recreation Center,2022-09-20,06:37:50
srs34,Steve Stewart,scanned in to,Drexel Recreation Center,2022-09-20,08:40:20
ges35,Gerald Shafer,scanned in to,Drexel Recreation Center,2022-09-20,09:59:17
mkt556,Miss Taylor,scanned in to,Drexel Recreation Center,2022-09-20,13:42:58
rrj84,Rolando Johnson,scanned in to,Drexel Recreation Center,2022-09-20,16:23:51
sdb85,Sheila Bailey,scanned in to,Drexel Recreation Center,2022-09-20,18:57:29
jgl90,James Leon,scanned in to,Drexel Recreation Center,2022-09-20,19:26:26
jcm33,Jody Moscoso,scanned in to,Drexel Recreation Center,2022-09-20,21:52:22
amj30,Anthony Jaquet,scanned in to,Drexel Recreation Center,2022-09-21,00:58:27
jev53,Jessica Villalobos,scanned in to,Drexel Recreation Center,2022-09-21,02:01:04
mrl26,Michael Loffelbein,scanned in to,Drexel Recreation Center,2022-09-21,03:27:33
mcm33,Morgan Mcclelland,scanned in to,Drexel Recreation Center,2022-09-21,07:18:04
mes43,Michele Sell,scanned in to,Drexel Recreation Center,2022-09-21,10:21:36
lmm62,Linda Mingione,scanned in to,Drexel Recreation Center,2022-09-21,13:06:06
laa53,Lola Anglin,scanned in to,Drexel Recreation Center,2022-09-21,15:14:48
mew78,Mary Walker,scanned in to,Drexel Recreation Center,2022-09-21,18:44:20
jmm47,Janet Murray,scanned in to,Drexel Recreation Center,2022-09-21,21:37:31
ckm43,Catherine Mead,scanned in to,Drexel Recreation Center,2022-09-22,00:10:26
mea12,Martha Asbill,scanned in to,Drexel Recreation Center,2022-09-22,03:48:16
alw52,Abby Willis,scanned in to,Drexel Recreation Center,2022-09-22,06:53:31
ccw56,Caitlin Wallace,scanned in to,Drexel Recreation Center,2022-09-22,10:10:00
jcw63,Jan Wheelis,scanned in to,Drexel Recreation Center,2022-09-22,10:59:13
fnm76,Francis Moreno,scanned in to,Drexel Recreation Center,2022-09-22,11:19:40
isb79,Irene Belcher,scanned in to,Drexel Recreation Center,2022-09-22,11:47:47
jrl42,Joanne Lewis,scanned in to,Drexel Recreation Center,2022-09-22,13:13:58
jrs92,Jennifer Stembridge,scanned in to,Drexel Recreation Center,2022-09-22,15:57:40
eff33,Emil Freeman,scanned in to,Drexel Recreation Center,2022-09-22,18:18:10
rcs40,Renee Stinser,scanned in to,Drexel Recreation Center,2022-09-22,19:42:38
bmf50,Betty Fluitt,scanned in to,Drexel Recreation Center,2022-09-22,21:51:02
rjr74,Ralph Ring,scanned in to,Drexel Recreation Center,2022-09-22,22:32:56
svd61,Sally Davis,scanned in to,Drexel Recreation Center,2022-09-22,23:24:48
naa50,Natalie Alley,scanned in to,Drexel Recreation Center,2022-09-23,01:03:10
csk13,Carol King,scanned in to,Drexel Recreation Center,2022-09-23,04:23:11
slb39,Shirley Baker,scanned in to,Drexel Recreation Center,2022-09-23,07:04:17
sja30,Stephanie Alvarez,scanned in to,Drexel Recreation Center,2022-09-23,08:13:53
ktw18,Kelly Walker,scanned in to,Drexel Recreation Center,2022-09-23,11:04:26
dmf54,Dolores Fabert,scanned in to,Drexel Recreation Center,2022-09-23,13:36:44
bhb44,Blanca Bova,scanned in to,Drexel Recreation Center,2022-09-23,17:02:56
blw58,Bessie Watkins,scanned in to,Drexel Recreation Center,2022-09-23,17:38:02
rrc48,Ronald Cronin,scanned in to,Drexel Recreation Center,2022-09-23,19:04:57
kjs868,Kevin Shaw,scanned in to,Drexel Recreation Center,2022-09-23,22:22:41
sph31,Susan Hulslander,scanned in to,Drexel Recreation Center,2022-09-24,01:55:47
awh40,Anthony Hernandez,scanned in to,Drexel Recreation Center,2022-09-24,05:16:59
arj79,Aldo Johnson,scanned in to,Drexel Recreation Center,2022-09-24,07:42:43
rkk16,Rose Kershner,scanned in to,Drexel Recreation Center,2022-09-24,08:09:36
cmb96,Carol Bell,scanned in to,Drexel Recreation Center,2022-09-24,11:32:54
bns57,Betty Stewart,scanned in to,Drexel Recreation Center,2022-09-24,12:51:58
mlw80,Mary Ward,scanned in to,Drexel Recreation Center,2022-09-24,16:14:19
smj70,Susan Johnson,scanned in to,Drexel Recreation Center,2022-09-24,19:00:02
jch66,Jeffrey Hirst,scanned in to,Drexel Recreation Center,2022-09-24,20:54:00
ees51,Elvin Smith,scanned in to,Drexel Recreation Center,2022-09-24,23:42:46
jrt74,John Thompson,scanned in to,Drexel Recreation Center,2022-09-25,02:12:27
lmh54,Louise Hill,scanned in to,Drexel Recreation Center,2022-09-25,02:49:08
svp779,Sharee Preslipsky,scanned in to,Drexel Recreation Center,2022-09-25,04:58:03
rbs84,Roy Snyder,scanned in to,Drexel Recreation Center,2022-09-25,05:08:40
kjs94,Keith Silva,scanned in to,Drexel Recreation Center,2022-09-25,05:43:15
ebh59,Elmer Hamson,scanned in to,Drexel Recreation Center,2022-09-25,06:45:27
dbj73,Delisa Johnston,scanned in to,Drexel Recreation Center,2022-09-25,10:08:49
thf526,Tammy Ferguson,scanned in to,Drexel Recreation Center,2022-09-25,10:33:24
mwj93,Melvin Johnson,scanned in to,Drexel Recreation Center,2022-09-25,13:26:09
dsd73,David Doughtry,scanned in to,Drexel Recreation Center,2022-09-25,15:00:53
gms78,George Samuels,scanned in to,Drexel Recreation Center,2022-09-25,15:09:41
rar67,Rosa Ramiez,scanned in to,Drexel Recreation Center,2022-09-25,18:25:20
rff98,Ray Floyd,scanned in to,Drexel Recreation Center,2022-09-25,21:52:24
hkc38,Hortense Carter,scanned in to,Drexel Recreation Center,2022-09-25,23:27:29
njb17,Nicole Bell,scanned in to,Drexel Recreation Center,2022-09-26,01:12:00
dac14,Daniel Corum,scanned in to,Drexel Recreation Center,2022-09-26,04:35:10
bka82,Betty Allain,scanned in to,Drexel Recreation Center,2022-09-26,06:18:34
mmc59,Mike Carter,scanned in to,Drexel Recreation Center,2022-09-26,08:23:16
lcc12,Linda Cervantes,scanned in to,Drexel Recreation Center,2022-09-26,10:24:52
dkh49,Damaris Heim,scanned in to,Drexel Recreation Center,2022-09-26,13:37:43
kab50,Karen Brown,scanned in to,Drexel Recreation Center,2022-09-26,16:06:08
jrk595,James Keck,scanned in to,Drexel Recreation Center,2022-09-26,18:49:57
mlg10,Michelle Gill,scanned in to,Drexel Recreation Center,2022-09-26,20:18:53
mps17,Marie Shin,scanned in to,Drexel Recreation Center,2022-09-26,23:11:18
tmt66,Thalia Tippetts,scanned in to,Drexel Recreation Center,2022-09-27,01:00:20
acm77,Andrew Mcnicholas,scanned in to,Drexel Recreation Center,2022-09-27,01:52:02
rjc16,Ricardo Colombo,scanned in to,Drexel Recreation Center,2022-09-27,05:27:38
rjg39,Robert Good,scanned in to,Drexel Recreation Center,2022-09-27,07:42:06
bmm55,Bruce Murphy,scanned in to,Drexel Recreation Center,2022-09-27,09:22:30
stb265,Samuel Bonawitz,scanned in to,Drexel Recreation Center,2022-09-27,11:46:10
mms63,Mary Sarmiento,scanned in to,Drexel Recreation Center,2022-09-27,14:06:27
clw87,Carolyn Wade,scanned in to,Drexel Recreation Center,2022-09-27,15:34:41
ejd44,Edwardo Dupas,scanned in to,Drexel Recreation Center,2022-09-27,18:19:17
ljr21,Laura Ross,scanned in to,Drexel Recreation Center,2022-09-27,20:49:07
dwv90,Dottie Voller,scanned in to,Drexel Recreation Center,2022-09-27,21:08:29
sdb84,Sheri Beaty,scanned in to,Drexel Recreation Center,2022-09-27,23:42:58
bmr42,Brenda Romeo,scanned in to,Drexel Recreation Center,2022-09-28,00:41:53
tjf94,Trevor Fisher,scanned in to,Drexel Recreation Center,2022-09-28,01:28:04
ttb69,Tara Brown,scanned in to,Drexel Recreation Center,2022-09-28,02:58:51
jdh95,John Hauser,scanned in to,Drexel Recreation Center,2022-09-28,04:55:19
gas51,Gary Shiver,scanned in to,Drexel Recreation Center,2022-09-28,07:40:11
lrw55,Lucille Welch,scanned in to,Drexel Recreation Center,2022-09-28,09:52:22
cpb90,Christina Billington,scanned in to,Drexel Recreation Center,2022-09-28,10:08:16
jwb19,Jason Batdorf,scanned in to,Drexel Recreation Center,2022-09-28,10:29:38
ldh63,Lillie Hyneman,scanned in to,Drexel Recreation Center,2022-09-28,10:33:34
acd77,Antonio Davidson,scanned in to,Drexel Recreation Center,2022-09-28,12:57:21
hsn15,Heather Newman,scanned in to,Drexel Recreation Center,2022-09-28,14:54:56
ppb56,Peter Baker,scanned in to,Drexel Recreation Center,2022-09-28,17:58:52
jmj13,Jonathan Johnson,scanned in to,Drexel Recreation Center,2022-09-28,19:51:31
svh48,Shelly Hairston,scanned in to,Drexel Recreation Center,2022-09-28,23:28:17
snb61,Seth Benton,scanned in to,Drexel Recreation Center,2022-09-29,02:23:31
fsl54,Frances Lerner,scanned in to,Drexel Recreation Center,2022-09-29,03:37:08
sws58,Shannon Stevens,scanned in to,Drexel Recreation Center,2022-09-29,03:50:38
ljd78,Love Downs,scanned in to,Drexel Recreation Center,2022-09-29,05:12:09
hsm758,Huong Moore,scanned in to,Drexel Recreation Center,2022-09-29,06:54:48
ddc17,Dexter Cohen,scanned in to,Drexel Recreation Center,2022-09-29,08:22:42
scl49,Samuel Lopez,scanned in to,Drexel Recreation Center,2022-09-29,12:05:10
ekh80,Elizabeth Hall,scanned in to,Drexel Recreation Center,2022-09-29,14:32:05
tsh19,Theresa Harrison,scanned in to,Drexel Recreation Center,2022-09-29,16:05:21
dco67,Daniel Ortiz,scanned in to,Drexel Recreation Center,2022-09-29,18:31:15
mkw13,Marjorie Wood,scanned in to,Drexel Recreation Center,2022-09-29,20:20:27
djw45,Dorothy West,scanned in to,Drexel Recreation Center,2022-09-29,23:25:34
ecl169,Emanuel Lowe,scanned in to,Drexel Recreation Center,2022-09-29,23:53:10
dns866,David Seveney,scanned in to,Drexel Recreation Center,2022-09-30,03:26:32
chb641,Charles Baldwin,scanned in to,Drexel Recreation Center,2022-09-30,04:50:33
jjw691,John Wellard,scanned in to,Drexel Recreation Center,2022-09-30,07:52:12
tyk20,Tammy Keatts,scanned in to,Drexel Recreation Center,2022-09-30,10:05:32
gan89,Gail Newberg,scanned in to,Drexel Recreation Center,2022-09-30,12:54:23
mjd515,Michael Dollar,scanned in to,Drexel Recreation Center,2022-09-30,12:56:43
kmc74,Kenneth Casey,scanned in to,Drexel Recreation Center,2022-09-30,13:17:54
plc788,Pearl Couch,scanned in to,Drexel Recreation Center,2022-09-30,15:19:19
arc74,Allen Cox,scanned in to,Drexel Recreation Center,2022-09-30,17:23:56
