drexelID,name,action,location,date,time
lti54,Louise Ikehara,scanned in to,W. W. Hagerty Library,2022-07-06,14:09:22
wcr98,William Rush,scanned in to,W. W. Hagerty Library,2022-07-06,14:36:16
lrz54,Lyle Zubiate,scanned in to,W. W. Hagerty Library,2022-07-06,16:13:53
atm709,Anderson Mchenry,scanned in to,W. W. Hagerty Library,2022-07-06,18:16:42
ksm31,Kristen Meader,scanned in to,W. W. Hagerty Library,2022-07-06,20:39:06
jea54,Jason Austin,scanned in to,W. W. Hagerty Library,2022-07-06,23:13:21
ckw23,Caroline Wylam,scanned in to,W. W. Hagerty Library,2022-07-07,00:12:02
ddh35,Daniel Hall,scanned in to,W. W. Hagerty Library,2022-07-07,02:06:37
mml41,Michelle Long,scanned in to,W. W. Hagerty Library,2022-07-07,05:43:20
mep94,Manuel Pollack,scanned in to,W. W. Hagerty Library,2022-07-07,08:30:38
rwm11,Robert Moran,scanned in to,W. W. Hagerty Library,2022-07-07,11:37:39
wef16,Wilma Finley,scanned in to,W. W. Hagerty Library,2022-07-07,15:21:07
ljr91,Lenora Reese,scanned in to,W. W. Hagerty Library,2022-07-07,18:13:24
grb92,Gloria Burns,scanned in to,W. W. Hagerty Library,2022-07-07,19:22:31
aml84,Angela Lyle,scanned in to,W. W. Hagerty Library,2022-07-07,23:20:03
lml93,Lauri Logue,scanned in to,W. W. Hagerty Library,2022-07-08,00:43:53
jbe66,Jennifer Elliott,scanned in to,W. W. Hagerty Library,2022-07-08,04:06:29
dac14,Daniel Corum,scanned in to,W. W. Hagerty Library,2022-07-08,08:03:50
akm361,Anthony Martinez,scanned in to,W. W. Hagerty Library,2022-07-08,09:32:12
wab67,William Beach,scanned in to,W. W. Hagerty Library,2022-07-08,10:11:00
drt94,Dolly Templeton,scanned in to,W. W. Hagerty Library,2022-07-08,13:45:53
rwp754,Roger Perez,scanned in to,W. W. Hagerty Library,2022-07-08,14:53:46
emc90,Eloise Carpenter,scanned in to,W. W. Hagerty Library,2022-07-08,17:50:16
wjf35,Warren Fenton,scanned in to,W. W. Hagerty Library,2022-07-08,21:35:12
gfh83,George Henry,scanned in to,W. W. Hagerty Library,2022-07-09,00:29:44
aca65,Arleen Allen,scanned in to,W. W. Hagerty Library,2022-07-09,01:26:18
djm733,Demetrius Millsaps,scanned in to,W. W. Hagerty Library,2022-07-09,02:33:49
hmb29,Heather Barker,scanned in to,W. W. Hagerty Library,2022-07-09,03:45:32
bfb893,Barbara Bellerose,scanned in to,W. W. Hagerty Library,2022-07-09,06:35:30
rfr44,Robert Robeson,scanned in to,W. W. Hagerty Library,2022-07-09,07:18:07
rjd94,Ralph David,scanned in to,W. W. Hagerty Library,2022-07-09,09:20:36
tcl60,Timothy Lanterman,scanned in to,W. W. Hagerty Library,2022-07-09,11:32:28
gfc47,Gary Chamberlain,scanned in to,W. W. Hagerty Library,2022-07-09,13:23:56
alk505,Aaron Kramer,scanned in to,W. W. Hagerty Library,2022-07-09,13:41:09
dsk74,Damon Keith,scanned in to,W. W. Hagerty Library,2022-07-09,13:49:56
jds87,James Spencer,scanned in to,W. W. Hagerty Library,2022-07-09,14:01:41
akw36,Andre Ward,scanned in to,W. W. Hagerty Library,2022-07-09,17:13:56
mmm975,Marcia Martin,scanned in to,W. W. Hagerty Library,2022-07-09,19:04:43
jpg842,Joshua Greene,scanned in to,W. W. Hagerty Library,2022-07-09,19:16:30
fsl54,Frances Lerner,scanned in to,W. W. Hagerty Library,2022-07-09,19:48:55
bmh579,Barbara Hayes,scanned in to,W. W. Hagerty Library,2022-07-09,20:47:16
anp93,Alfonso Perkins,scanned in to,W. W. Hagerty Library,2022-07-09,21:14:10
lhb63,Lois Buri,scanned in to,W. W. Hagerty Library,2022-07-09,22:12:59
ebh92,Eric Hilyard,scanned in to,W. W. Hagerty Library,2022-07-10,00:06:39
yms99,Yolanda Santoyo,scanned in to,W. W. Hagerty Library,2022-07-10,03:59:30
scd93,Shirley Decoteau,scanned in to,W. W. Hagerty Library,2022-07-10,04:36:03
tmc79,Timothy Crimmins,scanned in to,W. W. Hagerty Library,2022-07-10,08:34:22
jaa40,Jonathan Arney,scanned in to,W. W. Hagerty Library,2022-07-10,08:42:27
clb99,Christopher Betancourt,scanned in to,W. W. Hagerty Library,2022-07-10,09:12:32
vmg51,Vicki Gonzalez,scanned in to,W. W. Hagerty Library,2022-07-10,10:14:55
bmj57,Bertha Jacobs,scanned in to,W. W. Hagerty Library,2022-07-10,10:47:35
ejl74,Emil Lynch,scanned in to,W. W. Hagerty Library,2022-07-10,14:27:49
mgh23,Michael Habib,scanned in to,W. W. Hagerty Library,2022-07-10,15:40:38
gms78,George Samuels,scanned in to,W. W. Hagerty Library,2022-07-10,18:18:06
mmm24,Maryam Martinez,scanned in to,W. W. Hagerty Library,2022-07-10,19:11:32
bjs66,Barbara Saleha,scanned in to,W. W. Hagerty Library,2022-07-10,22:27:12
tmh32,Tiffany Hiott,scanned in to,W. W. Hagerty Library,2022-07-11,01:16:10
rrl17,Ronald Lutz,scanned in to,W. W. Hagerty Library,2022-07-11,02:31:25
ccg592,Clarence Goud,scanned in to,W. W. Hagerty Library,2022-07-11,03:20:14
mdm64,Mike Montilla,scanned in to,W. W. Hagerty Library,2022-07-11,04:45:54
skl65,Shirley Lange,scanned in to,W. W. Hagerty Library,2022-07-11,06:44:52
grh31,Gregory Hamilton,scanned in to,W. W. Hagerty Library,2022-07-11,10:33:07
dos33,Daniel Stubblefield,scanned in to,W. W. Hagerty Library,2022-07-11,11:04:48
ajb107,Alida Baptiste,scanned in to,W. W. Hagerty Library,2022-07-11,12:06:38
lch61,Lester Hooten,scanned in to,W. W. Hagerty Library,2022-07-11,15:21:00
ckb11,Christine Baldwin,scanned in to,W. W. Hagerty Library,2022-07-11,18:52:50
mrt38,Mario Thomas,scanned in to,W. W. Hagerty Library,2022-07-11,20:27:55
jpb41,Jenny Blanco,scanned in to,W. W. Hagerty Library,2022-07-11,21:32:41
mmb15,Morris Bowles,scanned in to,W. W. Hagerty Library,2022-07-11,22:21:06
svo57,Sherri Odom,scanned in to,W. W. Hagerty Library,2022-07-12,00:02:15
eka37,Elsa Arnold,scanned in to,W. W. Hagerty Library,2022-07-12,02:16:08
med63,Mark Duran,scanned in to,W. W. Hagerty Library,2022-07-12,04:56:53
nja48,Neal Anderson,scanned in to,W. W. Hagerty Library,2022-07-12,07:03:07
sbf29,Sharon Flemings,scanned in to,W. W. Hagerty Library,2022-07-12,07:40:56
cml11,Charlotte Linton,scanned in to,W. W. Hagerty Library,2022-07-12,10:38:25
eao346,Eugenia Owens,scanned in to,W. W. Hagerty Library,2022-07-12,13:37:46
wss348,Wilma Schaefer,scanned in to,W. W. Hagerty Library,2022-07-12,17:17:37
gkh68,Gregory Heitman,scanned in to,W. W. Hagerty Library,2022-07-12,18:12:14
grs38,George Salas,scanned in to,W. W. Hagerty Library,2022-07-12,21:42:07
abk23,April Kimme,scanned in to,W. W. Hagerty Library,2022-07-12,22:49:12
cmb21,Clifton Byrne,scanned in to,W. W. Hagerty Library,2022-07-13,02:45:37
etl36,Emmett Laughary,scanned in to,W. W. Hagerty Library,2022-07-13,06:14:03
jga49,Janice Alva,scanned in to,W. W. Hagerty Library,2022-07-13,09:58:38
drc94,Diana Cantave,scanned in to,W. W. Hagerty Library,2022-07-13,12:57:48
apt771,Annamarie Thiboutot,scanned in to,W. W. Hagerty Library,2022-07-13,15:04:16
mcs69,Moira Stuer,scanned in to,W. W. Hagerty Library,2022-07-13,18:09:21
mtm83,Moises Miller,scanned in to,W. W. Hagerty Library,2022-07-13,18:37:31
kkb31,Kim Buco,scanned in to,W. W. Hagerty Library,2022-07-13,20:13:55
esw37,Elizabeth White,scanned in to,W. W. Hagerty Library,2022-07-13,23:48:11
ajs24,Amanda Slama,scanned in to,W. W. Hagerty Library,2022-07-14,02:45:26
srh977,Sheldon Howe,scanned in to,W. W. Hagerty Library,2022-07-14,06:10:18
mjf13,Micheal Foley,scanned in to,W. W. Hagerty Library,2022-07-14,07:34:32
dja25,David Alexander,scanned in to,W. W. Hagerty Library,2022-07-14,10:01:07
mpp26,Melissa Park,scanned in to,W. W. Hagerty Library,2022-07-14,13:47:00
ser91,Sumiko Rossbach,scanned in to,W. W. Hagerty Library,2022-07-14,14:46:28
jrh75,James Huizar,scanned in to,W. W. Hagerty Library,2022-07-14,16:00:01
wnm66,Willie Myers,scanned in to,W. W. Hagerty Library,2022-07-14,18:39:16
flp568,Francisco Page,scanned in to,W. W. Hagerty Library,2022-07-14,19:56:18
tse98,Tracy England,scanned in to,W. W. Hagerty Library,2022-07-14,22:12:34
tld22,Tabitha Dominick,scanned in to,W. W. Hagerty Library,2022-07-14,23:34:35
aat18,Amy Tibbs,scanned in to,W. W. Hagerty Library,2022-07-15,00:02:58
igm37,Ivan Matthes,scanned in to,W. W. Hagerty Library,2022-07-15,03:12:14
rsc97,Ruth Cox,scanned in to,W. W. Hagerty Library,2022-07-15,04:19:36
jbm628,Jose Majewski,scanned in to,W. W. Hagerty Library,2022-07-15,04:47:05
yms99,Yolanda Santoyo,scanned in to,W. W. Hagerty Library,2022-07-15,08:01:58
cjm511,Clarence Marion,scanned in to,W. W. Hagerty Library,2022-07-15,08:58:37
mwj11,Martha Johnson,scanned in to,W. W. Hagerty Library,2022-07-15,10:50:09
jdd22,John Dillon,scanned in to,W. W. Hagerty Library,2022-07-15,14:23:41
tms29,Thomas Smith,scanned in to,W. W. Hagerty Library,2022-07-15,16:11:35
kkb52,Karen Blazer,scanned in to,W. W. Hagerty Library,2022-07-15,18:40:05
apn228,Apryl Nelson,scanned in to,W. W. Hagerty Library,2022-07-15,21:19:20
aal119,Andrea Loth,scanned in to,W. W. Hagerty Library,2022-07-15,22:21:35
rjc83,Robert Collier,scanned in to,W. W. Hagerty Library,2022-07-15,23:36:34
mhw81,Mildred Webb,scanned in to,W. W. Hagerty Library,2022-07-16,02:58:23
clb69,Craig Brown,scanned in to,W. W. Hagerty Library,2022-07-16,03:01:43
abr51,Anthony Raderstorf,scanned in to,W. W. Hagerty Library,2022-07-16,05:17:25
cbb676,Colin Bilodeau,scanned in to,W. W. Hagerty Library,2022-07-16,05:46:43
djw43,Danny Walker,scanned in to,W. W. Hagerty Library,2022-07-16,06:19:13
nss70,Norbert Spain,scanned in to,W. W. Hagerty Library,2022-07-16,06:45:01
tmh52,Timothy Hernandez,scanned in to,W. W. Hagerty Library,2022-07-16,07:23:46
pjp45,Patricia Puotinen,scanned in to,W. W. Hagerty Library,2022-07-16,10:52:34
jpb817,Joanne Bolen,scanned in to,W. W. Hagerty Library,2022-07-16,11:28:40
smj85,Sharon Johnson,scanned in to,W. W. Hagerty Library,2022-07-16,14:16:11
dla64,David Adair,scanned in to,W. W. Hagerty Library,2022-07-16,18:03:13
rht77,Robert Tatem,scanned in to,W. W. Hagerty Library,2022-07-16,19:36:20
mlb64,Michelle Braud,scanned in to,W. W. Hagerty Library,2022-07-16,23:07:16
idh69,Irene Hames,scanned in to,W. W. Hagerty Library,2022-07-17,01:57:41
fjb21,Frank Baker,scanned in to,W. W. Hagerty Library,2022-07-17,03:01:59
stm302,Stuart Mclane,scanned in to,W. W. Hagerty Library,2022-07-17,06:17:50
nsa43,Nicholas Altenburg,scanned in to,W. W. Hagerty Library,2022-07-17,10:09:52
edm85,Eric Mackey,scanned in to,W. W. Hagerty Library,2022-07-17,10:18:27
kkp74,Kathy Pippenger,scanned in to,W. W. Hagerty Library,2022-07-17,13:53:46
vmo231,Vicki Oroark,scanned in to,W. W. Hagerty Library,2022-07-17,14:39:22
ett772,Ernesto Tomidy,scanned in to,W. W. Hagerty Library,2022-07-17,17:05:10
aaf41,Amber Ferguson,scanned in to,W. W. Hagerty Library,2022-07-17,18:20:44
dlm469,Deborah Meikle,scanned in to,W. W. Hagerty Library,2022-07-17,20:51:09
sea83,Steve Avila,scanned in to,W. W. Hagerty Library,2022-07-18,00:03:44
mvt89,Marisol Tomsic,scanned in to,W. W. Hagerty Library,2022-07-18,01:41:59
grm83,George Marmon,scanned in to,W. W. Hagerty Library,2022-07-18,05:30:44
dlh14,Deborah Hill,scanned in to,W. W. Hagerty Library,2022-07-18,07:16:59
liw99,Lanita Watkins,scanned in to,W. W. Hagerty Library,2022-07-18,08:51:20
ggb48,Gary Burton,scanned in to,W. W. Hagerty Library,2022-07-18,09:53:28
crc996,Charles Curtis,scanned in to,W. W. Hagerty Library,2022-07-18,10:59:13
mbd99,Maria Dove,scanned in to,W. W. Hagerty Library,2022-07-18,14:25:03
ajk96,Alan Kochanski,scanned in to,W. W. Hagerty Library,2022-07-18,17:48:06
aml35,Alicia Lowe,scanned in to,W. W. Hagerty Library,2022-07-18,18:40:40
vll26,Virgil Lewis,scanned in to,W. W. Hagerty Library,2022-07-18,22:22:45
arc17,Anthony Cottrell,scanned in to,W. W. Hagerty Library,2022-07-18,22:55:49
bjc43,Bud Crum,scanned in to,W. W. Hagerty Library,2022-07-19,01:17:37
smm55,Stephanie Mccullin,scanned in to,W. W. Hagerty Library,2022-07-19,04:13:11
cnm84,Carmen Maldonado,scanned in to,W. W. Hagerty Library,2022-07-19,04:55:47
dss78,Dee Sansburn,scanned in to,W. W. Hagerty Library,2022-07-19,05:52:55
sew84,Scott Wolf,scanned in to,W. W. Hagerty Library,2022-07-19,06:10:53
hmc50,Herman Carlo,scanned in to,W. W. Hagerty Library,2022-07-19,08:17:55
brt56,Brenda Tell,scanned in to,W. W. Hagerty Library,2022-07-19,10:27:18
lmj58,Lisa Johnson,scanned in to,W. W. Hagerty Library,2022-07-19,12:37:15
feb74,Frances Bush,scanned in to,W. W. Hagerty Library,2022-07-19,13:55:16
cmm83,Carmen Mills,scanned in to,W. W. Hagerty Library,2022-07-19,16:37:23
mdd223,Marla Day,scanned in to,W. W. Hagerty Library,2022-07-19,18:25:11
spw99,Stephen Whitmore,scanned in to,W. W. Hagerty Library,2022-07-19,21:11:29
ccc11,Carrie Cochran,scanned in to,W. W. Hagerty Library,2022-07-19,23:23:20
mmr92,Mark Raybon,scanned in to,W. W. Hagerty Library,2022-07-20,02:10:14
mtl24,Mary Lyle,scanned in to,W. W. Hagerty Library,2022-07-20,06:08:58
arg248,Alberta Gulbranson,scanned in to,W. W. Hagerty Library,2022-07-20,07:58:22
nad58,Nancy Donato,scanned in to,W. W. Hagerty Library,2022-07-20,09:28:56
ajg71,Angel Gallaher,scanned in to,W. W. Hagerty Library,2022-07-20,12:05:46
mlf68,Mary Finley,scanned in to,W. W. Hagerty Library,2022-07-20,15:42:28
tzg41,Troy Garcia,scanned in to,W. W. Hagerty Library,2022-07-20,18:30:03
csg902,Charles Gonzalez,scanned in to,W. W. Hagerty Library,2022-07-20,18:59:40
djc25,Daniel Crouchet,scanned in to,W. W. Hagerty Library,2022-07-20,20:49:08
ktk42,Karen Kennedy,scanned in to,W. W. Hagerty Library,2022-07-20,23:40:05
rjs20,Roland Smith,scanned in to,W. W. Hagerty Library,2022-07-21,02:37:45
mmh17,Michael Hankins,scanned in to,W. W. Hagerty Library,2022-07-21,05:33:10
fkl69,Frank Lucas,scanned in to,W. W. Hagerty Library,2022-07-21,06:58:49
jwb878,James Brown,scanned in to,W. W. Hagerty Library,2022-07-21,10:06:06
mjm44,Myrtle Melnick,scanned in to,W. W. Hagerty Library,2022-07-21,13:32:11
cco63,Christopher Olivarria,scanned in to,W. W. Hagerty Library,2022-07-21,17:19:48
sef277,Sharon Fernandez,scanned in to,W. W. Hagerty Library,2022-07-21,21:11:09
wen27,Warren Nunes,scanned in to,W. W. Hagerty Library,2022-07-21,22:49:28
lkf80,Lorraine Ferguson,scanned in to,W. W. Hagerty Library,2022-07-21,22:59:27
sjm69,Sarah Moorer,scanned in to,W. W. Hagerty Library,2022-07-22,01:08:06
rjc71,Robert Cooper,scanned in to,W. W. Hagerty Library,2022-07-22,03:26:05
kma73,Kristin Anderson,scanned in to,W. W. Hagerty Library,2022-07-22,04:32:33
dcg20,Dexter Gaines,scanned in to,W. W. Hagerty Library,2022-07-22,05:17:41
asg22,Angela Gomez,scanned in to,W. W. Hagerty Library,2022-07-22,05:18:50
dhg65,Daniel Goulet,scanned in to,W. W. Hagerty Library,2022-07-22,07:46:41
eab49,Eileen Baker,scanned in to,W. W. Hagerty Library,2022-07-22,08:17:34
ltl11,Lucille Lundy,scanned in to,W. W. Hagerty Library,2022-07-22,08:49:11
ljc442,Lora Cruz,scanned in to,W. W. Hagerty Library,2022-07-22,08:51:42
lva762,Laura Alligood,scanned in to,W. W. Hagerty Library,2022-07-22,12:43:54
jmh39,Janice Haynes,scanned in to,W. W. Hagerty Library,2022-07-22,15:20:56
bkp91,Brandon Panter,scanned in to,W. W. Hagerty Library,2022-07-22,15:45:45
fmb88,Felipe Buchanan,scanned in to,W. W. Hagerty Library,2022-07-22,17:56:19
tjr29,Tonya Roberts,scanned in to,W. W. Hagerty Library,2022-07-22,18:13:56
mpp26,Melissa Park,scanned in to,W. W. Hagerty Library,2022-07-22,22:03:37
vsa444,Vivian Angell,scanned in to,W. W. Hagerty Library,2022-07-22,22:33:44
ebh92,Eric Hilyard,scanned in to,W. W. Hagerty Library,2022-07-23,02:27:29
kjw48,Keri Woolum,scanned in to,W. W. Hagerty Library,2022-07-23,04:40:26
tln28,Tracy Nunnenkamp,scanned in to,W. W. Hagerty Library,2022-07-23,05:15:06
aeb35,Anthony Bearden,scanned in to,W. W. Hagerty Library,2022-07-23,08:44:32
ndw50,Nicholas Ward,scanned in to,W. W. Hagerty Library,2022-07-23,10:55:01
jmj13,Jonathan Johnson,scanned in to,W. W. Hagerty Library,2022-07-23,13:38:49
jrm48,Jean Moore,scanned in to,W. W. Hagerty Library,2022-07-23,15:26:55
crc996,Charles Curtis,scanned in to,W. W. Hagerty Library,2022-07-23,18:10:08
mbm91,Manuel Mcwhorter,scanned in to,W. W. Hagerty Library,2022-07-23,21:05:33
fpa114,Frank Adkins,scanned in to,W. W. Hagerty Library,2022-07-23,23:13:27
mbc47,Melissa Cosgrove,scanned in to,W. W. Hagerty Library,2022-07-24,01:29:30
aam78,Ann Murphy,scanned in to,W. W. Hagerty Library,2022-07-24,04:29:04
jbs886,John Swanson,scanned in to,W. W. Hagerty Library,2022-07-24,04:30:50
asp19,Angelika Peebles,scanned in to,W. W. Hagerty Library,2022-07-24,05:29:47
olr123,Opal Ruckman,scanned in to,W. W. Hagerty Library,2022-07-24,07:57:54
lar15,Lee Reid,scanned in to,W. W. Hagerty Library,2022-07-24,09:25:41
rjj469,Robert Jude,scanned in to,W. W. Hagerty Library,2022-07-24,09:53:24
nlc56,Nancy Combs,scanned in to,W. W. Hagerty Library,2022-07-24,11:02:12
mes35,Marianne Sims,scanned in to,W. W. Hagerty Library,2022-07-24,14:13:23
cwg51,Catalina Gordon,scanned in to,W. W. Hagerty Library,2022-07-24,15:47:16
jmj44,James Jean,scanned in to,W. W. Hagerty Library,2022-07-24,17:12:31
trl48,Timothy Levasseur,scanned in to,W. W. Hagerty Library,2022-07-24,18:08:13
cvs78,Catherine Stackhouse,scanned in to,W. W. Hagerty Library,2022-07-24,20:14:08
mmh17,Michael Hankins,scanned in to,W. W. Hagerty Library,2022-07-24,21:02:16
dsq16,Dorothy Quach,scanned in to,W. W. Hagerty Library,2022-07-25,00:26:13
rrb17,Robert Brown,scanned in to,W. W. Hagerty Library,2022-07-25,01:09:26
glg43,Geneva Giglio,scanned in to,W. W. Hagerty Library,2022-07-25,02:59:59
nad58,Nancy Donato,scanned in to,W. W. Hagerty Library,2022-07-25,05:15:03
cag85,Carmen Gregory,scanned in to,W. W. Hagerty Library,2022-07-25,08:03:17
jrm63,James Mccarthy,scanned in to,W. W. Hagerty Library,2022-07-25,11:38:16
rsa76,Robert Arnold,scanned in to,W. W. Hagerty Library,2022-07-25,11:39:29
jjl754,Jermaine Lawson,scanned in to,W. W. Hagerty Library,2022-07-25,12:57:55
lcm87,Lee Martinez,scanned in to,W. W. Hagerty Library,2022-07-25,15:51:07
rjm125,Ronnie Marcy,scanned in to,W. W. Hagerty Library,2022-07-25,17:30:14
jjb66,Jeffrey Bush,scanned in to,W. W. Hagerty Library,2022-07-25,19:36:39
kjj18,Kermit Johnson,scanned in to,W. W. Hagerty Library,2022-07-25,21:06:12
djt77,Devin Tate,scanned in to,W. W. Hagerty Library,2022-07-26,00:09:42
ljl17,Lyle Longie,scanned in to,W. W. Hagerty Library,2022-07-26,00:22:13
wmp62,Willard Pratt,scanned in to,W. W. Hagerty Library,2022-07-26,01:56:50
rsw61,Ray Wineman,scanned in to,W. W. Hagerty Library,2022-07-26,05:19:03
sjj73,Scott Jones,scanned in to,W. W. Hagerty Library,2022-07-26,08:01:38
and52,Alicia Dewitt,scanned in to,W. W. Hagerty Library,2022-07-26,10:38:22
trg978,Todd Gibson,scanned in to,W. W. Hagerty Library,2022-07-26,12:23:38
gmh623,Gavin Hawkins,scanned in to,W. W. Hagerty Library,2022-07-26,16:05:42
skm69,Sarah Moore,scanned in to,W. W. Hagerty Library,2022-07-26,16:55:47
jfp75,John Plummer,scanned in to,W. W. Hagerty Library,2022-07-26,17:27:31
mtl24,Mary Lyle,scanned in to,W. W. Hagerty Library,2022-07-26,21:10:09
jjb603,Jesica Balistrieri,scanned in to,W. W. Hagerty Library,2022-07-27,01:05:04
rsb45,Robin Berryhill,scanned in to,W. W. Hagerty Library,2022-07-27,04:52:30
jjt408,Jose Torry,scanned in to,W. W. Hagerty Library,2022-07-27,07:46:28
hdl12,Helen Loque,scanned in to,W. W. Hagerty Library,2022-07-27,11:08:44
arw48,Antonio Wiseman,scanned in to,W. W. Hagerty Library,2022-07-27,14:52:47
cdr766,Chae Rangnow,scanned in to,W. W. Hagerty Library,2022-07-27,14:58:06
jdm76,Jaime Mounts,scanned in to,W. W. Hagerty Library,2022-07-27,16:10:19
dwp37,Dennis Perez,scanned in to,W. W. Hagerty Library,2022-07-27,17:01:52
kmc465,Kelly Chandler,scanned in to,W. W. Hagerty Library,2022-07-27,20:45:53
hjl66,Herbert Llanas,scanned in to,W. W. Hagerty Library,2022-07-27,21:58:18
bib68,Barbara Barton,scanned in to,W. W. Hagerty Library,2022-07-28,01:33:28
ssc248,Shawn Carter,scanned in to,W. W. Hagerty Library,2022-07-28,03:20:00
lab52,Lance Brewer,scanned in to,W. W. Hagerty Library,2022-07-28,03:26:08
jew929,Janet Whitley,scanned in to,W. W. Hagerty Library,2022-07-28,07:18:57
hgb48,Herman Blanco,scanned in to,W. W. Hagerty Library,2022-07-28,10:44:01
mjk62,Marcus Kaufman,scanned in to,W. W. Hagerty Library,2022-07-28,12:28:57
cmp454,Connie Postell,scanned in to,W. W. Hagerty Library,2022-07-28,14:41:41
sjl37,Sara Lee,scanned in to,W. W. Hagerty Library,2022-07-28,17:07:54
bjw14,Bret Weidert,scanned in to,W. W. Hagerty Library,2022-07-28,18:44:14
msw50,Margaret Wolf,scanned in to,W. W. Hagerty Library,2022-07-28,22:05:33
hdj98,Henry Johnson,scanned in to,W. W. Hagerty Library,2022-07-28,23:34:00
kem242,Kristie Mcroberts,scanned in to,W. W. Hagerty Library,2022-07-29,01:59:02
ccl71,Chandra Lerma,scanned in to,W. W. Hagerty Library,2022-07-29,04:46:51
ajb36,Andrea Burke,scanned in to,W. W. Hagerty Library,2022-07-29,07:04:57
cjg963,Clarence Gupta,scanned in to,W. W. Hagerty Library,2022-07-29,08:42:35
ajp27,Alfred Proctor,scanned in to,W. W. Hagerty Library,2022-07-29,11:28:32
jlg46,Jessie Gouge,scanned in to,W. W. Hagerty Library,2022-07-29,15:04:12
slm74,Sally Murry,scanned in to,W. W. Hagerty Library,2022-07-29,16:34:08
tmm64,Tonya Moore,scanned in to,W. W. Hagerty Library,2022-07-29,19:27:10
shp78,Steven Perez,scanned in to,W. W. Hagerty Library,2022-07-29,19:54:54
rjj469,Robert Jude,scanned in to,W. W. Hagerty Library,2022-07-29,21:58:12
grb87,Gary Batts,scanned in to,W. W. Hagerty Library,2022-07-29,23:04:19
cmb48,Candy Byers,scanned in to,W. W. Hagerty Library,2022-07-30,00:21:43
jmr579,Jesus Rothrock,scanned in to,W. W. Hagerty Library,2022-07-30,02:50:28
jss58,Jimmie Steinle,scanned in to,W. W. Hagerty Library,2022-07-30,06:27:49
cdr19,Christine Romero,scanned in to,W. W. Hagerty Library,2022-07-30,08:05:57
ccb52,Casandra Barrett,scanned in to,W. W. Hagerty Library,2022-07-30,10:27:33
lkb80,Lon Bell,scanned in to,W. W. Hagerty Library,2022-07-30,14:26:04
wsl909,William Lira,scanned in to,W. W. Hagerty Library,2022-07-30,14:44:41
acr663,Anna Rogers,scanned in to,W. W. Hagerty Library,2022-07-30,18:05:35
mjj66,Mildred Johannes,scanned in to,W. W. Hagerty Library,2022-07-30,21:34:50
tdj17,Teresa Josefy,scanned in to,W. W. Hagerty Library,2022-07-30,21:58:07
tsr18,Theron Rook,scanned in to,W. W. Hagerty Library,2022-07-31,01:33:42
kjp94,Kevin Parsons,scanned in to,W. W. Hagerty Library,2022-07-31,05:08:29
grh68,Grace Henderson,scanned in to,W. W. Hagerty Library,2022-07-31,08:58:40
cep69,Corey Pauley,scanned in to,W. W. Hagerty Library,2022-07-31,11:50:48
jjc69,Joseph Colon,scanned in to,W. W. Hagerty Library,2022-07-31,14:02:23
erm56,Edward Mccoy,scanned in to,W. W. Hagerty Library,2022-07-31,18:01:32
jrg38,Jay Groves,scanned in to,W. W. Hagerty Library,2022-07-31,20:58:39
der481,Damian Ruffner,scanned in to,W. W. Hagerty Library,2022-07-31,23:05:17
tan491,Timothy Nordberg,scanned in to,W. W. Hagerty Library,2022-08-01,01:52:32
bib356,Barbara Bash,scanned in to,W. W. Hagerty Library,2022-08-01,02:07:43
yeb851,Yvette Boyd,scanned in to,W. W. Hagerty Library,2022-08-01,05:31:31
ebh96,Emilie Hawkins,scanned in to,W. W. Hagerty Library,2022-08-01,09:25:11
mlb13,Margaret Burkhart,scanned in to,W. W. Hagerty Library,2022-08-01,10:32:15
jjc866,John Clifford,scanned in to,W. W. Hagerty Library,2022-08-01,13:41:03
jcd35,Jodi Dunbar,scanned in to,W. W. Hagerty Library,2022-08-01,15:26:17
sar13,Shawn Reed,scanned in to,W. W. Hagerty Library,2022-08-01,16:45:55
sbd17,Suzette Desbiens,scanned in to,W. W. Hagerty Library,2022-08-01,17:27:02
jmc57,Judi Colquitt,scanned in to,W. W. Hagerty Library,2022-08-01,20:54:34
bch86,Brad Harris,scanned in to,W. W. Hagerty Library,2022-08-02,00:25:47
ddl42,Delia Lozano,scanned in to,W. W. Hagerty Library,2022-08-02,01:08:14
lla71,Lola Ariza,scanned in to,W. W. Hagerty Library,2022-08-02,03:00:00
mrw37,Mary Walker,scanned in to,W. W. Hagerty Library,2022-08-02,03:33:28
ckk81,Carol Kuns,scanned in to,W. W. Hagerty Library,2022-08-02,06:59:27
krd70,Kristen Donnell,scanned in to,W. W. Hagerty Library,2022-08-02,08:55:04
mrt89,Miguel Trawick,scanned in to,W. W. Hagerty Library,2022-08-02,12:06:37
eap333,Emmett Payne,scanned in to,W. W. Hagerty Library,2022-08-02,15:14:44
mjk65,Marietta Krajewski,scanned in to,W. W. Hagerty Library,2022-08-02,17:22:41
lmm794,Lucy Meek,scanned in to,W. W. Hagerty Library,2022-08-02,19:37:14
fms526,Frances Shiflet,scanned in to,W. W. Hagerty Library,2022-08-02,22:31:44
def67,Delores Freuden,scanned in to,W. W. Hagerty Library,2022-08-03,01:58:32
deh59,David Herbert,scanned in to,W. W. Hagerty Library,2022-08-03,02:48:37
kcm703,Kelly Milburn,scanned in to,W. W. Hagerty Library,2022-08-03,03:04:05
