Drexel ID,Annual Salary,Date of Birth,Full Name,Job Title,Year Started,Employer,Time Reporting Period,Direct Deposit,Electronic W2 Form,Turbo Tax Option
vac109,110507,9/6/1950,Vincent Anthony Corbin,Payroll Administrator,1978,Drexel University,biweekly,False,False,Included
bjb49,71750,11/21/1953,Benny Jose Bagg,Psychologist,1988,Drexel University,biweekly,False,True,Opt Out
mjd67,71868,7/28/1961,Matthew Jason Ditmars,Financial Aid Officer,1981,Drexel University,semi-monthly,True,False,Included
bat57,61702,2/7/1990,Belinda Arlene Tyler,Software Engineer,2017,Drexel University,semi-monthly,True,True,Included
khm999,110268,7/2/1963,Kenneth Harley Mannino,Adjunct Instructor,1995,Drexel University,semi-monthly,False,False,Opt Out
tww69,91666,6/9/1993,Troy William Wolfrom,Clinician,2016,Drexel University,biweekly,False,True,Included
jfb22,83892,11/13/1959,Jeff Fred Brice,Clinician,1991,Drexel University,semi-monthly,True,False,Included
sff252,46497,6/8/1984,Sean Fred Foster,Technician,2010,Drexel University,semi-monthly,False,False,Included
myl26,84532,12/20/1982,Miriam Yu Lopez,Payroll Administrator,2006,Drexel University,biweekly,True,True,Opt Out
rcw70,94588,9/25/1982,Robert Charles Whittenberg,Clinician,2004,Drexel University,biweekly,True,False,Opt Out
aab854,42283,11/8/1984,Angelica Ann Bayerl,Learning Specialist,2010,Drexel University,semi-monthly,True,True,Included
asb39,61744,2/14/1989,Ann Sandra Bishop,Human Resources,2016,Drexel University,biweekly,True,False,Opt Out
mwg73,74743,8/28/1984,Michael William Gehrmann,Accountant,2010,Drexel University,semi-monthly,True,False,Included
mpa42,40352,8/23/1988,Mary Patricia Alcala,Event Services Specialist,2009,Drexel University,semi-monthly,True,True,Opt Out
lcn293,101942,11/26/1980,Lawrence Charles Nemerofsky,Professor,2010,Drexel University,semi-monthly,True,False,Opt Out
lkg337,57188,1/20/1961,Lori Kelly Gritton,Administrative Coordinator,1997,Drexel University,semi-monthly,False,True,Opt Out
sdf41,35422,10/6/1985,Stephanie Deloris Finch,Science Librarian,2010,Drexel University,semi-monthly,True,False,Opt Out
rsg48,108296,10/6/1967,Robert Steve Goodermote,Clinician,2002,Drexel University,semi-monthly,False,True,Included
jcr546,135677,2/17/1984,Jessica Charlotte Rickett,Program Director,2011,Drexel University,semi-monthly,False,False,Included
sdp85,109784,3/24/1992,Sophia Doris Peterson,Dean,2015,Drexel University,semi-monthly,False,True,Included
ksw73,30478,4/17/1959,Krystal Stephanie Williams,Public Safety Officer,1987,Drexel University,semi-monthly,False,False,Opt Out
jrl91,111781,5/1/1987,John Robert Leonard,Senior Advisor,2007,Drexel University,semi-monthly,True,True,Opt Out
cjr45,58006,9/14/1964,Charlotte Julia Robertson,Research Coordinator,1986,Drexel University,biweekly,False,True,Opt Out
scj26,107792,2/2/1985,Shari Carolyn Johnson,Senior Advisor,2012,Drexel University,biweekly,False,True,Opt Out
bjh34,57734,8/19/1971,Brandy Joey Howard,Designer,1999,Drexel University,semi-monthly,False,True,Opt Out
cao15,190769,3/22/1994,Carrie Anastasia Oakman,Program Director,2021,Drexel University,biweekly,False,True,Opt Out
jsg74,71157,9/18/1995,Joy Sandy Giles,Academic Advisor,2021,Drexel University,biweekly,True,True,Included
lbs194,39671,5/27/1967,Lacey Barbara Serbus,Event Services Specialist,1991,Drexel University,semi-monthly,False,True,Included
mwa786,100783,5/12/1962,Mark Walter Alarcon,Clinician,2001,Drexel University,semi-monthly,False,False,Included
rwm65,112316,3/5/1983,Reynaldo William Milo,Payroll Administrator,2008,Drexel University,semi-monthly,True,False,Opt Out
gcg73,107642,10/26/1961,Gladys Carrie Godfrey,Professor,1982,Drexel University,semi-monthly,False,False,Included
mfi41,99724,9/5/1994,Michael Frank Irons,Dean,2014,Drexel University,biweekly,True,False,Included
sbl27,43397,8/23/1954,Sharon Barbara Larkin,Public Safety Officer,1975,Drexel University,biweekly,True,False,Included
gfs214,35320,11/1/1982,Gerald Frank Spasiano,Reference Librarian,2005,Drexel University,semi-monthly,False,False,Included
jjh54,102612,2/12/1987,John James Hughes,Professor,2010,Drexel University,biweekly,True,True,Opt Out
neh97,71830,4/12/1995,Natasha Elizabeth Hernandez,Administrative Coordinator,2018,Drexel University,semi-monthly,False,False,Opt Out
rjm24,74471,11/4/1975,Ruth Joann Munoz,Human Resources,1995,Drexel University,biweekly,False,False,Included
pmk675,70785,5/15/1983,Penny Margret Keller,Human Resources,2003,Drexel University,biweekly,False,True,Included
kjd81,90187,2/11/1972,Katie Jodi Dilks,Clinician,1993,Drexel University,semi-monthly,True,False,Included
rll812,126012,5/3/1960,Richard Larry Larsen,Program Director,1989,Drexel University,semi-monthly,False,False,Included
chg98,82004,4/12/1984,Christopher Harry Gil,Adjunct Instructor,2008,Drexel University,biweekly,False,True,Included
mjh21,56582,11/14/1960,Max Jeffery Hochstatter,Administrative Coordinator,1989,Drexel University,semi-monthly,True,True,Opt Out
rrp388,83520,10/3/1972,Roderick Robert Partin,Payroll Administrator,2009,Drexel University,biweekly,False,True,Opt Out
rjb23,56602,7/24/1960,Ralph Jonathan Burbridge,Systems Analyst,1984,Drexel University,semi-monthly,False,True,Included
hmi96,31655,4/16/1956,Herbert Michael Ingram,Learning Specialist,1982,Drexel University,biweekly,True,False,Opt Out
mbh35,99106,9/22/1985,Melissa Bessie Harne,Dean,2007,Drexel University,semi-monthly,False,True,Opt Out
jap56,45257,8/13/1959,Jose Alvin Prado,Science Librarian,1986,Drexel University,biweekly,False,True,Included
rrs84,56724,7/7/1979,Robert Ronald Snow,Assistant Professor,2006,Drexel University,biweekly,False,True,Included
kpf684,82225,7/26/1965,Karen Paige Farnsworth,Clinician,1992,Drexel University,biweekly,False,False,Opt Out
cjd54,39103,9/1/1970,Crystal Joyce Dempster,Science Librarian,2002,Drexel University,semi-monthly,True,True,Included
rms14,109290,6/13/1961,Ray Michael Simpson,Program Coordinator,1998,Drexel University,semi-monthly,True,True,Opt Out
avc69,28332,4/26/1975,Alice Victoria Carter,Receptionist/Scheduler,2015,Drexel University,biweekly,True,False,Opt Out
aww24,45765,8/6/1994,Antonio Will White,Event Services Specialist,2020,Drexel University,biweekly,False,True,Included
sbp77,46124,5/12/1963,Shirley Beth Paige,Event Services Specialist,1984,Drexel University,semi-monthly,False,False,Opt Out
mac81,88252,2/3/1953,Marilyn Amanda Coulombe,Program Coordinator,1975,Drexel University,semi-monthly,False,True,Included
alb55,110000,10/27/1993,Abigail Laura Bueter,Senior Advisor,2017,Drexel University,biweekly,True,True,Included
pks49,99243,5/7/1985,Patricia Kristin Schafer,Payroll Administrator,2011,Drexel University,biweekly,True,True,Included
sab61,74741,11/24/1957,Samuel Austin Bateman,Financial Aid Officer,1981,Drexel University,semi-monthly,False,True,Opt Out
ddb398,65878,11/4/1987,David Daniel Bible,Systems Analyst,2014,Drexel University,semi-monthly,False,True,Opt Out
ast33,35444,6/4/1968,Andrea Shiela Torres,Public Safety Officer,1999,Drexel University,semi-monthly,False,True,Included
tca88,67960,5/19/1985,Terry Christopher Alvarez,Psychologist,2012,Drexel University,biweekly,True,False,Included
rbj78,55772,12/9/1964,Ruth Betty James,Assistant Professor,1985,Drexel University,biweekly,False,True,Included
jda60,45313,8/11/1991,Jeremy Douglas Asbury,Technician,2012,Drexel University,biweekly,False,False,Opt Out
dkw43,54744,3/27/1993,Donna Kimberly Welch,Academic Advisor,2015,Drexel University,biweekly,False,True,Included
mpr16,44470,10/8/1983,Matthew Philip Roney,Reference Librarian,2008,Drexel University,semi-monthly,False,True,Opt Out
mms75,97656,8/22/1977,Mary Margie Slater,Program Coordinator,1998,Drexel University,semi-monthly,False,True,Opt Out
emh26,84466,2/10/1964,Emily Madeline Herring,Research Manager,2001,Drexel University,semi-monthly,False,False,Opt Out
npk91,66214,3/22/1989,Nancy Patricia King,Software Engineer,2009,Drexel University,biweekly,False,False,Opt Out
clb14,57473,11/11/1992,Cecilia Lillian Bailey,Research Coordinator,2013,Drexel University,semi-monthly,True,False,Included
bey89,92532,4/4/1955,Bobbie Ethel Young,Professor,1980,Drexel University,biweekly,True,True,Included
kmb781,101459,7/21/1950,Kathleen Mary Bennett,Payroll Administrator,1984,Drexel University,semi-monthly,False,False,Included
aag601,63749,9/3/1959,Amy Ann Garcia,Psychologist,1989,Drexel University,biweekly,True,False,Opt Out
mcs51,74456,2/5/1956,Michael Curtis Singh,Systems Analyst,1983,Drexel University,semi-monthly,True,True,Included
mda335,55625,10/24/1984,Madonna Dolores Auckerman,Academic Advisor,2009,Drexel University,semi-monthly,False,True,Included
chl58,85447,10/2/1963,Charles Harry Lincoln,Program Coordinator,2000,Drexel University,biweekly,True,False,Included
jns48,56740,10/19/1953,Jason Nelson Smothers,Accountant,1989,Drexel University,biweekly,False,True,Opt Out
eap52,96649,11/5/1989,Evelyn Anne Palmer,Professor,2015,Drexel University,biweekly,False,False,Opt Out
dcc39,32539,4/27/1984,Danielle Colleen Craven,Receptionist/Scheduler,2011,Drexel University,biweekly,True,False,Opt Out
smh35,86890,5/17/1967,Stacey Michael Hawkins,Senior Advisor,1997,Drexel University,semi-monthly,False,True,Included
cfp143,105881,11/19/1985,Charles Frank Platner,Research Manager,2012,Drexel University,biweekly,True,False,Opt Out
fjr17,94659,1/2/1989,Frances Jami Ritter,Payroll Administrator,2016,Drexel University,biweekly,True,False,Opt Out
rmw90,105874,10/4/1963,Robin Marie Weaver,Program Coordinator,1999,Drexel University,semi-monthly,True,False,Included
pjg42,44979,12/24/1992,Paul Jose Gomez,Receptionist/Scheduler,2017,Drexel University,biweekly,False,False,Opt Out
brp75,83843,6/21/1991,Billy Raymond Pioske,Dean,2017,Drexel University,biweekly,False,True,Opt Out
dpm99,106826,6/11/1953,Duane Phillip Mcalister,Adjunct Instructor,1979,Drexel University,biweekly,True,True,Opt Out
rjp122,58112,3/12/1968,Randall Jose Payne,Drexel Central Coordinator,1992,Drexel University,semi-monthly,True,False,Opt Out
jmv35,96808,2/25/1995,Jack Michael Valsin,Clinician,2016,Drexel University,biweekly,True,True,Included
tjw35,62232,4/14/1976,Tracy Judy Walker,Drexel Central Coordinator,2009,Drexel University,biweekly,False,False,Opt Out
sls83,93165,9/6/1988,Shu Lindsay Seay,Clinician,2012,Drexel University,semi-monthly,False,False,Opt Out
slc28,70731,3/20/1980,Sonia Lisa Chambers,Drexel Central Coordinator,2002,Drexel University,semi-monthly,False,False,Opt Out
cys46,61352,9/24/1956,Carol Yvonne Sherman,Talent Acquistion Consultant,1990,Drexel University,biweekly,True,False,Opt Out
cec40,27969,7/28/1990,Catrina Edith Celestine,Event Services Specialist,2016,Drexel University,semi-monthly,False,True,Included
aja31,59661,5/9/1959,Audrey Jennie Ansari,Drexel Central Coordinator,1981,Drexel University,biweekly,False,False,Opt Out
eam24,66613,6/22/1973,Esther Alice Marian,Assistant Professor,2005,Drexel University,semi-monthly,True,True,Opt Out
ejt55,27501,10/3/1963,Elana Jennifer Thomson,Science Librarian,2002,Drexel University,semi-monthly,True,False,Opt Out
nao35,85507,9/3/1978,Natalie Amelia Olson,Adjunct Instructor,2010,Drexel University,biweekly,True,False,Opt Out
mjg82,39609,6/10/1992,Mable Jennifer Grant,Public Safety Officer,2017,Drexel University,semi-monthly,True,False,Included
ddw15,70839,5/4/1965,David Dane Williams,Drexel Central Coordinator,2002,Drexel University,biweekly,True,True,Opt Out
adh974,105564,8/7/1990,Angelina Donna Hooks,Dean,2015,Drexel University,semi-monthly,False,False,Opt Out
jag72,47312,7/26/1961,Joan Anna Graham,Technician,1995,Drexel University,semi-monthly,True,True,Opt Out
mst38,40378,12/28/1979,Marissa Sharon Thompson,Technician,2018,Drexel University,biweekly,False,True,Included
cgs65,72763,4/17/1978,Charles George Sasaki,Accountant,2013,Drexel University,biweekly,True,False,Included
tgh16,102236,7/25/1959,Thomas Genaro Herring,Finance Coordinator,1990,Drexel University,semi-monthly,False,False,Opt Out
jar36,65678,2/27/1985,Joel Alfonso Roberts,Administrative Coordinator,2012,Drexel University,biweekly,True,False,Included
ejf20,43635,5/10/1975,Edward James Foster,Reference Librarian,2011,Drexel University,semi-monthly,False,True,Opt Out
scm80,59496,2/12/1980,Scott Christopher Mclaughlin,Administrative Coordinator,2001,Drexel University,biweekly,True,False,Opt Out
deb935,98984,6/26/1973,Dennis Edward Braswell,Professor,2012,Drexel University,biweekly,True,True,Included
drf805,130655,8/8/1971,Dana Robert Fairley,Deputy Director,2010,Drexel University,semi-monthly,False,False,Included
ell35,74022,10/4/1959,Eddie Leonard Lang,Accountant,1991,Drexel University,semi-monthly,True,False,Included
cdc28,111049,9/20/1966,Catherine Dora Causey,Program Coordinator,1991,Drexel University,biweekly,False,False,Included
lpc88,38012,7/10/1988,Leslie Patricia Chee,Janitor,2010,Drexel University,semi-monthly,False,False,Opt Out
jvb22,58174,2/23/1960,James Vincent Barrett,Financial Aid Officer,1992,Drexel University,semi-monthly,True,False,Included
dlg285,142917,12/27/1961,Dottie Ludivina Greenberg,Program Director,2001,Drexel University,biweekly,True,True,Opt Out
kal867,32876,12/4/1959,Kevin Arturo Lutes,Event Services Specialist,1981,Drexel University,semi-monthly,False,False,Included
raj384,104027,6/9/1964,Rachelle Alicia Jackson,Payroll Administrator,1997,Drexel University,semi-monthly,True,False,Opt Out
ide806,29434,4/24/1975,Ivan Derrick Erickson,Receptionist/Scheduler,2000,Drexel University,semi-monthly,False,False,Opt Out
bmf594,71092,6/2/1986,Brian Michael Florence,Academic Advisor,2009,Drexel University,biweekly,False,True,Opt Out
cpg96,72533,12/26/1950,Crystal Patrice Gutierrez,Assistant Professor,1973,Drexel University,biweekly,False,False,Included
jwd32,103812,6/4/1995,John William Doyle,Finance Coordinator,2018,Drexel University,biweekly,True,True,Opt Out
car55,58572,10/21/1987,Craig Alexis Romero,Drexel Central Coordinator,2014,Drexel University,biweekly,False,False,Opt Out
jam856,40735,12/22/1991,Jill Angie Mahaffey,Reference Librarian,2016,Drexel University,semi-monthly,False,False,Included
cma91,42639,1/18/1959,Cynthia Molly Anderson,Receptionist/Scheduler,1979,Drexel University,semi-monthly,False,True,Included
sbm135,83739,12/5/1994,Samuel Bradley Maher,Research Manager,2015,Drexel University,semi-monthly,False,False,Included
cac20,87132,3/19/1975,Christina Alma Cash,Dean,2002,Drexel University,biweekly,False,False,Included
sdr94,53810,11/27/1991,Sena Darline Reynolds,Accountant,2014,Drexel University,biweekly,True,True,Opt Out
tmr42,108719,7/20/1976,Theresa Mary Robison,Program Coordinator,1996,Drexel University,semi-monthly,False,False,Opt Out
hgo19,93587,9/11/1982,Hector George Obryon,Research Professor,2007,Drexel University,semi-monthly,True,False,Opt Out
mtb674,98319,7/14/1992,Michael Terry Brinkman,Finance Coordinator,2014,Drexel University,semi-monthly,True,True,Opt Out
kcu47,159762,12/15/1951,Kathleen Cathy Uriarte,Program Director,1972,Drexel University,semi-monthly,True,False,Opt Out
dro56,66631,5/19/1972,Donna Rosemary Oliver,Software Engineer,2004,Drexel University,biweekly,True,False,Opt Out
lsz642,66740,1/2/1956,Leslie Susan Zack,Research Coordinator,1991,Drexel University,biweekly,True,False,Opt Out
ang31,70359,6/20/1986,Arthur Nicholas Gardner,Financial Aid Officer,2009,Drexel University,biweekly,True,True,Included
jcd12,65239,1/18/1974,Jimmie Charles Dowdy,Research Coordinator,1997,Drexel University,semi-monthly,True,False,Included
jws97,88008,6/22/1990,Jack William Strickland,Finance Coordinator,2012,Drexel University,biweekly,True,False,Included
mrb664,59735,6/27/1982,Mary Rebecca Byfield,Accountant,2002,Drexel University,biweekly,True,False,Included
ajg93,112630,4/4/1980,Antonio James Goode,Clinician,2013,Drexel University,semi-monthly,False,True,Opt Out
mmj63,90869,10/2/1994,Michael Michael Jones,Research Manager,2019,Drexel University,semi-monthly,False,False,Opt Out
rbl12,87531,6/27/1969,Robert Brett Lawson,Program Coordinator,2004,Drexel University,biweekly,True,True,Opt Out
nsw183,83901,12/22/1964,Nadine Shirley Wilson,Finance Coordinator,1987,Drexel University,semi-monthly,True,False,Opt Out
stm239,86805,2/28/1995,Stephanie Tracey Morales,Finance Coordinator,2016,Drexel University,semi-monthly,False,True,Included
rrp506,71078,7/24/1988,Rickie Robert Pounds,Talent Acquistion Consultant,2012,Drexel University,semi-monthly,True,False,Included
rja54,101229,9/7/1956,Robert Johnnie Anderson,Program Coordinator,1991,Drexel University,biweekly,True,True,Included
mlp94,87023,4/4/1967,Maureen Lisa Pearson,Clinician,2002,Drexel University,biweekly,True,False,Opt Out
lar145,71393,8/11/1989,Laura Adriene Reed,Drexel Central Coordinator,2014,Drexel University,semi-monthly,False,True,Opt Out
scg92,94684,11/11/1961,Stacie Celeste Guillory,Research Manager,1986,Drexel University,semi-monthly,True,True,Included
hth332,48441,3/13/1969,Hubert Thomas Hughes,Public Safety Officer,1999,Drexel University,semi-monthly,False,True,Opt Out
drz83,33675,9/1/1991,Dustin Robert Zepeda,Reference Librarian,2015,Drexel University,biweekly,True,False,Included
gds41,73486,6/1/1959,Grant Donald Smith,Administrative Coordinator,1988,Drexel University,biweekly,True,False,Opt Out
ara79,36274,12/23/1955,Amy Renee Allen,Public Safety Officer,1990,Drexel University,biweekly,True,True,Included
gdm32,100347,7/10/1956,Glenn Doug Myers,Research Professor,1988,Drexel University,semi-monthly,True,False,Opt Out
enh48,47385,3/9/1994,Ethan Norris Howard,Science Librarian,2018,Drexel University,biweekly,False,True,Opt Out
ljl77,107090,6/24/1955,Lisa Jamie Link,Dean,1977,Drexel University,semi-monthly,True,False,Included
trs57,107715,10/1/1962,Theron Roosevelt Smith,Research Professor,1994,Drexel University,semi-monthly,False,False,Opt Out
awb16,112437,12/25/1961,Anthony William Breen,Payroll Administrator,1990,Drexel University,semi-monthly,False,True,Included
mlc22,88268,1/8/1954,Michael Louis Chalifoux,Clinician,1994,Drexel University,semi-monthly,False,True,Opt Out
trr20,68170,5/23/1993,Tara Robyn Ridgway,Research Coordinator,2014,Drexel University,biweekly,True,False,Opt Out
mlh39,32243,11/11/1968,Michelle Linda Howard,Janitor,1998,Drexel University,semi-monthly,True,False,Included
rkh23,60967,6/3/1955,Rachael Karen Hultgren,Human Resources,1980,Drexel University,biweekly,True,True,Included
rsm648,32041,11/22/1993,Ryan Seth Matthews,Receptionist/Scheduler,2014,Drexel University,semi-monthly,True,False,Opt Out
cjb545,99234,6/20/1973,Cedric Jared Boden,Payroll Administrator,2007,Drexel University,semi-monthly,False,True,Opt Out
bdm34,60813,2/25/1995,Betty Doris Mcdonough,Designer,2018,Drexel University,semi-monthly,False,False,Opt Out
tsm55,84432,6/17/1951,Timothy Stephan Mcfadden,Payroll Administrator,1981,Drexel University,biweekly,False,False,Included
wrj75,31760,7/27/1983,Wilson Russell Jackson,Reference Librarian,2007,Drexel University,semi-monthly,False,True,Included
djf44,90514,11/19/1954,Drew Jonathan Foster,Professor,1978,Drexel University,biweekly,True,True,Opt Out
ejm38,39623,4/12/1957,Emilio Jerome Marshall,Janitor,1993,Drexel University,semi-monthly,False,False,Included
gsp432,55006,11/5/1988,Gilberto Steven Peavler,Systems Analyst,2012,Drexel University,semi-monthly,True,False,Opt Out
lkt93,71840,4/18/1973,Linwood Kirk Tirado,Research Coordinator,1995,Drexel University,biweekly,False,False,Opt Out
rmm14,87457,1/27/1973,Ralph Michael Michaels,Program Coordinator,2004,Drexel University,semi-monthly,True,False,Included
etf54,39887,1/8/1959,Edward Toby Fowler,Reference Librarian,1995,Drexel University,semi-monthly,True,True,Opt Out
jcb69,99761,10/25/1960,Jan Caroline Beiler,Finance Coordinator,1984,Drexel University,biweekly,False,False,Included
bjt41,95035,5/23/1987,Brian Joseph Tritz,Adjunct Instructor,2012,Drexel University,biweekly,True,False,Opt Out
lws87,71520,7/3/1978,Larry Willie Starrs,Research Coordinator,2006,Drexel University,biweekly,True,False,Opt Out
bar58,108956,3/25/1960,Brenda Anastasia Reiland,Research Manager,1981,Drexel University,semi-monthly,True,True,Included
inp726,42358,12/25/1984,Imogene Norma Perez,Science Librarian,2004,Drexel University,biweekly,True,False,Included
lsw78,106969,5/7/1980,Laura Susie Wilhoite,Payroll Administrator,2018,Drexel University,semi-monthly,True,False,Opt Out
kvr60,93727,7/20/1991,Kenneth Valentine Ramos,Clinician,2013,Drexel University,semi-monthly,True,True,Opt Out
hfc342,86738,8/14/1952,Hector Fred Clark,Payroll Administrator,1991,Drexel University,biweekly,True,True,Included
mrc46,91114,12/19/1963,Mitchell Roberto Chan,Clinician,1984,Drexel University,semi-monthly,True,True,Opt Out
pbd21,54254,1/16/1961,Patricia Billie Delay,Talent Acquistion Consultant,1981,Drexel University,semi-monthly,False,False,Opt Out
kjw41,93167,8/3/1956,Kenneth James Waters,Dean,1985,Drexel University,semi-monthly,True,False,Opt Out
ejb38,109795,2/25/1967,Edmund Jesse Bruch,Professor,1990,Drexel University,semi-monthly,False,False,Opt Out
cjl20,67659,11/5/1990,Charles Josue Landfried,Administrative Coordinator,2014,Drexel University,semi-monthly,True,True,Included
jeb18,29301,2/17/1992,Jonathan Eric Baran,Learning Specialist,2014,Drexel University,biweekly,False,False,Included
ptn38,55928,10/13/1983,Paula Taylor Nelson,Software Engineer,2003,Drexel University,semi-monthly,True,False,Opt Out
dda19,94070,6/23/1962,Don Damien Anderson,Research Professor,1993,Drexel University,semi-monthly,True,True,Opt Out
mbb11,111230,7/12/1974,Maria Barbara Baker,Clinician,1997,Drexel University,biweekly,True,True,Opt Out
mmg56,109498,6/14/1956,Mary Maria Gunn,Program Coordinator,1977,Drexel University,semi-monthly,False,False,Opt Out
jfr23,166314,11/6/1961,Judy Frances Redmond,Executive Director,1993,Drexel University,semi-monthly,False,False,Opt Out
wnk39,63651,10/12/1967,Wanda Nancy Klein,Systems Analyst,2006,Drexel University,biweekly,False,True,Opt Out
klk45,69238,5/24/1976,Kenneth Lee Koewler,Academic Advisor,1998,Drexel University,biweekly,False,False,Included
dmm175,97792,1/21/1973,Dorothy Madeline Murrietta,Dean,1995,Drexel University,biweekly,False,True,Opt Out
jbc72,99702,1/7/1991,Jessica Bobby Case,Dean,2016,Drexel University,semi-monthly,True,False,Opt Out
hnd466,57425,5/25/1974,Helen Nancy Davis,Academic Advisor,1997,Drexel University,biweekly,True,False,Opt Out
cop89,105375,9/28/1990,Charles Oliver Palmer,Program Coordinator,2012,Drexel University,biweekly,False,True,Opt Out
mjr67,57888,4/9/1963,Mora Jennifer Ragan,Accountant,1999,Drexel University,biweekly,True,False,Opt Out
mcg80,40107,11/10/1983,Michele Charlotte Gaydosh,Janitor,2006,Drexel University,semi-monthly,False,False,Included
hrc50,107590,7/16/1956,Harry Richard Choi,Adjunct Instructor,1983,Drexel University,semi-monthly,False,True,Opt Out
bjw35,91225,11/19/1987,Bertha Joyce Waltz,Adjunct Instructor,2009,Drexel University,semi-monthly,True,True,Opt Out
tjg273,187294,7/1/1960,Timothy Jeff Grant,Deputy Director,1993,Drexel University,semi-monthly,False,False,Opt Out
tjw83,88159,6/18/1990,Trevor James Webb,Finance Coordinator,2016,Drexel University,semi-monthly,False,True,Opt Out
lss899,96320,5/13/1992,Ladonna Sheila Sherrill,Payroll Administrator,2019,Drexel University,biweekly,True,True,Included
crt90,35563,8/14/1983,Cameron Raymond Tracy,Janitor,2008,Drexel University,semi-monthly,True,True,Opt Out
ttg83,139080,5/21/1974,Thomas Theodore Gumina,Executive Director,2006,Drexel University,biweekly,True,True,Opt Out
vrw95,44134,9/3/1952,Virginia Rachel Williams,Public Safety Officer,1989,Drexel University,semi-monthly,False,True,Included
rdr17,34985,4/14/1986,Ronald Denny Rowley,Technician,2013,Drexel University,biweekly,True,True,Included
bbs34,97505,9/18/1978,Beatrice Barbara Shappell,Senior Advisor,2015,Drexel University,semi-monthly,False,False,Included
rrr73,88973,12/5/1969,Ruth Ruth Reed,Professor,1995,Drexel University,semi-monthly,True,False,Opt Out
tww45,37393,5/20/1995,Terrance Walter Whisby,Reference Librarian,2016,Drexel University,biweekly,True,True,Opt Out
nlp22,91206,8/13/1989,Nicholas Larry Parraga,Adjunct Instructor,2011,Drexel University,biweekly,True,True,Opt Out
emp521,61543,11/3/1975,Elizabeth May Patella,Talent Acquistion Consultant,2000,Drexel University,biweekly,False,False,Opt Out
rjm59,54012,4/10/1975,Rosalba Jeanne Melendez,Psychologist,2009,Drexel University,semi-monthly,True,False,Opt Out
agb301,66287,8/18/1966,Adrian Grady Braithwaite,Academic Advisor,1986,Drexel University,semi-monthly,False,True,Opt Out
npy326,101706,8/23/1995,Nicholas Phillip Yoder,Clinician,2019,Drexel University,semi-monthly,True,True,Opt Out
rta62,48387,1/4/1977,Rafael Thomas Atkins,Janitor,2011,Drexel University,biweekly,True,False,Opt Out
trr87,28578,3/17/1972,Thomas Raymond Robinson,Public Safety Officer,2000,Drexel University,semi-monthly,False,False,Opt Out
mdb21,48867,3/22/1969,Michael Donald Barth,Reference Librarian,2001,Drexel University,biweekly,False,True,Included
cah70,53746,10/1/1964,Charlotte Amber Hickman,Assistant Professor,1993,Drexel University,semi-monthly,False,True,Included
rtn75,43028,8/20/1989,Robert Tomas Newlan,Science Librarian,2015,Drexel University,biweekly,True,True,Included
hbj28,92596,5/13/1970,Heidi Brandy Johnson,Dean,2009,Drexel University,biweekly,False,False,Opt Out
dbs74,100147,5/25/1971,Dan Brendan Sandusky,Research Manager,1993,Drexel University,semi-monthly,True,True,Included
rwm73,94703,3/3/1970,Ray Wayne Martin,Professor,2005,Drexel University,semi-monthly,True,False,Included
mbg56,100332,4/15/1950,Martina Becky Giambra,Payroll Administrator,1985,Drexel University,biweekly,False,False,Included
sjc58,95281,6/12/1990,Scott Jose Comfort,Adjunct Instructor,2017,Drexel University,semi-monthly,False,False,Included
hhe56,170084,1/12/1979,Helen Heidi Evans,Executive Director,2018,Drexel University,semi-monthly,True,False,Opt Out
dwp63,70127,4/23/1953,Donald Walter Perry,Designer,1990,Drexel University,semi-monthly,True,True,Included
jba53,102190,10/17/1995,Julie Beatrice Aguinaldo,Research Professor,2021,Drexel University,biweekly,True,False,Included
chs84,33601,7/2/1968,Crystal Holly Sirmans,Receptionist/Scheduler,1994,Drexel University,biweekly,False,False,Opt Out
jew71,111698,3/14/1961,John Ernest Wengerd,Professor,1982,Drexel University,semi-monthly,True,False,Opt Out
jfn42,65751,1/18/1976,Jason Floyd Nickerson,Research Coordinator,2016,Drexel University,semi-monthly,False,True,Included
rsh29,48548,9/17/1974,Ronald Scott Haywood,Janitor,1997,Drexel University,semi-monthly,False,True,Included
saa55,61464,11/21/1970,Steven Andres Aki,Psychologist,2005,Drexel University,semi-monthly,False,True,Opt Out
pag199,40339,11/27/1990,Pauline Audrey Grant,Event Services Specialist,2013,Drexel University,biweekly,True,True,Opt Out
sba154,42641,10/17/1977,Sara Brittany Adams,Science Librarian,2009,Drexel University,biweekly,True,False,Opt Out
lfm15,96936,12/21/1986,Latoya Florence Maxwell,Research Manager,2007,Drexel University,semi-monthly,False,False,Included
csb91,99974,11/4/1989,Christina Sherry Bond,Professor,2013,Drexel University,biweekly,False,True,Included
ecb98,34999,4/14/1957,Edwina Carletta Behrendt,Technician,1988,Drexel University,biweekly,True,False,Opt Out
rre14,105786,1/21/1955,Richard Richard Evans,Research Manager,1991,Drexel University,biweekly,False,True,Opt Out
mbt71,62198,3/14/1974,Margie Bessie Terry,Human Resources,2007,Drexel University,semi-monthly,False,True,Opt Out
rdo53,108771,9/22/1962,Raymond Derek Olson,Research Professor,2001,Drexel University,biweekly,True,False,Opt Out
jap35,101475,1/14/1950,Jennifer Antonia Perrette,Research Professor,1971,Drexel University,semi-monthly,True,False,Included
kbs71,98182,9/21/1970,Kathy Barbara Siegel,Senior Advisor,2004,Drexel University,biweekly,True,False,Included
