Drexel ID,Annual Salary,Date of Birth,Full Name,Job Title,Year Started,Employer,Time Reporting Period,Direct Deposit,Electronic W2 Form,Turbo Tax Option
tla10,58131,10/19/1967,Tiffany Laurie Abrego,Designer,1997,Drexel University,biweekly,False,False,Opt Out
sal28,64532,4/28/1957,Stephen Albert Lehrke,Designer,1993,Drexel University,semi-monthly,True,False,Opt Out
rwj32,73544,3/24/1989,Richard William Jeanette,Systems Analyst,2011,Drexel University,semi-monthly,False,True,Included
tls75,60000,7/7/1990,Theresa Linda Stackhouse,Psychologist,2016,Drexel University,biweekly,True,False,Opt Out
jgp287,193801,7/17/1960,James Gerald Payne,Deputy Director,2000,Drexel University,semi-monthly,False,False,Opt Out
eee88,112182,3/16/1959,Edward Edward Ewell,Program Coordinator,1987,Drexel University,semi-monthly,False,False,Included
mes908,94286,3/10/1986,Mark Eric Sanchez,Research Professor,2009,Drexel University,biweekly,True,False,Included
sbm862,38571,9/19/1991,Sandra Bonny Messer,Janitor,2018,Drexel University,semi-monthly,True,True,Opt Out
atc853,58704,7/10/1956,Alan Timothy Cockrell,Psychologist,1980,Drexel University,semi-monthly,False,False,Included
udu94,58145,3/2/1981,Ulysses David Upchurch,Systems Analyst,2006,Drexel University,biweekly,True,True,Included
ass41,106010,12/27/1961,April Sally Stelter,Adjunct Instructor,1998,Drexel University,biweekly,True,False,Opt Out
abr456,85007,12/5/1985,Angela Bessie Rohm,Senior Advisor,2006,Drexel University,biweekly,True,False,Included
jno87,36862,2/15/1984,Jill Nicole Orellana,Reference Librarian,2005,Drexel University,semi-monthly,True,True,Opt Out
kmn817,88754,8/2/1978,Kate Monica Neal,Adjunct Instructor,1998,Drexel University,semi-monthly,True,True,Included
rrs27,97905,1/5/1960,Ralph Robert Slater,Research Professor,1993,Drexel University,semi-monthly,False,False,Included
mrg26,29227,6/25/1954,Mark Robert Gascho,Learning Specialist,1974,Drexel University,semi-monthly,False,False,Included
mst70,110232,7/17/1963,Marie Stacy Tanguma,Research Professor,2002,Drexel University,biweekly,False,False,Included
mjm58,68508,10/26/1959,Marjorie Jeri Mclean,Drexel Central Coordinator,1987,Drexel University,semi-monthly,False,True,Included
spv64,96464,2/12/1954,Sherryl Pamela Vogel,Professor,1990,Drexel University,semi-monthly,True,False,Opt Out
slt78,46131,12/3/1966,Scott Louis Turner,Learning Specialist,1994,Drexel University,semi-monthly,True,True,Opt Out
jls314,98708,1/27/1955,June Lucille Smith,Finance Coordinator,1986,Drexel University,biweekly,True,True,Opt Out
rrt634,55011,5/21/1993,Richard Robert Tilman,Financial Aid Officer,2017,Drexel University,semi-monthly,True,True,Opt Out
vls50,74180,3/17/1973,Veronica Linda Seigel,Drexel Central Coordinator,1998,Drexel University,semi-monthly,True,False,Included
lmj465,58186,6/1/1972,Laura Mary Jones,Drexel Central Coordinator,2002,Drexel University,biweekly,True,True,Opt Out
pcr31,104938,11/21/1994,Phillip Clifford Ramos,Adjunct Instructor,2021,Drexel University,biweekly,True,False,Opt Out
fir994,143358,6/15/1967,Fred Israel Rivera,Executive Director,2004,Drexel University,semi-monthly,False,True,Opt Out
lje32,54378,9/2/1970,Luis Joshua Egan,Administrative Coordinator,1994,Drexel University,semi-monthly,False,True,Opt Out
eag48,67367,1/13/1952,Elisa Annie Gregg,Talent Acquistion Consultant,1982,Drexel University,biweekly,False,False,Opt Out
cmh87,101319,1/22/1975,Christine Maria Hoopes,Program Coordinator,1999,Drexel University,biweekly,False,False,Included
mss42,28330,11/28/1968,Michael Steve Storm,Science Librarian,1998,Drexel University,biweekly,False,True,Included
edf34,96142,5/23/1950,Estela Debbie Frasure,Program Coordinator,1982,Drexel University,semi-monthly,False,False,Included
deh77,69779,6/8/1982,Donna Elizabeth Hughes,Accountant,2004,Drexel University,biweekly,False,False,Opt Out
igp50,87922,8/9/1982,Irwin Gordon Petit,Program Coordinator,2008,Drexel University,biweekly,False,False,Included
psc12,55788,5/6/1994,Paul Scottie Caldwell,Designer,2020,Drexel University,biweekly,False,False,Opt Out
dpg678,112102,10/13/1976,Dolores Pauline Guizar,Professor,2006,Drexel University,semi-monthly,False,True,Opt Out
smn29,103592,12/25/1980,Susan Mary Nicholson,Program Coordinator,2019,Drexel University,semi-monthly,False,False,Included
cjw121,70600,1/15/1957,Christopher Jesse Warriner,Financial Aid Officer,1995,Drexel University,biweekly,True,False,Opt Out
cgm15,88386,3/14/1972,Carl Glenn Mcdaniel,Adjunct Instructor,2004,Drexel University,biweekly,False,True,Opt Out
arb23,104681,7/12/1987,Annie Rasheeda Brown,Payroll Administrator,2012,Drexel University,biweekly,True,False,Included
djp89,47982,5/2/1968,Daniel John Pendarvis,Janitor,1991,Drexel University,semi-monthly,False,False,Included
fld54,29703,8/1/1976,Frank Louie Davis,Reference Librarian,2008,Drexel University,biweekly,False,True,Opt Out
wao63,67752,11/17/1994,Wade Arthur Oneil,Drexel Central Coordinator,2020,Drexel University,biweekly,True,False,Opt Out
lcs27,64690,12/24/1968,Louis Chadwick Sims,Accountant,2003,Drexel University,semi-monthly,False,True,Opt Out
bmu48,54082,12/13/1956,Bruce Melvin Usry,Systems Analyst,1996,Drexel University,biweekly,True,False,Included
ejb559,58756,12/7/1989,Edward John Barnoski,Software Engineer,2014,Drexel University,biweekly,True,True,Included
bpd665,66605,12/24/1972,Bruce Patrick Dufilho,Talent Acquistion Consultant,1993,Drexel University,biweekly,True,False,Included
sbw66,74958,9/28/1961,Sylvia Barbara Windsor,Human Resources,1988,Drexel University,semi-monthly,True,True,Opt Out
jmn618,56472,3/27/1962,June Martha Nance,Designer,1998,Drexel University,semi-monthly,True,False,Included
nas85,88236,7/22/1972,Norma Aurea Stanton,Clinician,1995,Drexel University,biweekly,False,True,Opt Out
tcz20,105605,12/20/1973,Terry Colin Zimmerman,Clinician,1996,Drexel University,biweekly,True,False,Opt Out
jsk43,54046,9/18/1993,Jennifer Sandra Kraft,Research Coordinator,2020,Drexel University,semi-monthly,False,True,Included
krl60,104450,2/15/1950,Kathleen Rosa Langston,Adjunct Instructor,1982,Drexel University,semi-monthly,False,True,Opt Out
jjf82,62646,3/27/1980,Juan James Fischer,Drexel Central Coordinator,2010,Drexel University,semi-monthly,True,False,Included
fjc84,36389,5/20/1967,Frederick John Cronk,Learning Specialist,1992,Drexel University,semi-monthly,False,True,Included
mat724,90335,3/25/1988,Marlene Ann Thompson,Research Manager,2010,Drexel University,semi-monthly,True,False,Opt Out
jpm52,91468,6/8/1985,Joseph Peter Moore,Adjunct Instructor,2010,Drexel University,semi-monthly,True,False,Opt Out
kte78,105872,1/17/1963,Kay Takisha Edwards,Research Manager,1987,Drexel University,semi-monthly,False,False,Included
rsb48,108366,10/5/1976,Rose Sarah Busch,Research Professor,2016,Drexel University,semi-monthly,False,True,Opt Out
vsa53,108949,12/27/1975,Valerie Stephanie Avila,Clinician,2013,Drexel University,biweekly,True,True,Included
jgo55,86680,11/13/1993,Jeffrey Gerald Overman,Professor,2016,Drexel University,semi-monthly,False,False,Opt Out
dac64,74238,8/17/1970,David Adam Cass,Financial Aid Officer,2008,Drexel University,biweekly,True,False,Opt Out
ddj56,42212,11/28/1983,Drew Darrin Joseph,Event Services Specialist,2005,Drexel University,biweekly,False,False,Opt Out
crh88,109620,7/13/1972,Cameron Robert Harvey,Senior Advisor,2007,Drexel University,biweekly,False,True,Included
vrg15,97225,9/10/1961,Vivian Rachel Gorman,Clinician,1988,Drexel University,semi-monthly,False,True,Opt Out
eab254,105496,2/11/1977,Erica Angelita Baker,Payroll Administrator,1999,Drexel University,biweekly,True,False,Included
prc66,104341,5/7/1969,Pamela Rachel Collins,Clinician,1992,Drexel University,biweekly,True,False,Included
jgh41,72589,4/7/1957,Jack Gerald Hansen,Talent Acquistion Consultant,1995,Drexel University,biweekly,False,True,Included
rwn84,43865,1/26/1963,Richard William Nath,Public Safety Officer,1986,Drexel University,semi-monthly,True,True,Opt Out
mag838,73000,2/9/1958,Monica April Grant,Software Engineer,1991,Drexel University,biweekly,True,True,Opt Out
abg12,64243,4/24/1965,Alice Brenda Gingrich,Assistant Professor,1990,Drexel University,biweekly,True,True,Opt Out
lpp21,105563,11/18/1983,Luz Pearl Parker,Program Coordinator,2006,Drexel University,semi-monthly,True,True,Opt Out
wbb756,87160,2/18/1985,William Bob Booth,Research Professor,2008,Drexel University,semi-monthly,True,True,Included
erc39,92699,9/14/1957,Erik Romeo Cahill,Senior Advisor,1990,Drexel University,semi-monthly,True,False,Opt Out
gap40,108412,8/4/1976,Gwendolyn Angela Poque,Program Coordinator,2013,Drexel University,biweekly,False,True,Opt Out
jsl373,32335,4/26/1986,Joseph Sonny Lickliter,Learning Specialist,2010,Drexel University,semi-monthly,False,True,Opt Out
mrn68,56675,6/27/1960,Michael Robert Nicholson,Accountant,1986,Drexel University,semi-monthly,False,False,Opt Out
trl90,93541,3/6/1987,Timothy Ronald Lane,Professor,2010,Drexel University,biweekly,True,True,Included
csp85,92061,5/13/1953,Charles Stephen Pierce,Professor,1977,Drexel University,semi-monthly,False,False,Opt Out
haw12,131179,3/18/1995,Haley Anastasia Wood,Research Director,2015,Drexel University,semi-monthly,False,False,Opt Out
rbb74,29465,1/8/1985,Ruth Brenda Brogan,Janitor,2007,Drexel University,semi-monthly,True,True,Opt Out
cmj48,95257,12/5/1954,Carol Maria Jacobs,Finance Coordinator,1986,Drexel University,biweekly,True,False,Opt Out
mdk42,106058,2/22/1994,Michael Dominic Kipping,Adjunct Instructor,2018,Drexel University,semi-monthly,False,False,Included
tbc57,108764,10/7/1964,Timothy Bernie Capulong,Finance Coordinator,1990,Drexel University,semi-monthly,True,False,Opt Out
pch98,42535,7/22/1995,Patricia Crystal Hedgpeth,Receptionist/Scheduler,2021,Drexel University,semi-monthly,False,True,Opt Out
eba97,87355,10/28/1968,Edward Bruce Altobell,Adjunct Instructor,2002,Drexel University,biweekly,True,True,Opt Out
trd40,29318,11/21/1978,Thomas Russell Dee,Reference Librarian,2012,Drexel University,biweekly,False,True,Opt Out
jcr28,65647,11/14/1963,Jose Curtis Rentas,Academic Advisor,1992,Drexel University,biweekly,False,False,Opt Out
ars68,112550,7/3/1995,Alvin Reginald Sinkler,Research Manager,2020,Drexel University,biweekly,False,True,Opt Out
ktk51,103470,2/27/1959,Kenny Thomas Kane,Clinician,1996,Drexel University,biweekly,False,True,Opt Out
dts41,104008,1/4/1963,Donna Toi Spicer,Professor,1986,Drexel University,biweekly,True,True,Included
drw53,70851,7/8/1952,Delois Robin Wang,Administrative Coordinator,1985,Drexel University,biweekly,True,False,Opt Out
gmt31,83902,6/2/1981,Gloria Mary Thompson,Research Manager,2006,Drexel University,biweekly,True,True,Included
crr14,98773,3/12/1972,Craig Roy Ragin,Senior Advisor,2003,Drexel University,semi-monthly,False,False,Opt Out
lmb13,106340,12/6/1962,Larry Michael Baker,Adjunct Instructor,1994,Drexel University,biweekly,False,True,Opt Out
ijr52,71253,8/26/1989,Ignacio James Reyna,Research Coordinator,2011,Drexel University,semi-monthly,True,True,Included
hjo42,105426,5/24/1968,Harold Jeremy Odum,Senior Advisor,1992,Drexel University,semi-monthly,False,True,Opt Out
frt595,67513,12/4/1970,Frank Ricky Turton,Psychologist,2008,Drexel University,semi-monthly,True,False,Opt Out
jcr40,96742,1/24/1961,James Cliff Richter,Program Coordinator,1998,Drexel University,biweekly,True,False,Included
dmr90,98109,4/26/1982,Don Morgan Randall,Payroll Administrator,2002,Drexel University,biweekly,True,True,Opt Out
jsp91,41146,1/15/1966,Julie Susan Phung,Janitor,1998,Drexel University,biweekly,False,False,Included
rmg24,31148,11/3/1970,Rebecca Marion Gately,Technician,2010,Drexel University,semi-monthly,False,True,Included
kfa56,104463,6/22/1974,Kenneth Florencio Albanese,Adjunct Instructor,2006,Drexel University,semi-monthly,False,False,Opt Out
rmv20,106688,11/21/1985,Roy Michael Varner,Research Manager,2012,Drexel University,semi-monthly,True,False,Included
dcs65,31509,10/19/1987,Darby Carolyn Sturm,Technician,2008,Drexel University,biweekly,True,True,Included
eds73,90726,12/10/1950,Elizabeth Denise Salais,Finance Coordinator,1990,Drexel University,semi-monthly,False,True,Opt Out
ptc189,87419,4/15/1960,Perry Timothy Clayton,Research Professor,1985,Drexel University,biweekly,True,True,Opt Out
rfs53,94696,1/24/1986,Rodney Fredrick Sanders,Research Professor,2007,Drexel University,semi-monthly,False,False,Included
bmk18,94890,12/10/1969,Bobbie Maryann Kuo,Program Coordinator,2001,Drexel University,semi-monthly,True,True,Included
kgw51,86165,12/6/1988,Kelley Gloria Wilmore,Senior Advisor,2013,Drexel University,biweekly,True,True,Opt Out
kjl69,34119,5/17/1959,Kevin James Lebeau,Janitor,1980,Drexel University,semi-monthly,False,True,Opt Out
jts43,85184,7/6/1962,Joshua Tommy Sullinger,Senior Advisor,1995,Drexel University,semi-monthly,False,False,Opt Out
mjb53,145975,4/2/1975,Mariana Jennifer Becker,Program Director,2012,Drexel University,biweekly,False,False,Opt Out
kgb11,86288,11/16/1987,Kimberly Gladys Burger,Research Manager,2009,Drexel University,biweekly,False,False,Included
ltm60,101967,11/4/1960,Luis Tom Motley,Payroll Administrator,1988,Drexel University,biweekly,False,True,Opt Out
stm63,100475,5/8/1957,Sharon Tina Myers,Payroll Administrator,1989,Drexel University,semi-monthly,False,False,Opt Out
cdp97,37049,1/18/1995,Claudia Dorothy Perry,Reference Librarian,2020,Drexel University,semi-monthly,True,False,Opt Out
cjw45,44208,6/19/1975,Cynthia Josefina Webber,Science Librarian,2005,Drexel University,semi-monthly,True,True,Opt Out
jms11,111665,8/18/1988,Jean Melissa Snow,Adjunct Instructor,2011,Drexel University,biweekly,False,True,Included
ces58,93161,6/18/1981,Christopher Eugene Simmons,Adjunct Instructor,2004,Drexel University,semi-monthly,True,False,Included
tkw61,73213,2/18/1953,Tracy Kathryn Williams,Assistant Professor,1976,Drexel University,biweekly,False,True,Included
tch20,59268,6/6/1984,Thomas Corey Hills,Assistant Professor,2008,Drexel University,semi-monthly,True,True,Included
kjb466,97490,10/26/1980,Kevin James Benware,Adjunct Instructor,2003,Drexel University,biweekly,False,True,Included
ajk253,28081,5/22/1967,Alfred Jim Knowles,Janitor,2001,Drexel University,semi-monthly,False,False,Included
mrt621,93308,2/28/1966,Mary Rosie Taylor,Clinician,1987,Drexel University,semi-monthly,False,True,Opt Out
jrb896,88104,6/6/1995,Jonathan Randolph Baudino,Finance Coordinator,2016,Drexel University,biweekly,False,False,Included
ilb23,110500,7/28/1965,Inez Lena Broadnax,Research Professor,2003,Drexel University,biweekly,False,True,Opt Out
jjr25,48075,10/21/1953,Joseph James Richard,Learning Specialist,1983,Drexel University,semi-monthly,True,True,Included
tds94,29405,3/8/1989,Thomas Douglas Sloan,Event Services Specialist,2016,Drexel University,semi-monthly,True,False,Included
cmb56,45814,11/11/1982,Catheryn Mary Begay,Receptionist/Scheduler,2004,Drexel University,semi-monthly,False,True,Included
rbs73,154070,5/16/1969,Robert Billy Sylvester,Research Director,2009,Drexel University,semi-monthly,True,False,Opt Out
jrp62,99985,5/10/1964,Jeremiah Ramon Pontbriand,Research Professor,1989,Drexel University,semi-monthly,True,False,Included
dcs24,61735,1/12/1978,Deane Camille Sadler,Psychologist,2010,Drexel University,semi-monthly,True,True,Opt Out
cch53,89078,6/24/1981,Clyde Calvin Hanson,Program Coordinator,2005,Drexel University,biweekly,False,False,Opt Out
adg35,61837,9/2/1967,Amelia Donna Goddard,Financial Aid Officer,1997,Drexel University,semi-monthly,False,True,Opt Out
bjf92,71373,11/5/1969,Betty Jewel Freeze,Psychologist,1996,Drexel University,semi-monthly,False,False,Opt Out
dmp582,68606,4/23/1952,Dorothy Marjorie Patch,Software Engineer,1984,Drexel University,semi-monthly,False,True,Opt Out
drk91,43593,11/17/1952,Donna Ruthe Klein,Technician,1985,Drexel University,semi-monthly,False,True,Opt Out
jah20,110065,7/20/1960,Josephine Alfreda Hazel,Senior Advisor,1992,Drexel University,semi-monthly,False,False,Opt Out
mlw927,44979,6/23/1973,Michele Linda Weldon,Receptionist/Scheduler,2012,Drexel University,biweekly,True,False,Opt Out
mtm75,96376,11/4/1983,Marilyn Tracey Molina,Professor,2005,Drexel University,biweekly,True,True,Opt Out
rim44,62850,1/4/1969,Robin Iris Montalvo,Assistant Professor,2001,Drexel University,biweekly,False,False,Opt Out
cjg31,74624,5/13/1972,Christopher James Graham,Administrative Coordinator,2012,Drexel University,biweekly,False,False,Included
ctl211,59562,5/24/1989,Clifford Timothy Lesueur,Systems Analyst,2011,Drexel University,biweekly,False,True,Opt Out
mdc72,93982,2/3/1987,Matthew Dennis Carter,Finance Coordinator,2008,Drexel University,biweekly,True,False,Included
hfv13,56902,4/15/1977,Harold Fritz Violet,Designer,2000,Drexel University,biweekly,True,True,Included
kcb79,38831,3/28/1985,Kimberley Clarice Beauregard,Janitor,2010,Drexel University,semi-monthly,False,True,Opt Out
les66,105197,5/26/1952,Lauran Elizabeth Schrader,Senior Advisor,1979,Drexel University,semi-monthly,False,False,Opt Out
wen42,88194,5/16/1988,William Eugene Norrod,Program Coordinator,2008,Drexel University,semi-monthly,True,True,Included
vss96,111522,10/19/1968,Vanessa Sharon Saavedra,Payroll Administrator,2003,Drexel University,biweekly,True,False,Opt Out
ccs902,60243,9/16/1977,Charlie Christine Smith,Accountant,1999,Drexel University,biweekly,True,True,Included
dml233,40169,11/15/1966,Dan Marcus London,Janitor,2000,Drexel University,biweekly,False,False,Opt Out
sjh521,104432,4/12/1955,Sheri Janet Hammond,Program Coordinator,1995,Drexel University,biweekly,True,False,Included
ngk36,90586,9/1/1986,Nancy Gloria Kline,Clinician,2006,Drexel University,semi-monthly,True,False,Included
clr88,70492,1/24/1985,Cynthia Lauri Rapp,Assistant Professor,2012,Drexel University,semi-monthly,False,True,Opt Out
tam35,72478,5/11/1978,Tammy Amelia Macquarrie,Human Resources,2010,Drexel University,semi-monthly,False,True,Included
jjd90,90394,2/2/1954,Jose Joel Defir,Research Manager,1977,Drexel University,biweekly,True,False,Included
esb13,101035,5/11/1979,Emma Sarah Burkhart,Research Professor,2000,Drexel University,biweekly,False,False,Opt Out
ckb723,57839,11/21/1958,Craig Kyle Brocato,Psychologist,1997,Drexel University,biweekly,True,True,Included
sgd96,106648,12/6/1987,Steven Gary Dillard,Program Coordinator,2009,Drexel University,semi-monthly,False,True,Opt Out
wsn95,43379,1/9/1990,William Steven Norgaard,Receptionist/Scheduler,2017,Drexel University,biweekly,False,False,Included
jrk61,103129,7/3/1969,Joann Rachel Kirk,Research Manager,2004,Drexel University,biweekly,False,True,Included
asc69,43813,5/21/1986,Anna Sonja Cummings,Reference Librarian,2013,Drexel University,semi-monthly,True,True,Opt Out
bjg72,60815,6/4/1981,Betty Jessica Guevara,Systems Analyst,2008,Drexel University,biweekly,False,True,Included
dvs81,65354,3/23/1956,Dora Verdie Streeter,Software Engineer,1991,Drexel University,semi-monthly,False,False,Included
hjs62,110553,1/22/1967,Harold Joseph Swafford,Program Coordinator,1995,Drexel University,semi-monthly,False,True,Included
rtg587,84298,7/27/1965,Robert Thomas Gahagan,Adjunct Instructor,1994,Drexel University,semi-monthly,True,False,Included
jrc88,27197,9/1/1987,John Robert Cook,Technician,2007,Drexel University,biweekly,False,False,Included
ahs89,101010,2/16/1971,Arthur Henry Swartz,Adjunct Instructor,2008,Drexel University,biweekly,True,False,Opt Out
kcj64,97863,11/6/1993,Kip Cody Johnson,Research Manager,2018,Drexel University,semi-monthly,False,True,Included
ssw97,96147,3/17/1958,Shari Susan Williams,Research Manager,1993,Drexel University,semi-monthly,False,False,Opt Out
tcb628,88283,12/26/1966,Tracy Connie Butler,Senior Advisor,2004,Drexel University,semi-monthly,True,True,Opt Out
cds21,184343,5/1/1971,Crystal Dolores Simpson,Program Director,2011,Drexel University,semi-monthly,False,True,Opt Out
lmd52,74358,3/13/1965,Linda Marilyn Degan,Accountant,1997,Drexel University,biweekly,True,True,Included
kss89,58400,7/7/1990,Kristen Shin Smith,Software Engineer,2011,Drexel University,biweekly,False,True,Included
cer24,65844,4/5/1969,Cynthia Elizabeth Reyes,Research Coordinator,1995,Drexel University,biweekly,True,True,Opt Out
bmo35,128395,12/6/1982,Barbara Maria Owens,Program Director,2008,Drexel University,biweekly,True,True,Included
aaf70,95166,2/20/1951,Annie Amelia Foster,Payroll Administrator,1983,Drexel University,biweekly,False,False,Opt Out
wws97,110562,9/26/1981,William Willard Studer,Finance Coordinator,2005,Drexel University,semi-monthly,False,False,Opt Out
lco11,42306,8/19/1994,Luis Charles Oglesby,Event Services Specialist,2016,Drexel University,semi-monthly,True,True,Opt Out
mcj64,65526,3/15/1979,Merle Celina Jenkins,Designer,2018,Drexel University,biweekly,False,False,Opt Out
acm571,104706,2/24/1981,Anne Colleen Murphy,Payroll Administrator,2002,Drexel University,biweekly,True,True,Opt Out
lmk42,109536,10/18/1991,Louis Michael Kelly,Professor,2017,Drexel University,biweekly,False,False,Included
ljw73,57478,1/4/1969,Lonnie Jeffrey Walker,Systems Analyst,2006,Drexel University,biweekly,False,True,Included
fhj64,98416,11/11/1993,Faith Hope Johnson,Research Manager,2016,Drexel University,biweekly,True,False,Included
gfk92,84599,11/24/1979,Garland Fred Kuhlmann,Senior Advisor,2011,Drexel University,biweekly,False,True,Opt Out
apb60,33695,4/9/1959,Anthony Phillip Bancroft,Learning Specialist,1983,Drexel University,semi-monthly,False,False,Included
kpj96,34495,8/28/1954,Kelly Pearl Jones,Janitor,1979,Drexel University,semi-monthly,False,True,Included
mlg29,57920,5/24/1958,Mildred Lavon Groys,Accountant,1990,Drexel University,semi-monthly,False,False,Opt Out
mea31,42029,2/6/1964,Micheal Emery Alford,Learning Specialist,1984,Drexel University,biweekly,True,True,Included
vfr59,97092,8/11/1992,Vanessa Frances Ray,Clinician,2016,Drexel University,biweekly,False,False,Opt Out
jdf408,57158,7/3/1968,Jordan Donnie Faulkner,Psychologist,2006,Drexel University,biweekly,False,True,Opt Out
jkg20,37153,12/6/1961,Joanne Kym Gaines,Public Safety Officer,1987,Drexel University,biweekly,False,False,Included
jbp768,61684,9/8/1968,Julia Bonnie Presson,Academic Advisor,1999,Drexel University,biweekly,False,False,Opt Out
jeh77,42516,7/22/1962,James Earl Hinsley,Reference Librarian,1996,Drexel University,semi-monthly,False,False,Included
jca65,32416,11/19/1971,Josephine Cindy Alas,Reference Librarian,2011,Drexel University,biweekly,False,True,Included
wjs57,45627,11/9/1976,Willie Jonathan Shell,Learning Specialist,1999,Drexel University,biweekly,True,True,Opt Out
lew868,82460,11/5/1957,Laura Elenore Wade,Adjunct Instructor,1978,Drexel University,semi-monthly,False,False,Included
ljb885,93053,10/10/1993,Lisa Jean Bull,Program Coordinator,2019,Drexel University,biweekly,True,False,Opt Out
mjc887,32024,2/10/1993,Mark John Costello,Science Librarian,2015,Drexel University,semi-monthly,True,True,Opt Out
sas93,43524,1/27/1992,Susan Amber Spitz,Technician,2015,Drexel University,semi-monthly,True,False,Opt Out
dwb829,159144,11/11/1971,David Wayne Bozell,Research Director,1998,Drexel University,semi-monthly,False,False,Opt Out
srg751,95903,10/4/1971,Samuel Ronald Giunta,Program Coordinator,2003,Drexel University,biweekly,True,True,Included
wmm59,73391,9/18/1989,Wendy Monica Moulton,Administrative Coordinator,2010,Drexel University,semi-monthly,False,False,Included
wbc207,32436,10/7/1991,William Brian Carriger,Receptionist/Scheduler,2013,Drexel University,biweekly,True,True,Included
rpc57,110523,2/20/1966,Roberto Patrick Colley,Payroll Administrator,1991,Drexel University,semi-monthly,False,False,Included
anc592,29743,10/26/1982,Antonio Nolan Chisolm,Reference Librarian,2009,Drexel University,biweekly,True,False,Opt Out
bas56,55444,12/10/1972,Bruna Andrea Sultzer,Financial Aid Officer,1993,Drexel University,biweekly,True,True,Opt Out
wrs47,109590,7/10/1965,William Robert Steier,Research Manager,1995,Drexel University,semi-monthly,True,False,Opt Out
jgp75,56569,11/26/1993,Jamie Genevieve Plante,Financial Aid Officer,2020,Drexel University,biweekly,True,True,Included
kbo96,96285,4/3/1951,Kendra Bonnie Osbeck,Research Professor,1984,Drexel University,semi-monthly,True,False,Opt Out
jrs28,104972,1/17/1950,Jeffrey Rex Shakin,Adjunct Instructor,1988,Drexel University,biweekly,False,False,Opt Out
kac864,102954,5/25/1962,Krissy Angela Covington,Professor,1992,Drexel University,biweekly,False,False,Opt Out
jdw73,91765,1/17/1969,James David Wills,Finance Coordinator,1991,Drexel University,semi-monthly,False,False,Opt Out
jlm45,47293,4/5/1965,Judith Leslie Maiava,Janitor,1996,Drexel University,biweekly,True,True,Opt Out
mmr48,112243,6/3/1962,Marguerite Marie Richardson,Payroll Administrator,1988,Drexel University,biweekly,False,False,Opt Out
jrg81,31701,6/5/1982,Jeffery Ralph Greek,Event Services Specialist,2002,Drexel University,semi-monthly,True,False,Included
szj607,88534,3/4/1985,Sarah Zaida Johnson,Research Professor,2011,Drexel University,biweekly,True,False,Included
yln97,40484,2/17/1963,Yvonne Lindsay Naill,Public Safety Officer,1999,Drexel University,biweekly,True,False,Included
loc17,87129,2/20/1953,Luke Omer Culpit,Research Manager,1990,Drexel University,biweekly,True,True,Included
jrb13,91569,1/6/1965,John Richard Bowling,Payroll Administrator,1989,Drexel University,semi-monthly,True,True,Opt Out
mdm69,33938,4/20/1989,Martha Doris Malekan,Technician,2009,Drexel University,biweekly,True,True,Opt Out
rhs82,56880,11/18/1988,Robert Hubert Shipley,Software Engineer,2010,Drexel University,semi-monthly,True,False,Opt Out
scg109,59206,3/24/1984,Shirley Carol Gonzalez,Psychologist,2009,Drexel University,biweekly,False,True,Included
kct11,46504,5/26/1991,Kent Cyrus Trynowski,Event Services Specialist,2018,Drexel University,semi-monthly,True,True,Included
evb96,61911,4/19/1965,Eva Vickie Byrd,Research Coordinator,1995,Drexel University,biweekly,True,False,Included
ncs19,85389,6/19/1973,Naomi Carol Sola,Finance Coordinator,1995,Drexel University,semi-monthly,False,True,Included
kbk74,37865,12/26/1989,Kenneth Brandon Knoedler,Public Safety Officer,2016,Drexel University,semi-monthly,False,True,Opt Out
djl72,90017,7/7/1962,Dave Joshua Long,Program Coordinator,1982,Drexel University,biweekly,False,False,Opt Out
dpm85,98323,5/11/1958,Duane Patrick Middleton,Senior Advisor,1980,Drexel University,biweekly,True,False,Included
wgb21,99307,2/17/1981,William Gerald Barns,Professor,2003,Drexel University,semi-monthly,False,True,Included
mst908,101862,3/8/1988,Mary Susan Turner,Program Coordinator,2014,Drexel University,semi-monthly,True,True,Opt Out
rnf20,63558,11/1/1956,Richard Nicholas Flores,Drexel Central Coordinator,1987,Drexel University,semi-monthly,False,False,Included
fme85,65808,11/18/1957,Fernando Micah Ensminger,Research Coordinator,1993,Drexel University,biweekly,True,False,Included
hmn68,105251,9/25/1995,Heather Marie Numbers,Research Professor,2018,Drexel University,semi-monthly,False,True,Opt Out
glc76,61337,10/7/1987,George Louis Carr,Research Coordinator,2009,Drexel University,semi-monthly,True,True,Opt Out
mjw642,32993,8/23/1967,Michael John Whitlatch,Reference Librarian,1994,Drexel University,semi-monthly,False,False,Opt Out
lme48,85932,6/1/1979,Laurence Mack Eagleton,Adjunct Instructor,2016,Drexel University,semi-monthly,False,False,Included
mkd919,110082,5/19/1952,Michelle Karen Dockery,Research Manager,1988,Drexel University,biweekly,False,True,Included
rwd36,82853,11/3/1979,Richard William Davis,Professor,2007,Drexel University,biweekly,False,False,Included
pmw87,65112,3/17/1957,Patricia Marilyn Wilson,Talent Acquistion Consultant,1977,Drexel University,semi-monthly,False,False,Included
msu80,95124,9/13/1982,Mark Shane Urban,Program Coordinator,2007,Drexel University,biweekly,True,False,Opt Out
